divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,3,0	0.005	0.00462953189074	0:0.01184756508[&age_median=0.01184756508,age_mean=0.011111546396,age_n=5,age_range={0.00176874609,0.01903910325},age_hpdi_95={0.00176874609,0.01903910325},age_qi_95={0.002519216248,0.018498079914}],1:0.00539977227[&age_median=0.00539977227,age_mean=0.004446670836,age_n=5,age_range={0.00030984406,0.00649609227},age_hpdi_95={0.00030984406,0.00649609227},age_qi_95={0.000686905496,0.006441201759}],2:0.00806687384[&age_median=0.00806687384,age_mean=0.00950905563,age_n=5,age_range={0.00425605626,0.01867149491},age_hpdi_95={0.00425605626,0.01867149491},age_qi_95={0.004307519835,0.017982361532}],3:0.00232179417[&age_median=0.00232179417,age_mean=0.004673649532,age_n=5,age_range={0.00066488481,0.00926343863},age_hpdi_95={0.00066488481,0.00926343863},age_qi_95={0.000813984773,0.009233319328}]
0,1,2,1,0,0	0.005	0.00542072058116	0:0.01435019083[&age_median=0.01435019083,age_mean=0.013547867932,age_n=5,age_range={0.00713053943,0.02093639598},age_hpdi_95={0.00713053943,0.02093639598},age_qi_95={0.007478053837,0.020314409374}],1:0.0034348445[&age_median=0.0034348445,age_mean=0.00329321587,age_n=5,age_range={0.00117632628,0.00566144709},age_hpdi_95={0.00117632628,0.00566144709},age_qi_95={0.001190545823,0.005582796358}],2:0.00791745643[&age_median=0.00791745643,age_mean=0.009851774788,age_n=5,age_range={0.00406610771,0.01622290725},age_hpdi_95={0.00406610771,0.01622290725},age_qi_95={0.00439857717,0.015966776549}]
0,1,0,1,0,0	0.005	0.00530808266152	0:0.01238679737[&age_median=0.01238679737,age_mean=0.012558461406,age_n=5,age_range={0.00957961708,0.01536801565},age_hpdi_95={0.00957961708,0.01536801565},age_qi_95={0.009819032067,0.015179625083}],1:0.00167817151[&age_median=0.00167817151,age_mean=0.004032258958,age_n=5,age_range={0.00015809782,0.01037074554},age_hpdi_95={0.00015809782,0.01037074554},age_qi_95={0.00027791495,0.009993472066}]
0,1,0,0,1,1	0.004	0.0043622301201	0:0.00312851819[&age_median=0.00312851819,age_mean=0.00374925853,age_n=4,age_range={0.0002701104,0.00846988734},age_hpdi_95={0.0002701104,0.00846988734},age_qi_95={0.00047392464375,0.00807985099425}],1:0.01214669007[&age_median=0.01214669007,age_mean=0.01152219234,age_n=4,age_range={0.00884477822,0.012950611},age_hpdi_95={0.00884477822,0.012950611},age_qi_95={0.009070753514,0.012911985025}]
0,0,0,1,2,2	0.004	0.00518819833306	0:0.00332413861[&age_median=0.00332413861,age_mean=0.0038539192275,age_n=4,age_range={0.00093729481,0.00783010488},age_hpdi_95={0.00093729481,0.00783010488},age_qi_95={0.0010758128395,0.00753265266525}],1:0.00385089537[&age_median=0.00385089537,age_mean=0.0038353662725,age_n=4,age_range={0.00275869626,0.00488097809},age_hpdi_95={0.00275869626,0.00488097809},age_qi_95={0.00282376071225,0.004820572367}],2:0.009740931365[&age_median=0.009740931365,age_mean=0.0097939212575,age_n=4,age_range={0.0050079977,0.0146858246},age_hpdi_95={0.0050079977,0.0146858246},age_qi_95={0.0052910544725,0.0143868708597}]
0,1,2,3,2,2	0.004	0.00430293412099	0:0.01859180544[&age_median=0.01859180544,age_mean=0.0201340570875,age_n=4,age_range={0.00494194757,0.0384106699},age_hpdi_95={0.00494194757,0.0384106699},age_qi_95={0.005241720983,0.0376482209927}],1:0.00196469207[&age_median=0.00196469207,age_mean=0.00361351246,age_n=4,age_range={0.00021107952,0.01031358618},age_hpdi_95={0.00021107952,0.01031358618},age_qi_95={0.00031113514725,0.00971888443575}],2:0.007658010685[&age_median=0.007658010685,age_mean=0.0090639305525,age_n=4,age_range={0.00380398706,0.01713571378},age_hpdi_95={0.00380398706,0.01713571378},age_qi_95={0.00383033011325,0.0166875947665}],3:0.00143699356[&age_median=0.00143699356,age_mean=0.0019194419925,age_n=4,age_range={8.75597e-06,0.00479502488},age_hpdi_95={8.75597e-06,0.00479502488},age_qi_95={2.9420081e-05,0.00462962623925}]
0,1,2,2,2,3	0.004	0.005157466792	0:0.01640433544[&age_median=0.01640433544,age_mean=0.0204483451725,age_n=4,age_range={0.01260063442,0.03638407539},age_hpdi_95={0.01260063442,0.03638407539},age_qi_95={0.012623751835,0.0351477550552}],1:0.004435675095[&age_median=0.004435675095,age_mean=0.0053423417525,age_n=4,age_range={0.0041136534,0.00838436342},age_hpdi_95={0.0041136534,0.00838436342},age_qi_95={0.00412075128675,0.008105265536}],2:0.005227283365[&age_median=0.005227283365,age_mean=0.00587073897,age_n=4,age_range={0.00332029677,0.00970809238},age_hpdi_95={0.00332029677,0.00970809238},age_qi_95={0.00344830602675,0.00938704644175}],3:0.00966932869[&age_median=0.00966932869,age_mean=0.009830234945,age_n=4,age_range={0.00383777123,0.01614451117},age_hpdi_95={0.00383777123,0.01614451117},age_qi_95={0.00396695378225,0.0159670567412}]
0,1,0,2,3,2	0.004	0.00430346329242	0:0.012888168655[&age_median=0.012888168655,age_mean=0.0140318435375,age_n=4,age_range={0.01016321766,0.02018781918},age_hpdi_95={0.01016321766,0.02018781918},age_qi_95={0.0102718909282,0.019736043447}],1:0.00438656563[&age_median=0.00438656563,age_mean=0.0047980572825,age_n=4,age_range={0.00035482595,0.01006427192},age_hpdi_95={0.00035482595,0.01006427192},age_qi_95={0.0006333692825,0.00966228109175}],2:0.007546525685[&age_median=0.007546525685,age_mean=0.00659230079,age_n=4,age_range={0.00094760277,0.01032854902},age_hpdi_95={0.00094760277,0.01032854902},age_qi_95={0.001341733029,0.0102206862295}],3:0.010115625585[&age_median=0.010115625585,age_mean=0.0127631789175,age_n=4,age_range={0.00524065569,0.02558080881},age_hpdi_95={0.00524065569,0.02558080881},age_qi_95={0.00538397701425,0.024643221486}]
0,0,1,0,1,2	0.004	0.00517895763189	0:0.0057367676[&age_median=0.0057367676,age_mean=0.0058461348925,age_n=4,age_range={0.00423436864,0.00767663573},age_hpdi_95={0.00423436864,0.00767663573},age_qi_95={0.00429262558825,0.007585568594}],1:0.003952934565[&age_median=0.003952934565,age_mean=0.0049486573875,age_n=4,age_range={0.0032349178,0.00865384262},age_hpdi_95={0.0032349178,0.00865384262},age_qi_95={0.003269068051,0.00832097552225}],2:0.013418115405[&age_median=0.013418115405,age_mean=0.0139822044275,age_n=4,age_range={0.00648038926,0.02261219764},age_hpdi_95={0.00648038926,0.02261219764},age_qi_95={0.00672831894025,0.022195041253}]
0,0,1,0,1,0	0.004	0.00433016485103	0:0.007412196855[&age_median=0.007412196855,age_mean=0.0069620381825,age_n=4,age_range={0.00271092517,0.01031283385},age_hpdi_95={0.00271092517,0.01031283385},age_qi_95={0.0030360344065,0.0101227722152}],1:0.016960174885[&age_median=0.016960174885,age_mean=0.01420846762,age_n=4,age_range={0.00261910321,0.0202944175},age_hpdi_95={0.00261910321,0.0202944175},age_qi_95={0.00355086327325,0.0201881696162}]
0,1,2,0,3,3	0.004	0.00521066112049	0:0.00862471905[&age_median=0.00862471905,age_mean=0.008588215435,age_n=4,age_range={0.00632311913,0.01078030451},age_hpdi_95={0.00632311913,0.01078030451},age_qi_95={0.00643386589625,0.0106805088282}],1:0.009849971735[&age_median=0.009849971735,age_mean=0.0092798021225,age_n=4,age_range={0.00512358762,0.0122956774},age_hpdi_95={0.00512358762,0.0122956774},age_qi_95={0.005351391345,0.0122389245588}],2:0.00981557151[&age_median=0.00981557151,age_mean=0.01022392382,age_n=4,age_range={0.00577711499,0.01548743727},age_hpdi_95={0.00577711499,0.01548743727},age_qi_95={0.005879992391,0.015262054176}],3:0.010659159435[&age_median=0.010659159435,age_mean=0.0126541671625,age_n=4,age_range={0.0078808715,0.02141747828},age_hpdi_95={0.0078808715,0.02141747828},age_qi_95={0.00791869303475,0.020781154427}]
0,1,2,0,3,1	0.004	0.00521775993728	0:0.007943527645[&age_median=0.007943527645,age_mean=0.00751568656,age_n=4,age_range={0.00446960186,0.00970608909},age_hpdi_95={0.00446960186,0.00970608909},age_qi_95={0.0046029175835,0.009701125692}],1:0.003457307355[&age_median=0.003457307355,age_mean=0.0034171740125,age_n=4,age_range={0.00123713221,0.00551694913},age_hpdi_95={0.00123713221,0.00551694913},age_qi_95={0.0013259149015,0.00544020644125}],2:0.01275133296[&age_median=0.01275133296,age_mean=0.01327266596,age_n=4,age_range={0.00814584608,0.01944215184},age_hpdi_95={0.00814584608,0.01944215184},age_qi_95={0.00843941772575,0.0189921802943}],3:0.010075740565[&age_median=0.010075740565,age_mean=0.0102346818775,age_n=4,age_range={0.00545189615,0.01533535023},age_hpdi_95={0.00545189615,0.01533535023},age_qi_95={0.005582246768,0.0151573172182}]
0,1,2,1,1,3	0.004	0.00434335633894	0:0.02231193326[&age_median=0.02231193326,age_mean=0.02114344352,age_n=4,age_range={0.00864477809,0.03130512947},age_hpdi_95={0.00864477809,0.03130512947},age_qi_95={0.00935190797525,0.0309485465067}],1:0.00177748796[&age_median=0.00177748796,age_mean=0.002880141435,age_n=4,age_range={0.00056915825,0.00739643157},age_hpdi_95={0.00056915825,0.00739643157},age_qi_95={0.000590566277,0.0070442275005}],2:0.00679918466[&age_median=0.00679918466,age_mean=0.00707348748,age_n=4,age_range={0.00086350107,0.01383207953},age_hpdi_95={0.00086350107,0.01383207953},age_qi_95={0.00122435728275,0.0133889324712}],3:0.008758086645[&age_median=0.008758086645,age_mean=0.0092991436225,age_n=4,age_range={0.00524469606,0.01443570514},age_hpdi_95={0.00524469606,0.01443570514},age_qi_95={0.005407869027,0.0141102150797}]
0,1,0,1,2,2	0.004	0.00519052560743	0:0.014437689385[&age_median=0.014437689385,age_mean=0.014544506705,age_n=4,age_range={0.00978975271,0.01951289534},age_hpdi_95={0.00978975271,0.01951289534},age_qi_95={0.00979906646875,0.0194715363852}],1:0.002464729615[&age_median=0.002464729615,age_mean=0.00261305509,age_n=4,age_range={7.226632e-05,0.00545049481},age_hpdi_95={7.226632e-05,0.00545049481},age_qi_95={0.000188881798,0.0052893816895}],2:0.013535257685[&age_median=0.013535257685,age_mean=0.0133785383525,age_n=4,age_range={0.01197906731,0.01446457073},age_hpdi_95={0.01197906731,0.01446457073},age_qi_95={0.0120644925185,0.0144261613213}]
0,1,1,2,2,2	0.004	0.00429335143828	0:0.01713982479[&age_median=0.01713982479,age_mean=0.0161608153325,age_n=4,age_range={0.00309074104,0.02727287071},age_hpdi_95={0.00309074104,0.02727287071},age_qi_95={0.00392800174975,0.0267293128375}],1:0.002379570505[&age_median=0.002379570505,age_mean=0.0030312277925,age_n=4,age_range={0.00068081889,0.00668495127},age_hpdi_95={0.00068081889,0.00668495127},age_qi_95={0.00075113043225,0.0064191425415}],2:0.005666922125[&age_median=0.005666922125,age_mean=0.0058756444725,age_n=4,age_range={0.00021250285,0.01195623079},age_hpdi_95={0.00021250285,0.01195623079},age_qi_95={0.0005064571495,0.0115996597862}]
0,1,2,3,3,2	0.004	0.0050943729979	0:0.02008503337[&age_median=0.02008503337,age_mean=0.02063514208,age_n=4,age_range={0.00523254032,0.03713796126},age_hpdi_95={0.00523254032,0.03713796126},age_qi_95={0.00593877604775,0.0362666929192}],1:0.00253018741[&age_median=0.00253018741,age_mean=0.002549639865,age_n=4,age_range={0.00152749311,0.00361069153},age_hpdi_95={0.00152749311,0.00361069153},age_qi_95={0.00156839818275,0.00356395072075}],2:0.00555619511[&age_median=0.00555619511,age_mean=0.00642533629,age_n=4,age_range={0.00306557997,0.01152337497},age_hpdi_95={0.00306557997,0.01152337497},age_qi_95={0.0031041867825,0.0112240258035}],3:0.006845324515[&age_median=0.006845324515,age_mean=0.006905076895,age_n=4,age_range={0.00080695654,0.01312270201},age_hpdi_95={0.00080695654,0.01312270201},age_qi_95={0.00106096814725,0.0128507646888}]
0,1,2,1,0,1	0.004	0.00418236762935	0:0.015372596085[&age_median=0.015372596085,age_mean=0.017473515725,age_n=4,age_range={0.01141836639,0.02773050434},age_hpdi_95={0.01141836639,0.02773050434},age_qi_95={0.0115699304678,0.0269486643702}],1:0.003787341435[&age_median=0.003787341435,age_mean=0.0044607110675,age_n=4,age_range={0.00047048563,0.00979767577},age_hpdi_95={0.00047048563,0.00979767577},age_qi_95={0.00062974114525,0.009436409365}],2:0.013092872305[&age_median=0.013092872305,age_mean=0.0121165506025,age_n=4,age_range={0.00368542611,0.01859503169},age_hpdi_95={0.00368542611,0.01859503169},age_qi_95={0.0042200114745,0.0183533428363}]
0,1,0,1,0,1	0.004	0.00492568250407	0:0.01215530156[&age_median=0.01215530156,age_mean=0.0121187119375,age_n=4,age_range={0.0111377692,0.01302647543},age_hpdi_95={0.0111377692,0.01302647543},age_qi_95={0.0111540280428,0.013021193474}],1:0.003414710265[&age_median=0.003414710265,age_mean=0.00388453449,age_n=4,age_range={0.00166724948,0.00704146795},age_hpdi_95={0.00166724948,0.00704146795},age_qi_95={0.001790398229,0.0067773719335}]
0,1,2,2,1,3	0.004	0.00401518545411	0:0.0215336674[&age_median=0.0215336674,age_mean=0.0225398475325,age_n=4,age_range={0.02002495122,0.02706710411},age_hpdi_95={0.02002495122,0.02706710411},age_qi_95={0.0200632742048,0.0267269270855}],1:0.008445604445[&age_median=0.008445604445,age_mean=0.00699684679,age_n=4,age_range={0.00205512875,0.00904104952},age_hpdi_95={0.00205512875,0.00904104952},age_qi_95={0.0025190178395,0.009011787727}],2:0.002116806735[&age_median=0.002116806735,age_mean=0.0022271670975,age_n=4,age_range={0.00023263535,0.00444241957},age_hpdi_95={0.00023263535,0.00444241957},age_qi_95={0.000304234829,0.00433771198225}],3:0.01699016039[&age_median=0.01699016039,age_mean=0.016239555835,age_n=4,age_range={0.01020781144,0.02077009112},age_hpdi_95={0.01020781144,0.02077009112},age_qi_95={0.0106131628495,0.020589921077}]
0,1,1,1,2,1	0.004	0.00469889834623	0:0.019951359235[&age_median=0.019951359235,age_mean=0.0236619239475,age_n=4,age_range={0.00698908462,0.0477558927},age_hpdi_95={0.00698908462,0.0477558927},age_qi_95={0.007643788993,0.0459880189132}],1:0.004387869325[&age_median=0.004387869325,age_mean=0.004324543485,age_n=4,age_range={0.00128491843,0.00723751686},age_hpdi_95={0.00128491843,0.00723751686},age_qi_95={0.0014774244595,0.0070640085825}],2:0.024826297585[&age_median=0.024826297585,age_mean=0.0237016669,age_n=4,age_range={0.01774438318,0.02740968925},age_hpdi_95={0.01774438318,0.02740968925},age_qi_95={0.0181831727207,0.0273082889147}]
0,0,1,0,0,1	0.003	0.00381008472576	0:0.01119780691[&age_median=0.01119780691,age_mean=0.00998804440667,age_n=3,age_range={0.00617004903,0.01259627728},age_hpdi_95={0.00617004903,0.01259627728},age_qi_95={0.006421436924,0.0125263537615}],1:0.00515072981[&age_median=0.00515072981,age_mean=0.00576961128333,age_n=3,age_range={0.00455666132,0.00760144272},age_hpdi_95={0.00455666132,0.00760144272},age_qi_95={0.0045863647445,0.0074789070745}]
0,1,2,2,2,2	0.003	0.00444158243654	0:0.01096280068[&age_median=0.01096280068,age_mean=0.0134083970367,age_n=3,age_range={0.00111564146,0.02814674897},age_hpdi_95={0.00111564146,0.02814674897},age_qi_95={0.001607999421,0.0272875515555}],1:0.00084515566[&age_median=0.00084515566,age_mean=0.00226746005,age_n=3,age_range={0.00017345371,0.00578377078},age_hpdi_95={0.00017345371,0.00578377078},age_qi_95={0.0002070388075,0.005536840024}],2:0.00677894608[&age_median=0.00677894608,age_mean=0.00712981362,age_n=3,age_range={0.00443442686,0.01017606792},age_hpdi_95={0.00443442686,0.01017606792},age_qi_95={0.004551652821,0.010006211828}]
0,1,0,2,0,3	0.003	0.00429985628714	0:0.01041828512[&age_median=0.01041828512,age_mean=0.0103940478133,age_n=3,age_range={0.00579835866,0.01496549966},age_hpdi_95={0.00579835866,0.01496549966},age_qi_95={0.006029354983,0.014738138933}],1:0.00035818903[&age_median=0.00035818903,age_mean=0.00595308553,age_n=3,age_range={0.00014466636,0.0173564012},age_hpdi_95={0.00014466636,0.0173564012},age_qi_95={0.0001553424935,0.0165064905915}],2:0.0025826817[&age_median=0.0025826817,age_mean=0.00268578221333,age_n=3,age_range={0.0018804217,0.00359424324},age_hpdi_95={0.0018804217,0.00359424324},age_qi_95={0.0019155347,0.003543665163}],3:0.00933343509[&age_median=0.00933343509,age_mean=0.00790837352333,age_n=3,age_range={0.00406444859,0.01032723689},age_hpdi_95={0.00406444859,0.01032723689},age_qi_95={0.004327897915,0.0102775468}]
0,1,1,0,0,0	0.003	0.00347855522223	0:0.00729494645[&age_median=0.00729494645,age_mean=0.00794381566,age_n=3,age_range={0.00568500712,0.01085149341},age_hpdi_95={0.00568500712,0.01085149341},age_qi_95={0.0057655040865,0.010673666062}],1:0.00408120737[&age_median=0.00408120737,age_mean=0.00320326208333,age_n=3,age_range={0.00081546263,0.00471311625},age_hpdi_95={0.00081546263,0.00471311625},age_qi_95={0.000978749867,0.004681520806}]
0,0,0,1,2,0	0.003	0.00405611704456	0:0.00436302571[&age_median=0.00436302571,age_mean=0.00689369134333,age_n=3,age_range={0.0036350498,0.01268299852},age_hpdi_95={0.0036350498,0.01268299852},age_qi_95={0.0036714485955,0.0122669998795}],1:0.00297790913[&age_median=0.00297790913,age_mean=0.00443056834,age_n=3,age_range={0.0011782785,0.00913551739},age_hpdi_95={0.0011782785,0.00913551739},age_qi_95={0.0012682600315,0.008827636977}],2:0.0112536127[&age_median=0.0112536127,age_mean=0.0127554803767,age_n=3,age_range={0.00257607359,0.02443675484},age_hpdi_95={0.00257607359,0.02443675484},age_qi_95={0.0030099505455,0.023777597733}]
0,0,0,1,2,3	0.003	0.00328905245188	0:0.00764803693[&age_median=0.00764803693,age_mean=0.0106376309233,age_n=3,age_range={0.00759348843,0.01667136741},age_hpdi_95={0.00759348843,0.01667136741},age_qi_95={0.007596215855,0.016220200886}],1:0.00846447303[&age_median=0.00846447303,age_mean=0.00670605419333,age_n=3,age_range={0.00070133457,0.01095235498},age_hpdi_95={0.00070133457,0.01095235498},age_qi_95={0.001089491493,0.0108279608825}],2:0.01773547365[&age_median=0.01773547365,age_mean=0.0158041992933,age_n=3,age_range={0.00978369474,0.01989342949},age_hpdi_95={0.00978369474,0.01989342949},age_qi_95={0.0101812836855,0.019785531698}],3:0.00549634572[&age_median=0.00549634572,age_mean=0.00600620698667,age_n=3,age_range={0.00460550629,0.00791676895},age_hpdi_95={0.00460550629,0.00791676895},age_qi_95={0.0046500482615,0.0077957477885}]
0,1,2,3,2,3	0.003	0.00384791328372	0:0.02110588564[&age_median=0.02110588564,age_mean=0.0189601204067,age_n=3,age_range={0.00510012568,0.0306743499},age_hpdi_95={0.00510012568,0.0306743499},age_qi_95={0.005900413678,0.030195926687}],1:0.00081298922[&age_median=0.00081298922,age_mean=0.00305249358,age_n=3,age_range={0.00036826904,0.00797622248},age_hpdi_95={0.00036826904,0.00797622248},age_qi_95={0.000390505049,0.007618060817}],2:0.0087039208[&age_median=0.0087039208,age_mean=0.00913494777667,age_n=3,age_range={0.00349364982,0.01520727271},age_hpdi_95={0.00349364982,0.01520727271},age_qi_95={0.003754163369,0.0148821051145}],3:0.00559961842[&age_median=0.00559961842,age_mean=0.00637578505667,age_n=3,age_range={0.00119123284,0.01233650391},age_hpdi_95={0.00119123284,0.01233650391},age_qi_95={0.001411652119,0.0119996596355}]
0,1,0,2,0,2	0.003	0.00313198933039	0:0.01245138953[&age_median=0.01245138953,age_mean=0.0123232438333,age_n=3,age_range={0.0072177736,0.01730056837},age_hpdi_95={0.0072177736,0.01730056837},age_qi_95={0.0074794543965,0.017058109428}],1:0.0055666606[&age_median=0.0055666606,age_mean=0.00514655346667,age_n=3,age_range={0.00167168761,0.00820131219},age_hpdi_95={0.00167168761,0.00820131219},age_qi_95={0.0018664362595,0.0080695796105}],2:0.00836180323[&age_median=0.00836180323,age_mean=0.00739653616,age_n=3,age_range={0.00481049517,0.00901731008},age_hpdi_95={0.00481049517,0.00901731008},age_qi_95={0.004988060573,0.0089845347375}]
0,0,1,1,0,0	0.003	0.00367742648686	0:0.00817410625[&age_median=0.00817410625,age_mean=0.00762389203,age_n=3,age_range={0.00552792023,0.00916964961},age_hpdi_95={0.00552792023,0.00916964961},age_qi_95={0.005660229531,0.009119872442}],1:0.00022005593[&age_median=0.00022005593,age_mean=0.000920895453333,age_n=3,age_range={1.218483e-05,0.0025304456},age_hpdi_95={1.218483e-05,0.0025304456},age_qi_95={2.2578385e-05,0.0024149261165}]
0,1,1,2,2,0	0.003	0.00300188695352	0:0.00809021876[&age_median=0.00809021876,age_mean=0.0121051315867,age_n=3,age_range={0.00234506331,0.02588011269},age_hpdi_95={0.00234506331,0.02588011269},age_qi_95={0.0026323210825,0.0249906179935}],1:0.00135123528[&age_median=0.00135123528,age_mean=0.00117002820667,age_n=3,age_range={0.00076203533,0.00139681401},age_hpdi_95={0.00076203533,0.00139681401},age_qi_95={0.0007914953275,0.0013945350735}],2:0.0069881006[&age_median=0.0069881006,age_mean=0.00659036819,age_n=3,age_range={0.00231550129,0.01046750268},age_hpdi_95={0.00231550129,0.01046750268},age_qi_95={0.0025491312555,0.010293532576}]
0,1,2,0,2,1	0.003	0.00353008104079	0:0.00645968373[&age_median=0.00645968373,age_mean=0.0061860623,age_n=3,age_range={0.00377059965,0.00832790352},age_hpdi_95={0.00377059965,0.00832790352},age_qi_95={0.003905053854,0.0082344925305}],1:0.00243503741[&age_median=0.00243503741,age_mean=0.00431618641,age_n=3,age_range={0.00215970831,0.00835381351},age_hpdi_95={0.00215970831,0.00835381351},age_qi_95={0.002173474765,0.008057874705}],2:0.00788201881[&age_median=0.00788201881,age_mean=0.00940727713667,age_n=3,age_range={0.0030446539,0.0172951587},age_hpdi_95={0.0030446539,0.0172951587},age_qi_95={0.0032865221455,0.0168245017055}]
0,1,1,0,0,2	0.003	0.00345047673795	0:0.01304863656[&age_median=0.01304863656,age_mean=0.01254831972,age_n=3,age_range={0.00894788368,0.01564843892},age_hpdi_95={0.00894788368,0.01564843892},age_qi_95={0.009152921324,0.015518448802}],1:0.0093781444[&age_median=0.0093781444,age_mean=0.00659131932333,age_n=3,age_range={0.00075016589,0.00964564768},age_hpdi_95={0.00075016589,0.00964564768},age_qi_95={0.0011815648155,0.009632272516}],2:0.00651202736[&age_median=0.00651202736,age_mean=0.0108700206633,age_n=3,age_range={0.0055721713,0.02052586333},age_hpdi_95={0.0055721713,0.02052586333},age_qi_95={0.005619164103,0.0198251715315}]
0,0,1,2,3,2	0.003	0.00281083446683	0:0.00210496873[&age_median=0.00210496873,age_mean=0.00716919752667,age_n=3,age_range={0.00198855766,0.01741406619},age_hpdi_95={0.00198855766,0.01741406619},age_qi_95={0.0019943782135,0.016648611317}],1:0.00389685041[&age_median=0.00389685041,age_mean=0.00788912418667,age_n=3,age_range={0.00376093277,0.01600958938},age_hpdi_95={0.00376093277,0.01600958938},age_qi_95={0.003767728652,0.0154039524315}],2:0.00526237592[&age_median=0.00526237592,age_mean=0.00575672016333,age_n=3,age_range={0.00282544298,0.00918234159},age_hpdi_95={0.00282544298,0.00918234159},age_qi_95={0.002947289627,0.0089863433065}],3:0.02568957717[&age_median=0.02568957717,age_mean=0.02174329288,age_n=3,age_range={0.01118605177,0.0283542497},age_hpdi_95={0.01118605177,0.0283542497},age_qi_95={0.01191122804,0.0282210160735}]
0,1,2,1,2,1	0.003	0.0032874127404	0:0.01785193601[&age_median=0.01785193601,age_mean=0.0193516242667,age_n=3,age_range={0.0152357062,0.02496723059},age_hpdi_95={0.0152357062,0.02496723059},age_qi_95={0.0153665176905,0.024611465861}],1:0.00297457242[&age_median=0.00297457242,age_mean=0.003392842,age_n=3,age_range={0.00250206607,0.00470188751},age_hpdi_95={0.00250206607,0.00470188751},age_qi_95={0.0025256913875,0.0046155217555}],2:0.01246889579[&age_median=0.01246889579,age_mean=0.0141711816567,age_n=3,age_range={0.01085256792,0.01919208126},age_hpdi_95={0.01085256792,0.01919208126},age_qi_95={0.0109333843135,0.0188559219865}]
0,0,1,0,2,2	0.003	0.00265959043121	0:0.00085918725[&age_median=0.00085918725,age_mean=0.00105062954667,age_n=3,age_range={6.602176e-05,0.00222667963},age_hpdi_95={6.602176e-05,0.00222667963},age_qi_95={0.0001056800345,0.002158305011}],1:0.00522616278[&age_median=0.00522616278,age_mean=0.00641127168333,age_n=3,age_range={0.00068142186,0.01332623041},age_hpdi_95={0.00068142186,0.01332623041},age_qi_95={0.000908658906,0.0129212270285}],2:0.00746542642[&age_median=0.00746542642,age_mean=0.00929036868333,age_n=3,age_range={0.00332017883,0.0170855008},age_hpdi_95={0.00332017883,0.0170855008},age_qi_95={0.0035274412095,0.016604497081}]
0,1,2,3,0,0	0.003	0.00308265579349	0:0.01436217007[&age_median=0.01436217007,age_mean=0.0135765552667,age_n=3,age_range={0.00734373833,0.0190237574},age_hpdi_95={0.00734373833,0.0190237574},age_qi_95={0.007694659917,0.0187906780335}],1:0.00090901412[&age_median=0.00090901412,age_mean=0.00310415985,age_n=3,age_range={0.00028216157,0.00812130386},age_hpdi_95={0.00028216157,0.00812130386},age_qi_95={0.0003135041975,0.007760689373}],2:0.00710185338[&age_median=0.00710185338,age_mean=0.00803365420333,age_n=3,age_range={0.00665584837,0.01034326086},age_hpdi_95={0.00665584837,0.01034326086},age_qi_95={0.0066781486205,0.010181190486}],3:0.0086241759[&age_median=0.0086241759,age_mean=0.0102503598067,age_n=3,age_range={0.00829669155,0.01383021197},age_hpdi_95={0.00829669155,0.01383021197},age_qi_95={0.0083130657675,0.0135699101665}]
0,1,1,1,1,0	0.003	0.00246729241176	0:0.01367978055[&age_median=0.01367978055,age_mean=0.0130760560333,age_n=3,age_range={0.00958223456,0.01596615299},age_hpdi_95={0.00958223456,0.01596615299},age_qi_95={0.0097871118595,0.015851834368}],1:0.00303484168[&age_median=0.00303484168,age_mean=0.00506934715,age_n=3,age_range={0.0028019681,0.00937123167},age_hpdi_95={0.0028019681,0.00937123167},age_qi_95={0.002813611779,0.0090544121705}]
0,1,2,3,3,1	0.003	0.00282520849089	0:0.01143387848[&age_median=0.01143387848,age_mean=0.0145598127867,age_n=3,age_range={0.00863781262,0.02360774726},age_hpdi_95={0.00863781262,0.02360774726},age_qi_95={0.008777615913,0.022999053821}],1:0.00283714092[&age_median=0.00283714092,age_mean=0.00483160480333,age_n=3,age_range={0.00234417186,0.00931350163},age_hpdi_95={0.00234417186,0.00931350163},age_qi_95={0.002368820313,0.0089896835945}],2:0.00696254034[&age_median=0.00696254034,age_mean=0.00501649602667,age_n=3,age_range={0.00106212139,0.00702482635},age_hpdi_95={0.00106212139,0.00702482635},age_qi_95={0.0013571423375,0.0070217120495}],3:0.01015110201[&age_median=0.01015110201,age_mean=0.00748848795,age_n=3,age_range={0.00118911829,0.01112524355},age_hpdi_95={0.00118911829,0.01112524355},age_qi_95={0.001637217476,0.011076536473}]
0,1,2,3,3,3	0.003	0.00223179312437	0:0.01985388401[&age_median=0.01985388401,age_mean=0.0192073469967,age_n=3,age_range={0.00784634374,0.02992181324},age_hpdi_95={0.00784634374,0.02992181324},age_qi_95={0.0084467207535,0.0294184167785}],1:0.00397081366[&age_median=0.00397081366,age_mean=0.00502036883667,age_n=3,age_range={0.00175698422,0.00933330863},age_hpdi_95={0.00175698422,0.00933330863},age_qi_95={0.001867675692,0.0090651838815}],2:0.0042857296[&age_median=0.0042857296,age_mean=0.00559628262667,age_n=3,age_range={0.00417098875,0.00833212953},age_hpdi_95={0.00417098875,0.00833212953},age_qi_95={0.0041767257925,0.0081298095335}],3:0.0066418362[&age_median=0.0066418362,age_mean=0.00764049651333,age_n=3,age_range={0.00397576478,0.01230388856},age_hpdi_95={0.00397576478,0.01230388856},age_qi_95={0.004109068351,0.012020785942}]
