divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,0,1,1,2	0.003	0.00392193033907	0:0.01354749244[&age_median=0.01354749244,age_mean=0.0110454967267,age_n=3,age_range={0.00340461674,0.016184381},age_hpdi_95={0.00340461674,0.016184381},age_qi_95={0.003911760525,0.016052536572}],1:0.00061303577[&age_median=0.00061303577,age_mean=0.000488328453333,age_n=3,age_range={0.00020640249,0.0006455471},age_hpdi_95={0.00020640249,0.0006455471},age_qi_95={0.000226734154,0.0006439215335}],2:0.00790714508[&age_median=0.00790714508,age_mean=0.0101930997767,age_n=3,age_range={0.00598166641,0.01669048784},age_hpdi_95={0.00598166641,0.01669048784},age_qi_95={0.0060779403435,0.016251320702}]
0,0,1,1,0,2	0.003	0.00385392369462	0:0.00577023404[&age_median=0.00577023404,age_mean=0.00620831436667,age_n=3,age_range={0.00571031752,0.00714439154},age_hpdi_95={0.00571031752,0.00714439154},age_qi_95={0.005713313346,0.007075683665}],1:1.918783e-05[&age_median=1.918783e-05,age_mean=0.00162808619667,age_n=3,age_range={2.47737e-06,0.00486259339},age_hpdi_95={2.47737e-06,0.00486259339},age_qi_95={3.312893e-06,0.004620423112}],2:0.00620813577[&age_median=0.00620813577,age_mean=0.00564375860667,age_n=3,age_range={0.00426810984,0.00645503021},age_hpdi_95={0.00426810984,0.00645503021},age_qi_95={0.0043651111365,0.006442685488}]
0,1,1,2,0,1	0.003	0.00439710899907	0:0.0185078335[&age_median=0.0185078335,age_mean=0.01955915304,age_n=3,age_range={0.01540749417,0.02476213145},age_hpdi_95={0.01540749417,0.02476213145},age_qi_95={0.0155625111365,0.0244494165525}],1:0.00338314247[&age_median=0.00338314247,age_mean=0.00328879312,age_n=3,age_range={0.00185697577,0.00462626112},age_hpdi_95={0.00185697577,0.00462626112},age_qi_95={0.001933284105,0.0045641051875}],2:0.00288074409[&age_median=0.00288074409,age_mean=0.00289650916667,age_n=3,age_range={0.00272258584,0.00308619757},age_hpdi_95={0.00272258584,0.00308619757},age_qi_95={0.0027304937525,0.003075924896}]
0,1,1,2,3,4	0.003	0.00367359951858	0:0.0075168144[&age_median=0.0075168144,age_mean=0.00971747707,age_n=3,age_range={0.00049227138,0.02114334543},age_hpdi_95={0.00049227138,0.02114334543},age_qi_95={0.000843498531,0.0204620188785}],1:0.00023679258[&age_median=0.00023679258,age_mean=0.000660731583333,age_n=3,age_range={0.0002240661,0.00152133607},age_hpdi_95={0.0002240661,0.00152133607},age_qi_95={0.000224702424,0.0014571088955}],2:0.00164446634[&age_median=0.00164446634,age_mean=0.00200031595667,age_n=3,age_range={0.00055351765,0.00380296388},age_hpdi_95={0.00055351765,0.00380296388},age_qi_95={0.0006080650845,0.003695039003}],3:0.00883308809[&age_median=0.00883308809,age_mean=0.00913262111667,age_n=3,age_range={0.00745947791,0.01110529735},age_hpdi_95={0.00745947791,0.01110529735},age_qi_95={0.007528158419,0.010991686887}],4:0.00519503826[&age_median=0.00519503826,age_mean=0.0111157283,age_n=3,age_range={0.00437012331,0.02378202333},age_hpdi_95={0.00437012331,0.02378202333},age_qi_95={0.0044113690575,0.0228526740765}]
0,1,1,2,3,1	0.003	0.00357783140483	0:0.02022346815[&age_median=0.02022346815,age_mean=0.01520065414,age_n=3,age_range={0.00405900093,0.02131949334},age_hpdi_95={0.00405900093,0.02131949334},age_qi_95={0.004867224291,0.0212646920805}],1:0.00528082087[&age_median=0.00528082087,age_mean=0.00421710229333,age_n=3,age_range={0.00075557048,0.00661491553},age_hpdi_95={0.00075557048,0.00661491553},age_qi_95={0.0009818329995,0.006548210797}],2:0.00015696971[&age_median=0.00015696971,age_mean=0.000464110696667,age_n=3,age_range={2.229887e-05,0.00121306351},age_hpdi_95={2.229887e-05,0.00121306351},age_qi_95={2.9032412e-05,0.00116025882}],3:0.01496699936[&age_median=0.01496699936,age_mean=0.0148112024267,age_n=3,age_range={0.01249644154,0.01697016638},age_hpdi_95={0.01249644154,0.01697016638},age_qi_95={0.012619969431,0.016870008029}]
0,0,1,0,0,2	0.002	0.0034772469611	0:0.00524326217[&age_median=0.00524326217,age_mean=0.00524326217,age_n=2,age_range={0.00514088403,0.00534564031},age_hpdi_95={0.00514088403,0.00534564031},age_qi_95={0.005146002937,0.005340521403}],1:0.003201759615[&age_median=0.003201759615,age_mean=0.003201759615,age_n=2,age_range={0.00200995062,0.00439356861},age_hpdi_95={0.00200995062,0.00439356861},age_qi_95={0.00206954106975,0.00433397816025}],2:0.00872979039[&age_median=0.00872979039,age_mean=0.00872979039,age_n=2,age_range={0.00347055356,0.01398902722},age_hpdi_95={0.00347055356,0.01398902722},age_qi_95={0.0037335154015,0.0137260653785}]
0,0,1,2,3,3	0.002	0.00337484703125	0:0.00251912477[&age_median=0.00251912477,age_mean=0.00251912477,age_n=2,age_range={0.00127601682,0.00376223272},age_hpdi_95={0.00127601682,0.00376223272},age_qi_95={0.0013381722175,0.0037000773225}],1:0.002149551015[&age_median=0.002149551015,age_mean=0.002149551015,age_n=2,age_range={0.00108033003,0.003218772},age_hpdi_95={0.00108033003,0.003218772},age_qi_95={0.00113379107925,0.00316531095075}],2:0.00830988429[&age_median=0.00830988429,age_mean=0.00830988429,age_n=2,age_range={0.0025918253,0.01402794328},age_hpdi_95={0.0025918253,0.01402794328},age_qi_95={0.0028777282495,0.0137420403305}],3:0.010272528675[&age_median=0.010272528675,age_mean=0.010272528675,age_n=2,age_range={0.00507467016,0.01547038719},age_hpdi_95={0.00507467016,0.01547038719},age_qi_95={0.00533456308575,0.0152104942643}]
0,1,2,0,2,2	0.002	0.00327397276104	0:0.00874170189[&age_median=0.00874170189,age_mean=0.00874170189,age_n=2,age_range={0.00699436888,0.0104890349},age_hpdi_95={0.00699436888,0.0104890349},age_qi_95={0.0070817355305,0.0104016682495}],1:0.003509086075[&age_median=0.003509086075,age_mean=0.003509086075,age_n=2,age_range={0.00084589373,0.00617227842},age_hpdi_95={0.00084589373,0.00617227842},age_qi_95={0.00097905334725,0.00603911880275}],2:0.006357833855[&age_median=0.006357833855,age_mean=0.006357833855,age_n=2,age_range={0.00479267308,0.00792299463},age_hpdi_95={0.00479267308,0.00792299463},age_qi_95={0.00487093111875,0.00784473659125}]
0,1,2,2,2,1	0.002	0.00317807113171	0:0.01030148923[&age_median=0.01030148923,age_mean=0.01030148923,age_n=2,age_range={0.00570395396,0.0148990245},age_hpdi_95={0.00570395396,0.0148990245},age_qi_95={0.0059338307235,0.0146691477365}],1:0.00210810931[&age_median=0.00210810931,age_mean=0.00210810931,age_n=2,age_range={0.00065211127,0.00356410735},age_hpdi_95={0.00065211127,0.00356410735},age_qi_95={0.000724911172,0.003491307448}],2:0.005820387665[&age_median=0.005820387665,age_mean=0.005820387665,age_n=2,age_range={0.00506450183,0.0065762735},age_hpdi_95={0.00506450183,0.0065762735},age_qi_95={0.00510229612175,0.00653847920825}]
0,1,2,2,2,3	0.002	0.00309045723721	0:0.011783002605[&age_median=0.011783002605,age_mean=0.011783002605,age_n=2,age_range={0.00896118213,0.01460482308},age_hpdi_95={0.00896118213,0.01460482308},age_qi_95={0.00910227315375,0.0144637320563}],1:0.006666286655[&age_median=0.006666286655,age_mean=0.006666286655,age_n=2,age_range={0.00327871723,0.01005385608},age_hpdi_95={0.00327871723,0.01005385608},age_qi_95={0.00344809570125,0.00988447760875}],2:0.002930543705[&age_median=0.002930543705,age_mean=0.002930543705,age_n=2,age_range={0.00074940684,0.00511168057},age_hpdi_95={0.00074940684,0.00511168057},age_qi_95={0.00085846368325,0.00500262372675}],3:0.009266058225[&age_median=0.009266058225,age_mean=0.009266058225,age_n=2,age_range={0.00516996254,0.01336215391},age_hpdi_95={0.00516996254,0.01336215391},age_qi_95={0.00537476732425,0.0131573491258}]
0,1,1,0,0,2	0.002	0.00350994036532	0:0.00609679758[&age_median=0.00609679758,age_mean=0.00609679758,age_n=2,age_range={0.00395441806,0.0082391771},age_hpdi_95={0.00395441806,0.0082391771},age_qi_95={0.004061537036,0.008132058124}],1:0.00524402112[&age_median=0.00524402112,age_mean=0.00524402112,age_n=2,age_range={0.00421327138,0.00627477086},age_hpdi_95={0.00421327138,0.00627477086},age_qi_95={0.004264808867,0.006223233373}],2:0.005921076685[&age_median=0.005921076685,age_mean=0.005921076685,age_n=2,age_range={0.00291625303,0.00892590034},age_hpdi_95={0.00291625303,0.00892590034},age_qi_95={0.00306649421275,0.00877565915725}]
0,0,0,1,2,2	0.002	0.00294240637982	0:0.002366231615[&age_median=0.002366231615,age_mean=0.002366231615,age_n=2,age_range={0.00137761874,0.00335484449},age_hpdi_95={0.00137761874,0.00335484449},age_qi_95={0.00142704938375,0.00330541384625}],1:0.00254615058[&age_median=0.00254615058,age_mean=0.00254615058,age_n=2,age_range={0.00201147866,0.0030808225},age_hpdi_95={0.00201147866,0.0030808225},age_qi_95={0.002038212256,0.003054088904}],2:0.0063241178[&age_median=0.0063241178,age_mean=0.0063241178,age_n=2,age_range={0.00567749514,0.00697074046},age_hpdi_95={0.00567749514,0.00697074046},age_qi_95={0.005709826273,0.006938409327}]
0,0,1,1,2,0	0.002	0.00289782520508	0:0.00693559807[&age_median=0.00693559807,age_mean=0.00693559807,age_n=2,age_range={0.00578956554,0.0080816306},age_hpdi_95={0.00578956554,0.0080816306},age_qi_95={0.0058468671665,0.0080243289735}],1:0.00212228401[&age_median=0.00212228401,age_mean=0.00212228401,age_n=2,age_range={0.00180737767,0.00243719035},age_hpdi_95={0.00180737767,0.00243719035},age_qi_95={0.001823122987,0.002421445033}],2:0.01689524718[&age_median=0.01689524718,age_mean=0.01689524718,age_n=2,age_range={0.00917775624,0.02461273812},age_hpdi_95={0.00917775624,0.02461273812},age_qi_95={0.009563630787,0.024226863573}]
0,1,2,3,2,0	0.002	0.00286975274221	0:0.009618403035[&age_median=0.009618403035,age_mean=0.009618403035,age_n=2,age_range={0.00944012353,0.00979668254},age_hpdi_95={0.00944012353,0.00979668254},age_qi_95={0.00944903750525,0.00978776856475}],1:0.001655373935[&age_median=0.001655373935,age_mean=0.001655373935,age_n=2,age_range={3.825816e-05,0.00327248971},age_hpdi_95={3.825816e-05,0.00327248971},age_qi_95={0.00011911394875,0.00319163392125}],2:0.00482661749[&age_median=0.00482661749,age_mean=0.00482661749,age_n=2,age_range={0.00324205862,0.00641117636},age_hpdi_95={0.00324205862,0.00641117636},age_qi_95={0.0033212865635,0.0063319484165}],3:0.002583127975[&age_median=0.002583127975,age_mean=0.002583127975,age_n=2,age_range={0.00124326875,0.0039229872},age_hpdi_95={0.00124326875,0.0039229872},age_qi_95={0.00131026171125,0.00385599423875}]
0,1,1,1,0,2	0.002	0.00285826389016	0:0.011770790025[&age_median=0.011770790025,age_mean=0.011770790025,age_n=2,age_range={0.00518794595,0.0183536341},age_hpdi_95={0.00518794595,0.0183536341},age_qi_95={0.00551708815375,0.0180244918962}],1:0.005551064425[&age_median=0.005551064425,age_mean=0.005551064425,age_n=2,age_range={0.00514650791,0.00595562094},age_hpdi_95={0.00514650791,0.00595562094},age_qi_95={0.00516673573575,0.00593539311425}],2:0.01382485587[&age_median=0.01382485587,age_mean=0.01382485587,age_n=2,age_range={0.00726669804,0.0203830137},age_hpdi_95={0.00726669804,0.0203830137},age_qi_95={0.0075946059315,0.0200551058085}]
0,1,2,2,2,2	0.002	0.00286269432758	0:0.01417822748[&age_median=0.01417822748,age_mean=0.01417822748,age_n=2,age_range={0.00645582926,0.0219006257},age_hpdi_95={0.00645582926,0.0219006257},age_qi_95={0.006841949171,0.021514505789}],1:0.005893476715[&age_median=0.005893476715,age_mean=0.005893476715,age_n=2,age_range={0.00141049452,0.01037645891},age_hpdi_95={0.00141049452,0.01037645891},age_qi_95={0.00163464362975,0.0101523098002}],2:0.002880644705[&age_median=0.002880644705,age_mean=0.002880644705,age_n=2,age_range={0.00132669741,0.004434592},age_hpdi_95={0.00132669741,0.004434592},age_qi_95={0.00140439477475,0.00435689463525}]
0,1,2,0,2,1	0.002	0.00288170564227	0:0.00656949899[&age_median=0.00656949899,age_mean=0.00656949899,age_n=2,age_range={0.00527876188,0.0078602361},age_hpdi_95={0.00527876188,0.0078602361},age_qi_95={0.0053432987355,0.0077956992445}],1:0.00443994037[&age_median=0.00443994037,age_mean=0.00443994037,age_n=2,age_range={0.00363220357,0.00524767717},age_hpdi_95={0.00363220357,0.00524767717},age_qi_95={0.00367259041,0.00520729033}],2:0.001752721405[&age_median=0.001752721405,age_mean=0.001752721405,age_n=2,age_range={0.00150440381,0.002001039},age_hpdi_95={0.00150440381,0.002001039},age_qi_95={0.00151681968975,0.00198862312025}]
0,1,2,2,3,1	0.002	0.00291342047505	0:0.0234194994[&age_median=0.0234194994,age_mean=0.0234194994,age_n=2,age_range={0.01371397498,0.03312502382},age_hpdi_95={0.01371397498,0.03312502382},age_qi_95={0.014199251201,0.032639747599}],1:0.001432112835[&age_median=0.001432112835,age_mean=0.001432112835,age_n=2,age_range={0.00136057706,0.00150364861},age_hpdi_95={0.00136057706,0.00150364861},age_qi_95={0.00136415384875,0.00150007182125}],2:0.00666797288[&age_median=0.00666797288,age_mean=0.00666797288,age_n=2,age_range={0.00535068954,0.00798525622},age_hpdi_95={0.00535068954,0.00798525622},age_qi_95={0.005416553707,0.007919392053}],3:0.013429401245[&age_median=0.013429401245,age_mean=0.013429401245,age_n=2,age_range={0.00632442063,0.02053438186},age_hpdi_95={0.00632442063,0.02053438186},age_qi_95={0.00667966966075,0.0201791328293}]
0,1,0,2,1,0	0.002	0.0034528119834	0:0.00550496639[&age_median=0.00550496639,age_mean=0.00550496639,age_n=2,age_range={0.00385109695,0.00715883583},age_hpdi_95={0.00385109695,0.00715883583},age_qi_95={0.003933790422,0.007076142358}],1:0.001616724665[&age_median=0.001616724665,age_mean=0.001616724665,age_n=2,age_range={0.00103927412,0.00219417521},age_hpdi_95={0.00103927412,0.00219417521},age_qi_95={0.00106814664725,0.00216530268275}],2:0.00206056368[&age_median=0.00206056368,age_mean=0.00206056368,age_n=2,age_range={0.00117136901,0.00294975835},age_hpdi_95={0.00117136901,0.00294975835},age_qi_95={0.0012158287435,0.0029052986165}]
0,1,1,2,1,0	0.002	0.00301438592663	0:0.004334173995[&age_median=0.004334173995,age_mean=0.004334173995,age_n=2,age_range={0.00295234989,0.0057159981},age_hpdi_95={0.00295234989,0.0057159981},age_qi_95={0.00302144109525,0.00564690689475}],1:0.00547480264[&age_median=0.00547480264,age_mean=0.00547480264,age_n=2,age_range={0.00259199353,0.00835761175},age_hpdi_95={0.00259199353,0.00835761175},age_qi_95={0.0027361339855,0.0082134712945}],2:0.0016804426[&age_median=0.0016804426,age_mean=0.0016804426,age_n=2,age_range={5.123849e-05,0.00330964671},age_hpdi_95={5.123849e-05,0.00330964671},age_qi_95={0.0001326986955,0.0032281865045}]
0,1,1,2,1,3	0.002	0.0030700342396	0:0.013841809675[&age_median=0.013841809675,age_mean=0.013841809675,age_n=2,age_range={0.00751010383,0.02017351552},age_hpdi_95={0.00751010383,0.02017351552},age_qi_95={0.00782668912225,0.0198569302278}],1:0.00163268995[&age_median=0.00163268995,age_mean=0.00163268995,age_n=2,age_range={0.00114725483,0.00211812507},age_hpdi_95={0.00114725483,0.00211812507},age_qi_95={0.001171526586,0.002093853314}],2:0.002933983085[&age_median=0.002933983085,age_mean=0.002933983085,age_n=2,age_range={0.00052211237,0.0053458538},age_hpdi_95={0.00052211237,0.0053458538},age_qi_95={0.00064270590575,0.00522526026425}],3:0.01332249825[&age_median=0.01332249825,age_mean=0.01332249825,age_n=2,age_range={0.00769548563,0.01894951087},age_hpdi_95={0.00769548563,0.01894951087},age_qi_95={0.007976836261,0.018668160239}]
0,0,1,1,2,1	0.002	0.003127595733	0:0.004983692195[&age_median=0.004983692195,age_mean=0.004983692195,age_n=2,age_range={0.00136403557,0.00860334882},age_hpdi_95={0.00136403557,0.00860334882},age_qi_95={0.00154501840125,0.00842236598875}],1:0.00538760042[&age_median=0.00538760042,age_mean=0.00538760042,age_n=2,age_range={0.00303882495,0.00773637589},age_hpdi_95={0.00303882495,0.00773637589},age_qi_95={0.0031562637235,0.0076189371165}],2:0.006986425185[&age_median=0.006986425185,age_mean=0.006986425185,age_n=2,age_range={0.0064577967,0.00751505367},age_hpdi_95={0.0064577967,0.00751505367},age_qi_95={0.00648422812425,0.00748862224575}]
0,0,1,0,1,2	0.002	0.00318438381303	0:0.00306483254[&age_median=0.00306483254,age_mean=0.00306483254,age_n=2,age_range={0.00214444243,0.00398522265},age_hpdi_95={0.00214444243,0.00398522265},age_qi_95={0.0021904619355,0.0039392031445}],1:0.00472110382[&age_median=0.00472110382,age_mean=0.00472110382,age_n=2,age_range={0.00287883489,0.00656337275},age_hpdi_95={0.00287883489,0.00656337275},age_qi_95={0.0029709483365,0.0064712593035}],2:0.007735073385[&age_median=0.007735073385,age_mean=0.007735073385,age_n=2,age_range={2.798032e-05,0.01544216645},age_hpdi_95={2.798032e-05,0.01544216645},age_qi_95={0.00041333497325,0.0150568117967}]
0,1,2,0,3,4	0.002	0.00323784214499	0:0.00498942943[&age_median=0.00498942943,age_mean=0.00498942943,age_n=2,age_range={0.00367269772,0.00630616114},age_hpdi_95={0.00367269772,0.00630616114},age_qi_95={0.0037385343055,0.0062403245545}],1:0.00248068508[&age_median=0.00248068508,age_mean=0.00248068508,age_n=2,age_range={0.0022232931,0.00273807706},age_hpdi_95={0.0022232931,0.00273807706},age_qi_95={0.002236162699,0.002725207461}],2:0.004818468575[&age_median=0.004818468575,age_mean=0.004818468575,age_n=2,age_range={0.00265972901,0.00697720814},age_hpdi_95={0.00265972901,0.00697720814},age_qi_95={0.00276766598825,0.00686927116175}],3:0.006316021985[&age_median=0.006316021985,age_mean=0.006316021985,age_n=2,age_range={0.00267882911,0.00995321486},age_hpdi_95={0.00267882911,0.00995321486},age_qi_95={0.00286068875375,0.00977135521625}],4:0.00358462724[&age_median=0.00358462724,age_mean=0.00358462724,age_n=2,age_range={0.00330799361,0.00386126087},age_hpdi_95={0.00330799361,0.00386126087},age_qi_95={0.0033218252915,0.0038474291885}]
0,1,2,0,3,0	0.002	0.00328558698746	0:0.00543031716[&age_median=0.00543031716,age_mean=0.00543031716,age_n=2,age_range={0.00501889708,0.00584173724},age_hpdi_95={0.00501889708,0.00584173724},age_qi_95={0.005039468084,0.005821166236}],1:0.00431557825[&age_median=0.00431557825,age_mean=0.00431557825,age_n=2,age_range={0.00229228698,0.00633886952},age_hpdi_95={0.00229228698,0.00633886952},age_qi_95={0.0023934515435,0.0062377049565}],2:0.00680455008[&age_median=0.00680455008,age_mean=0.00680455008,age_n=2,age_range={0.00282223971,0.01078686045},age_hpdi_95={0.00282223971,0.01078686045},age_qi_95={0.0030213552285,0.0105877449315}],3:0.006505367125[&age_median=0.006505367125,age_mean=0.006505367125,age_n=2,age_range={0.00456207185,0.0084486624},age_hpdi_95={0.00456207185,0.0084486624},age_qi_95={0.00465923661375,0.00835149763625}]
0,1,2,1,1,2	0.002	0.00332543324415	0:0.00366381553[&age_median=0.00366381553,age_mean=0.00366381553,age_n=2,age_range={0.00157055375,0.00575707731},age_hpdi_95={0.00157055375,0.00575707731},age_qi_95={0.001675216839,0.005652414221}],1:0.004774615885[&age_median=0.004774615885,age_mean=0.004774615885,age_n=2,age_range={0.00199262937,0.0075566024},age_hpdi_95={0.00199262937,0.0075566024},age_qi_95={0.00213172869575,0.00741750307425}],2:0.0024352243[&age_median=0.0024352243,age_mean=0.0024352243,age_n=2,age_range={0.00151237649,0.00335807211},age_hpdi_95={0.00151237649,0.00335807211},age_qi_95={0.0015585188805,0.0033119297195}]
0,0,1,2,1,2	0.002	0.00391679161784	0:0.001343671865[&age_median=0.001343671865,age_mean=0.001343671865,age_n=2,age_range={0.00012976935,0.00255757438},age_hpdi_95={0.00012976935,0.00255757438},age_qi_95={0.00019046447575,0.00249687925425}],1:0.004898173885[&age_median=0.004898173885,age_mean=0.004898173885,age_n=2,age_range={0.00385102668,0.00594532109},age_hpdi_95={0.00385102668,0.00594532109},age_qi_95={0.00390338404025,0.00589296372975}],2:0.004539415385[&age_median=0.004539415385,age_mean=0.004539415385,age_n=2,age_range={0.00349180445,0.00558702632},age_hpdi_95={0.00349180445,0.00558702632},age_qi_95={0.00354418499675,0.00553464577325}]
0,1,0,0,2,2	0.002	0.00337576047314	0:0.00152307024[&age_median=0.00152307024,age_mean=0.00152307024,age_n=2,age_range={0.00109190906,0.00195423142},age_hpdi_95={0.00109190906,0.00195423142},age_qi_95={0.001113467119,0.001932673361}],1:0.0083969601[&age_median=0.0083969601,age_mean=0.0083969601,age_n=2,age_range={0.00046925873,0.01632466147},age_hpdi_95={0.00046925873,0.01632466147},age_qi_95={0.0008656437985,0.0159282764015}],2:0.00761425711[&age_median=0.00761425711,age_mean=0.00761425711,age_n=2,age_range={0.0056689721,0.00955954212},age_hpdi_95={0.0056689721,0.00955954212},age_qi_95={0.0057662363505,0.0094622778695}]
0,1,0,1,2,2	0.002	0.00337915860724	0:0.00491455498[&age_median=0.00491455498,age_mean=0.00491455498,age_n=2,age_range={0.00300313206,0.0068259779},age_hpdi_95={0.00300313206,0.0068259779},age_qi_95={0.003098703206,0.006730406754}],1:0.00125373306[&age_median=0.00125373306,age_mean=0.00125373306,age_n=2,age_range={0.00102863304,0.00147883308},age_hpdi_95={0.00102863304,0.00147883308},age_qi_95={0.001039888041,0.001467578079}],2:0.01194149906[&age_median=0.01194149906,age_mean=0.01194149906,age_n=2,age_range={0.0104080077,0.01347499042},age_hpdi_95={0.0104080077,0.01347499042},age_qi_95={0.010484682268,0.013398315852}]
0,1,2,2,0,0	0.002	0.00336872159738	0:0.01128597488[&age_median=0.01128597488,age_mean=0.01128597488,age_n=2,age_range={0.0075975579,0.01497439186},age_hpdi_95={0.0075975579,0.01497439186},age_qi_95={0.007781978749,0.014789971011}],1:0.01297809204[&age_median=0.01297809204,age_mean=0.01297809204,age_n=2,age_range={0.00878230877,0.01717387531},age_hpdi_95={0.00878230877,0.01717387531},age_qi_95={0.0089920979335,0.0169640861465}],2:0.000117857035[&age_median=0.000117857035,age_mean=0.000117857035,age_n=2,age_range={8.174238e-05,0.00015397169},age_hpdi_95={8.174238e-05,0.00015397169},age_qi_95={8.354811275e-05,0.00015216595725}]
0,1,1,0,2,1	0.002	0.00334416124531	0:0.003810199975[&age_median=0.003810199975,age_mean=0.003810199975,age_n=2,age_range={0.00364389339,0.00397650656},age_hpdi_95={0.00364389339,0.00397650656},age_qi_95={0.00365220871925,0.00396819123075}],1:0.00137898854[&age_median=0.00137898854,age_mean=0.00137898854,age_n=2,age_range={0.00064463977,0.00211333731},age_hpdi_95={0.00064463977,0.00211333731},age_qi_95={0.0006813572085,0.0020766198715}],2:0.001809537455[&age_median=0.001809537455,age_mean=0.001809537455,age_n=2,age_range={0.00033992426,0.00327915065},age_hpdi_95={0.00033992426,0.00327915065},age_qi_95={0.00041340491975,0.00320566999025}]
0,1,1,0,2,0	0.002	0.00330580971172	0:0.005121137215[&age_median=0.005121137215,age_mean=0.005121137215,age_n=2,age_range={0.00111161182,0.00913066261},age_hpdi_95={0.00111161182,0.00913066261},age_qi_95={0.00131208808975,0.00893018634025}],1:0.003392514285[&age_median=0.003392514285,age_mean=0.003392514285,age_n=2,age_range={0.00290985106,0.00387517751},age_hpdi_95={0.00290985106,0.00387517751},age_qi_95={0.00293398422125,0.00385104434875}],2:0.01820216277[&age_median=0.01820216277,age_mean=0.01820216277,age_n=2,age_range={0.00932161161,0.02708271393},age_hpdi_95={0.00932161161,0.02708271393},age_qi_95={0.009765639168,0.026638686372}]
0,1,2,3,0,4	0.002	0.00325466510691	0:0.0113016387[&age_median=0.0113016387,age_mean=0.0113016387,age_n=2,age_range={0.01128177683,0.01132150057},age_hpdi_95={0.01128177683,0.01132150057},age_qi_95={0.0112827699235,0.0113205074765}],1:0.006125786595[&age_median=0.006125786595,age_mean=0.006125786595,age_n=2,age_range={0.00518954562,0.00706202757},age_hpdi_95={0.00518954562,0.00706202757},age_qi_95={0.00523635766875,0.00701521552125}],2:0.004806430475[&age_median=0.004806430475,age_mean=0.004806430475,age_n=2,age_range={0.00446883223,0.00514402872},age_hpdi_95={0.00446883223,0.00514402872},age_qi_95={0.00448571214225,0.00512714880775}],3:0.00265018893[&age_median=0.00265018893,age_mean=0.00265018893,age_n=2,age_range={0.00036248451,0.00493789335},age_hpdi_95={0.00036248451,0.00493789335},age_qi_95={0.000476869731,0.004823508129}],4:0.006453068875[&age_median=0.006453068875,age_mean=0.006453068875,age_n=2,age_range={0.00022727854,0.01267885921},age_hpdi_95={0.00022727854,0.01267885921},age_qi_95={0.00053856805675,0.0123675696933}]
0,1,2,3,0,2	0.002	0.00371776874894	0:0.006242916475[&age_median=0.006242916475,age_mean=0.006242916475,age_n=2,age_range={0.00434661053,0.00813922242},age_hpdi_95={0.00434661053,0.00813922242},age_qi_95={0.00444142582725,0.00804440712275}],1:0.00065068911[&age_median=0.00065068911,age_mean=0.00065068911,age_n=2,age_range={0.0001678777,0.00113350052},age_hpdi_95={0.0001678777,0.00113350052},age_qi_95={0.0001920182705,0.0011093599495}],2:0.002492378905[&age_median=0.002492378905,age_mean=0.002492378905,age_n=2,age_range={0.00160303557,0.00338172224},age_hpdi_95={0.00160303557,0.00338172224},age_qi_95={0.00164750273675,0.00333725507325}],3:0.006053468065[&age_median=0.006053468065,age_mean=0.006053468065,age_n=2,age_range={0.00174286441,0.01036407172},age_hpdi_95={0.00174286441,0.01036407172},age_qi_95={0.00195839459275,0.0101485415373}]
0,1,2,3,4,4	0.002	0.00310885633416	0:0.017186124895[&age_median=0.017186124895,age_mean=0.017186124895,age_n=2,age_range={0.01709168903,0.01728056076},age_hpdi_95={0.01709168903,0.01728056076},age_qi_95={0.0170964108232,0.0172758389668}],1:0.0043425865[&age_median=0.0043425865,age_mean=0.0043425865,age_n=2,age_range={0.00344165509,0.00524351791},age_hpdi_95={0.00344165509,0.00524351791},age_qi_95={0.0034867016605,0.0051984713395}],2:0.00061032594[&age_median=0.00061032594,age_mean=0.00061032594,age_n=2,age_range={0.00039769014,0.00082296174},age_hpdi_95={0.00039769014,0.00082296174},age_qi_95={0.00040832193,0.00081232995}],3:0.00378789638[&age_median=0.00378789638,age_mean=0.00378789638,age_n=2,age_range={0.00244039364,0.00513539912},age_hpdi_95={0.00244039364,0.00513539912},age_qi_95={0.002507768777,0.005068023983}],4:0.008932598365[&age_median=0.008932598365,age_mean=0.008932598365,age_n=2,age_range={0.00361780604,0.01424739069},age_hpdi_95={0.00361780604,0.01424739069},age_qi_95={0.00388354565625,0.0139816510738}]
0,1,2,3,3,2	0.002	0.00303117632378	0:0.00824370077[&age_median=0.00824370077,age_mean=0.00824370077,age_n=2,age_range={0.00190977691,0.01457762463},age_hpdi_95={0.00190977691,0.01457762463},age_qi_95={0.002226473103,0.014260928437}],1:0.002450552305[&age_median=0.002450552305,age_mean=0.002450552305,age_n=2,age_range={0.00195618729,0.00294491732},age_hpdi_95={0.00195618729,0.00294491732},age_qi_95={0.00198090554075,0.00292019906925}],2:0.00397100736[&age_median=0.00397100736,age_mean=0.00397100736,age_n=2,age_range={7.53487e-06,0.00793447985},age_hpdi_95={7.53487e-06,0.00793447985},age_qi_95={0.0002057084945,0.0077363062255}],3:0.006047715225[&age_median=0.006047715225,age_mean=0.006047715225,age_n=2,age_range={0.00035140026,0.01174403019},age_hpdi_95={0.00035140026,0.01174403019},age_qi_95={0.00063621600825,0.0114592144417}]
