divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,0,2	0.006	0.0105842439158	0:0.02245015855[&age_median=0.02245015855,age_mean=0.021045003355,age_n=6,age_range={0.01178189865,0.03010831299},age_hpdi_95={0.01178189865,0.03010831299},age_qi_95={0.0122480011038,0.029340870505}],1:0.006225192735[&age_median=0.006225192735,age_mean=0.00656781407167,age_n=6,age_range={0.00171332619,0.0145875781},age_hpdi_95={0.00171332619,0.0145875781},age_qi_95={0.001789762015,0.0138054785725}],2:0.00857305084[&age_median=0.00857305084,age_mean=0.00927547288833,age_n=6,age_range={0.00151819435,0.01608313242},age_hpdi_95={0.00151819435,0.01608313242},age_qi_95={0.0019642553125,0.0160500817212}],3:0.005276641235[&age_median=0.005276641235,age_mean=0.00647295374333,age_n=6,age_range={0.00284337038,0.01329930062},age_hpdi_95={0.00284337038,0.01329930062},age_qi_95={0.00306488523875,0.01257767301}]
0,1,1,2,3,0	0.006	0.00948133121358	0:0.01284710777[&age_median=0.01284710777,age_mean=0.01143789521,age_n=6,age_range={0.0013936438,0.01655936014},age_hpdi_95={0.0013936438,0.01655936014},age_qi_95={0.00252225945875,0.0163091379612}],1:0.004230165435[&age_median=0.004230165435,age_mean=0.00601342615833,age_n=6,age_range={0.00334971587,0.01296957051},age_hpdi_95={0.00334971587,0.01296957051},age_qi_95={0.003402369215,0.01228962383}],2:0.0052764394[&age_median=0.0052764394,age_mean=0.00481454673333,age_n=6,age_range={0.00021717076,0.00778577222},age_hpdi_95={0.00021717076,0.00778577222},age_qi_95={0.00064717357875,0.00764683385625}],3:0.01822647425[&age_median=0.01822647425,age_mean=0.0213310767,age_n=6,age_range={0.01251265891,0.03224510523},age_hpdi_95={0.01251265891,0.03224510523},age_qi_95={0.0128598148363,0.0321501972312}]
0,1,0,2,3,1	0.005	0.00715118990963	0:0.01170467219[&age_median=0.01170467219,age_mean=0.01234306153,age_n=5,age_range={0.00765091297,0.0190534361},age_hpdi_95={0.00765091297,0.0190534361},age_qi_95={0.007963082946,0.018401459856}],1:0.00503696462[&age_median=0.00503696462,age_mean=0.005624366178,age_n=5,age_range={0.00269959233,0.01241085371},age_hpdi_95={0.00269959233,0.01241085371},age_qi_95={0.00270934235,0.011687501109}],2:0.00317650084[&age_median=0.00317650084,age_mean=0.003778797794,age_n=5,age_range={0.00151786786,0.00676582937},age_hpdi_95={0.00151786786,0.00676582937},age_qi_95={0.001614203003,0.006584503594}],3:0.01242841952[&age_median=0.01242841952,age_mean=0.015285322932,age_n=5,age_range={0.00247096972,0.03401667523},age_hpdi_95={0.00247096972,0.03401667523},age_qi_95={0.002944399728,0.032645535746}]
0,1,2,2,2,3	0.005	0.00779363055283	0:0.01963558333[&age_median=0.01963558333,age_mean=0.020547385886,age_n=5,age_range={0.01452118724,0.02808766204},age_hpdi_95={0.01452118724,0.02808766204},age_qi_95={0.014580928241,0.027816285793}],1:0.00448944167[&age_median=0.00448944167,age_mean=0.003837620756,age_n=5,age_range={0.00019350072,0.00705394616},age_hpdi_95={0.00019350072,0.00705394616},age_qi_95={0.000322323177,0.006945500538}],2:0.00526218632[&age_median=0.00526218632,age_mean=0.00561699486,age_n=5,age_range={0.00306475584,0.00873691852},age_hpdi_95={0.00306475584,0.00873691852},age_qi_95={0.003170290769,0.008553327517}],3:0.01214394017[&age_median=0.01214394017,age_mean=0.013290033726,age_n=5,age_range={0.00704504866,0.01820116799},age_hpdi_95={0.00704504866,0.01820116799},age_qi_95={0.007438035982,0.018189560184}]
0,1,2,1,3,1	0.005	0.00705234372864	0:0.01627802458[&age_median=0.01627802458,age_mean=0.01757636932,age_n=5,age_range={0.00869986345,0.02455138438},age_hpdi_95={0.00869986345,0.02455138438},age_qi_95={0.009388293001,0.024373087465}],1:0.00182452276[&age_median=0.00182452276,age_mean=0.00392519399,age_n=5,age_range={0.00098224453,0.00812509996},age_hpdi_95={0.00098224453,0.00812509996},age_qi_95={0.00103612869,0.008029891621}],2:0.00561764128[&age_median=0.00561764128,age_mean=0.005959197982,age_n=5,age_range={0.00178867753,0.01191989067},age_hpdi_95={0.00178867753,0.01191989067},age_qi_95={0.001939278581,0.011445410842}],3:0.01492288648[&age_median=0.01492288648,age_mean=0.014428434388,age_n=5,age_range={0.00556405493,0.02375546026},age_hpdi_95={0.00556405493,0.02375546026},age_qi_95={0.006256881762,0.022920658936}]
0,1,0,1,1,1	0.005	0.00539526416215	0:0.01022155394[&age_median=0.01022155394,age_mean=0.009690014224,age_n=5,age_range={0.00218275808,0.01375653365},age_hpdi_95={0.00218275808,0.01375653365},age_qi_95={0.002970567552,0.01360371755}],1:0.00729587862[&age_median=0.00729587862,age_mean=0.006599932426,age_n=5,age_range={0.00468843112,0.00796008684},age_hpdi_95={0.00468843112,0.00796008684},age_qi_95={0.004745619084,0.007943573635}]
0,0,1,1,2,3	0.005	0.00598871070434	0:0.00766587962[&age_median=0.00766587962,age_mean=0.00773241125,age_n=5,age_range={0.00281091179,0.01358342367},age_hpdi_95={0.00281091179,0.01358342367},age_qi_95={0.003052827044,0.013162258987}],1:0.00310077026[&age_median=0.00310077026,age_mean=0.003014360038,age_n=5,age_range={0.00178040433,0.00461747584},age_hpdi_95={0.00178040433,0.00461747584},age_qi_95={0.00183303847,0.004482368659}],2:0.01407240111[&age_median=0.01407240111,age_mean=0.014271808956,age_n=5,age_range={0.00827430097,0.02000839934},age_hpdi_95={0.00827430097,0.02000839934},age_qi_95={0.008744240331,0.019610584284}],3:0.00888445246[&age_median=0.00888445246,age_mean=0.011809661086,age_n=5,age_range={0.00426318063,0.02736004518},age_hpdi_95={0.00426318063,0.02736004518},age_qi_95={0.004670472947,0.025644492998}]
0,1,1,2,1,1	0.005	0.00554890017963	0:0.01808556617[&age_median=0.01808556617,age_mean=0.019484917786,age_n=5,age_range={0.0143241105,0.02536879717},age_hpdi_95={0.0143241105,0.02536879717},age_qi_95={0.014389431412,0.025298797}],1:0.00657822479[&age_median=0.00657822479,age_mean=0.006245848638,age_n=5,age_range={0.00304384584,0.00973552286},age_hpdi_95={0.00304384584,0.00973552286},age_qi_95={0.003150308723,0.009538288077}],2:0.0018154297[&age_median=0.0018154297,age_mean=0.002866979918,age_n=5,age_range={0.00108341737,0.00745285256},age_hpdi_95={0.00108341737,0.00745285256},age_qi_95={0.001131970032,0.006948992901}]
0,1,1,2,1,2	0.005	0.00519276536698	0:0.02365295443[&age_median=0.02365295443,age_mean=0.01801375744,age_n=5,age_range={0.00490124175,0.02974782523},age_hpdi_95={0.00490124175,0.02974782523},age_qi_95={0.005006913547,0.029353923314}],1:0.00834278588[&age_median=0.00834278588,age_mean=0.00853508535,age_n=5,age_range={0.00442427351,0.01376556338},age_hpdi_95={0.00442427351,0.01376556338},age_qi_95={0.004651870311,0.013333263288}],2:0.00547160555[&age_median=0.00547160555,age_mean=0.005016245778,age_n=5,age_range={0.00201061196,0.00851369853},age_hpdi_95={0.00201061196,0.00851369853},age_qi_95={0.002097520995,0.008282889731}]
0,1,2,1,1,3	0.005	0.00410770738216	0:0.01199970402[&age_median=0.01199970402,age_mean=0.014055321286,age_n=5,age_range={0.00612220693,0.0224501206},age_hpdi_95={0.00612220693,0.0224501206},age_qi_95={0.006331170457,0.022354381808}],1:0.00494957289[&age_median=0.00494957289,age_mean=0.00483140013,age_n=5,age_range={0.00075478307,0.00961605834},age_hpdi_95={0.00075478307,0.00961605834},age_qi_95={0.000827869755,0.009389546149}],2:0.01030989642[&age_median=0.01030989642,age_mean=0.009588456474,age_n=5,age_range={0.00134405663,0.01997978623},age_hpdi_95={0.00134405663,0.01997978623},age_qi_95={0.001608845453,0.01921346743}],3:0.01007630523[&age_median=0.01007630523,age_mean=0.009660194018,age_n=5,age_range={0.00427285645,0.01455799184},age_hpdi_95={0.00427285645,0.01455799184},age_qi_95={0.004345556357,0.014541588761}]
0,1,2,3,1,2	0.005	0.00471994191276	0:0.01859923471[&age_median=0.01859923471,age_mean=0.01747635625,age_n=5,age_range={0.01179677432,0.0248351777},age_hpdi_95={0.01179677432,0.0248351777},age_qi_95={0.011809256072,0.024374560198}],1:0.00640601132[&age_median=0.00640601132,age_mean=0.006198328914,age_n=5,age_range={0.00141574981,0.00990439814},age_hpdi_95={0.00141574981,0.00990439814},age_qi_95={0.001748259983,0.009766421702}],2:0.01104149376[&age_median=0.01104149376,age_mean=0.01273098669,age_n=5,age_range={0.00527690597,0.02197545603},age_hpdi_95={0.00527690597,0.02197545603},age_qi_95={0.005559693034,0.021503540535}],3:0.00460949687[&age_median=0.00460949687,age_mean=0.005651668038,age_n=5,age_range={0.0031167794,0.01223157008},age_hpdi_95={0.0031167794,0.01223157008},age_qi_95={0.0031494685,0.011494095416}]
0,1,2,3,1,3	0.005	0.0045421108884	0:0.02475890535[&age_median=0.02475890535,age_mean=0.02865754806,age_n=5,age_range={0.01142764217,0.04689470925},age_hpdi_95={0.01142764217,0.04689470925},age_qi_95={0.012749636977,0.045761127654}],1:0.00424711891[&age_median=0.00424711891,age_mean=0.00456140104,age_n=5,age_range={0.00101954157,0.00814406159},age_hpdi_95={0.00101954157,0.00814406159},age_qi_95={0.001115017258,0.008071853899}],2:0.00983084171[&age_median=0.00983084171,age_mean=0.007288179132,age_n=5,age_range={0.00184970813,0.0110007976},age_hpdi_95={0.00184970813,0.0110007976},age_qi_95={0.002003538404,0.010937871575}],3:0.00660351756[&age_median=0.00660351756,age_mean=0.00642888543,age_n=5,age_range={0.00044130014,0.01197454394},age_hpdi_95={0.00044130014,0.01197454394},age_qi_95={0.000928809435,0.011557956788}]
0,1,0,1,2,0	0.005	0.0036820552614	0:0.01576765406[&age_median=0.01576765406,age_mean=0.017125458928,age_n=5,age_range={0.01264564444,0.02393834022},age_hpdi_95={0.01264564444,0.02393834022},age_qi_95={0.012889590699,0.023363561087}],1:0.00341975557[&age_median=0.00341975557,age_mean=0.003248661742,age_n=5,age_range={0.00148704711,0.00457956248},age_hpdi_95={0.00148704711,0.00457956248},age_qi_95={0.00163508643,0.004500556556}],2:0.01075805324[&age_median=0.01075805324,age_mean=0.009920372072,age_n=5,age_range={0.00219896429,0.0158123382},age_hpdi_95={0.00219896429,0.0158123382},age_qi_95={0.002620126347,0.015673296357}]
0,0,1,1,0,0	0.005	0.00432740953113	0:0.0126457408[&age_median=0.0126457408,age_mean=0.011513863636,age_n=5,age_range={0.00894444341,0.01334086834},age_hpdi_95={0.00894444341,0.01334086834},age_qi_95={0.008990810818,0.01332979632}],1:0.00802922185[&age_median=0.00802922185,age_mean=0.005650906672,age_n=5,age_range={0.00085823786,0.00900052866},age_hpdi_95={0.00085823786,0.00900052866},age_qi_95={0.000976537368,0.008933006999}]
0,1,1,2,0,1	0.005	0.00425658249186	0:0.01886718576[&age_median=0.01886718576,age_mean=0.020052049338,age_n=5,age_range={0.01361493908,0.02545836132},age_hpdi_95={0.01361493908,0.02545836132},age_qi_95={0.014099606133,0.02529834028}],1:0.00400091012[&age_median=0.00400091012,age_mean=0.004521344174,age_n=5,age_range={0.00185821223,0.00739448373},age_hpdi_95={0.00185821223,0.00739448373},age_qi_95={0.002016937965,0.007245799878}],2:0.00446066166[&age_median=0.00446066166,age_mean=0.00560133881,age_n=5,age_range={0.00042992062,0.01267662073},age_hpdi_95={0.00042992062,0.01267662073},age_qi_95={0.000507227907,0.012332608412}]
0,0,1,2,3,1	0.005	0.00420867049493	0:0.00717352959[&age_median=0.00717352959,age_mean=0.007613646802,age_n=5,age_range={0.00257505579,0.01279377336},age_hpdi_95={0.00257505579,0.01279377336},age_qi_95={0.002983384094,0.012401149668}],1:0.00645785135[&age_median=0.00645785135,age_mean=0.007021114832,age_n=5,age_range={9.951886e-05,0.01464063864},age_hpdi_95={9.951886e-05,0.01464063864},age_qi_95={0.000110143668,0.014546754613}],2:0.00243338089[&age_median=0.00243338089,age_mean=0.002169395204,age_n=5,age_range={0.00158169521,0.0025701629},age_hpdi_95={0.00158169521,0.0025701629},age_qi_95={0.001595598361,0.00256724764}],3:0.0220103299[&age_median=0.0220103299,age_mean=0.020751509566,age_n=5,age_range={0.01317918278,0.02729750177},age_hpdi_95={0.01317918278,0.02729750177},age_qi_95={0.013691481214,0.026864588219}]
0,1,2,2,1,1	0.004	0.00348202534448	0:0.02482258722[&age_median=0.02482258722,age_mean=0.0299798610225,age_n=4,age_range={0.02143326879,0.04884100086},age_hpdi_95={0.02143326879,0.04884100086},age_qi_95={0.0216575182898,0.0470695692195}],1:0.007979699685[&age_median=0.007979699685,age_mean=0.01014039822,age_n=4,age_range={0.00444334693,0.02015884658},age_hpdi_95={0.00444334693,0.02015884658},age_qi_95={0.00457997136775,0.0193740125817}],2:0.003967917895[&age_median=0.003967917895,age_mean=0.0059226335475,age_n=4,age_range={0.00377330628,0.01198139212},age_hpdi_95={0.00377330628,0.01198139212},age_qi_95={0.00377887136475,0.0113894123395}]
0,1,2,3,2,0	0.004	0.00415591879624	0:0.015045220195[&age_median=0.015045220195,age_mean=0.017564681355,age_n=4,age_range={0.01383542581,0.02633285922},age_hpdi_95={0.01383542581,0.02633285922},age_qi_95={0.013853236621,0.025559210061}],1:0.00190663771[&age_median=0.00190663771,age_mean=0.003388368705,age_n=4,age_range={0.00114714814,0.00859305126},age_hpdi_95={0.00114714814,0.00859305126},age_qi_95={0.0011713378735,0.008124342228}],2:0.008153706935[&age_median=0.008153706935,age_mean=0.0098413272775,age_n=4,age_range={0.00725218088,0.01580571436},age_hpdi_95={0.00725218088,0.01580571436},age_qi_95={0.0072712662305,0.0152803429068}],3:0.00374724865[&age_median=0.00374724865,age_mean=0.00439874287,age_n=4,age_range={0.00010818057,0.00999229361},age_hpdi_95={0.00010818057,0.00999229361},age_qi_95={0.0003599939805,0.0095450319335}]
0,1,1,2,2,3	0.004	0.00413369714098	0:0.01942077809[&age_median=0.01942077809,age_mean=0.019193655795,age_n=4,age_range={0.0098492386,0.0280838284},age_hpdi_95={0.0098492386,0.0280838284},age_qi_95={0.0105228302935,0.027478373395}],1:0.00677816057[&age_median=0.00677816057,age_mean=0.0061023444025,age_n=4,age_range={0.00211741114,0.00873564533},age_hpdi_95={0.00211741114,0.00873564533},age_qi_95={0.0023836396495,0.00867216167075}],2:0.007884197395[&age_median=0.007884197395,age_mean=0.008277017655,age_n=4,age_range={0.00644483841,0.01089483742},age_hpdi_95={0.00644483841,0.01089483742},age_qi_95={0.00654380389575,0.0106780258562}],3:0.010768384095[&age_median=0.010768384095,age_mean=0.01301119918,age_n=4,age_range={0.00481817911,0.02568984942},age_hpdi_95={0.00481817911,0.02568984942},age_qi_95={0.0048239459605,0.025011238044}]
0,1,1,2,2,2	0.004	0.00342557733231	0:0.02489198881[&age_median=0.02489198881,age_mean=0.023690918895,age_n=4,age_range={0.009256887,0.03572281096},age_hpdi_95={0.009256887,0.03572281096},age_qi_95={0.0096338664405,0.035706152494}],1:0.00334829788[&age_median=0.00334829788,age_mean=0.0032705127125,age_n=4,age_range={0.00051112188,0.00587433321},age_hpdi_95={0.00051112188,0.00587433321},age_qi_95={0.00071504903475,0.0056937416055}],2:0.00977704381[&age_median=0.00977704381,age_mean=0.0099548494325,age_n=4,age_range={0.00710226481,0.0131630453},age_hpdi_95={0.00710226481,0.0131630453},age_qi_95={0.00717625983625,0.013035708587}]
0,0,1,1,2,2	0.004	0.00408087715416	0:0.01316761307[&age_median=0.01316761307,age_mean=0.01406582963,age_n=4,age_range={0.00511004038,0.024818052},age_hpdi_95={0.00511004038,0.024818052},age_qi_95={0.0056290693525,0.0240295580595}],1:0.000688232485[&age_median=0.000688232485,age_mean=0.00081844074,age_n=4,age_range={7.3772e-06,0.00188992079},age_hpdi_95={7.3772e-06,0.00188992079},age_qi_95={3.6030605e-05,0.0018222049085}],2:0.011965882535[&age_median=0.011965882535,age_mean=0.0128315547975,age_n=4,age_range={0.01068603152,0.0167084226},age_hpdi_95={0.01068603152,0.0167084226},age_qi_95={0.01072621982,0.0164085326212}]
0,1,0,2,2,0	0.004	0.00403753520847	0:0.01156301955[&age_median=0.01156301955,age_mean=0.0102277904525,age_n=4,age_range={0.00150585945,0.01627926326},age_hpdi_95={0.00150585945,0.01627926326},age_qi_95={0.0022477868565,0.0159379045827}],1:0.00323578921[&age_median=0.00323578921,age_mean=0.0032080763425,age_n=4,age_range={2.448805e-05,0.0063362389},age_hpdi_95={2.448805e-05,0.0063362389},age_qi_95={0.00016140639175,0.0062076344185}],2:0.003592247215[&age_median=0.003592247215,age_mean=0.00599037153,age_n=4,age_range={0.00327152616,0.01350546553},age_hpdi_95={0.00327152616,0.01350546553},age_qi_95={0.0032942532135,0.012763301182}]
0,1,1,2,2,1	0.004	0.00332172510669	0:0.00922525029[&age_median=0.00922525029,age_mean=0.0089628363775,age_n=4,age_range={0.00193450712,0.01546633781},age_hpdi_95={0.00193450712,0.01546633781},age_qi_95={0.00223478415425,0.0152447849495}],1:0.00526941611[&age_median=0.00526941611,age_mean=0.0055932417125,age_n=4,age_range={0.00389865308,0.00793548155},age_hpdi_95={0.00389865308,0.00793548155},age_qi_95={0.003919509206,0.00781747774325}],2:0.004643325165[&age_median=0.004643325165,age_mean=0.0062638829225,age_n=4,age_range={0.0022997668,0.01346911456},age_hpdi_95={0.0022997668,0.01346911456},age_qi_95={0.00245617848475,0.012826535548}]
0,0,1,0,2,3	0.004	0.00392222808814	0:0.00322246989[&age_median=0.00322246989,age_mean=0.0025820179225,age_n=4,age_range={0.00035640692,0.00352672499},age_hpdi_95={0.00035640692,0.00352672499},age_qi_95={0.00055566394325,0.003519603557}],1:0.00692947586[&age_median=0.00692947586,age_mean=0.0074676518625,age_n=4,age_range={0.00414424313,0.0118674126},age_hpdi_95={0.00414424313,0.0118674126},age_qi_95={0.00434967101525,0.011500531914}],2:0.013801937025[&age_median=0.013801937025,age_mean=0.0153808753925,age_n=4,age_range={0.01027572506,0.02364390246},age_hpdi_95={0.01027572506,0.02364390246},age_qi_95={0.0104089384948,0.023037007515}],3:0.011544624585[&age_median=0.011544624585,age_mean=0.0126868401775,age_n=4,age_range={0.00617567746,0.02148243408},age_hpdi_95={0.00617567746,0.02148243408},age_qi_95={0.0065679122215,0.0207475346407}]
0,1,2,3,3,2	0.004	0.00383976055055	0:0.02134052971[&age_median=0.02134052971,age_mean=0.0193992556225,age_n=4,age_range={0.01134817397,0.0235677891},age_hpdi_95={0.01134817397,0.0235677891},age_qi_95={0.0120290418335,0.0234693034628}],1:0.003923568525[&age_median=0.003923568525,age_mean=0.004446168675,age_n=4,age_range={0.00013161653,0.00980592112},age_hpdi_95={0.00013161653,0.00980592112},age_qi_95={0.00035088169325,0.00942987591175}],2:0.00757608077[&age_median=0.00757608077,age_mean=0.0091246989225,age_n=4,age_range={0.00675973525,0.0145868989},age_hpdi_95={0.00675973525,0.0145868989},age_qi_95={0.006768129733,0.0141139189713}],3:0.0074053491[&age_median=0.0074053491,age_mean=0.0081158025725,age_n=4,age_range={0.00446008727,0.01319242482},age_hpdi_95={0.00446008727,0.01319242482},age_qi_95={0.004463274629,0.0129761014192}]
0,1,2,0,0,3	0.004	0.00374571905178	0:0.008984243635[&age_median=0.008984243635,age_mean=0.00889708504,age_n=4,age_range={0.00417377638,0.01344607651},age_hpdi_95={0.00417377638,0.01344607651},age_qi_95={0.004482914293,0.0131630861755}],1:0.003335926055[&age_median=0.003335926055,age_mean=0.004335786295,age_n=4,age_range={0.0010264695,0.00964482357},age_hpdi_95={0.0010264695,0.00964482357},age_qi_95={0.001113390966,0.009257944032}],2:0.005529694375[&age_median=0.005529694375,age_mean=0.0050817849975,age_n=4,age_range={0.00127332304,0.0079944282},age_hpdi_95={0.00127332304,0.0079944282},age_qi_95={0.001563523258,0.00783860079525}],3:0.01165673328[&age_median=0.01165673328,age_mean=0.0100933269725,age_n=4,age_range={0.00027471962,0.01678512171},age_hpdi_95={0.00027471962,0.01678512171},age_qi_95={0.00105901299575,0.0164698502265}]
0,1,1,0,1,2	0.004	0.00304338622371	0:0.00496775044[&age_median=0.00496775044,age_mean=0.006285617815,age_n=4,age_range={0.00367311231,0.01153385807},age_hpdi_95={0.00367311231,0.01153385807},age_qi_95={0.003698311632,0.0111132985355}],1:0.00558167073[&age_median=0.00558167073,age_mean=0.0062428364025,age_n=4,age_range={0.00400430544,0.00980369871},age_hpdi_95={0.00400430544,0.00980369871},age_qi_95={0.00406373751675,0.0095459169315}],2:0.00845327227[&age_median=0.00845327227,age_mean=0.0088269984475,age_n=4,age_range={0.00511527209,0.01328617716},age_hpdi_95={0.00511527209,0.01328617716},age_qi_95={0.00512636162975,0.013162969767}]
0,0,0,0,1,0	0.004	0.00355409207581	0:0.00491246807[&age_median=0.00491246807,age_mean=0.0054919032025,age_n=4,age_range={0.00333227581,0.00881040086},age_hpdi_95={0.00333227581,0.00881040086},age_qi_95={0.003356777962,0.00861206816825}],1:0.02466127425[&age_median=0.02466127425,age_mean=0.0243023168675,age_n=4,age_range={0.01936983654,0.02851688243},age_hpdi_95={0.01936983654,0.02851688243},age_qi_95={0.0196863484477,0.028308057737}]
0,0,0,0,1,1	0.004	0.00344617758243	0:0.00852328096[&age_median=0.00852328096,age_mean=0.0083440399425,age_n=4,age_range={0.00594218178,0.01038741607},age_hpdi_95={0.00594218178,0.01038741607},age_qi_95={0.0060054331365,0.0103779370188}],1:0.012010815375[&age_median=0.012010815375,age_mean=0.01196343981,age_n=4,age_range={0.00867086167,0.01516126682},age_hpdi_95={0.00867086167,0.01516126682},age_qi_95={0.0087972176995,0.01504912346}]
0,1,1,2,3,1	0.004	0.00279118418164	0:0.0261765686[&age_median=0.0261765686,age_mean=0.0266560226275,age_n=4,age_range={0.01434532972,0.03992562359},age_hpdi_95={0.01434532972,0.03992562359},age_qi_95={0.0147495081258,0.039377608976}],1:0.00492153448[&age_median=0.00492153448,age_mean=0.0053739361625,age_n=4,age_range={0.00347432656,0.00817834913},age_hpdi_95={0.00347432656,0.00817834913},age_qi_95={0.003576425125,0.00794053006025}],2:0.00246203338[&age_median=0.00246203338,age_mean=0.0029160214175,age_n=4,age_range={0.00155855995,0.00518145896},age_hpdi_95={0.00155855995,0.00518145896},age_qi_95={0.00158682811225,0.0050169943865}],3:0.01098229071[&age_median=0.01098229071,age_mean=0.009619178435,age_n=4,age_range={0.00353735562,0.0129747767},age_hpdi_95={0.00353735562,0.0129747767},age_qi_95={0.00396869676975,0.0129523692327}]
0,1,2,1,2,0	0.004	0.00325774263841	0:0.01859865038[&age_median=0.01859865038,age_mean=0.0190393317,age_n=4,age_range={0.01305144269,0.02590858335},age_hpdi_95={0.01305144269,0.02590858335},age_qi_95={0.0133428967633,0.0254849248807}],1:0.002455010825[&age_median=0.002455010825,age_mean=0.00398017806,age_n=4,age_range={0.00045382172,0.01055686887},age_hpdi_95={0.00045382172,0.01055686887},age_qi_95={0.00046574062325,0.0100873997962}],2:0.00433103181[&age_median=0.00433103181,age_mean=0.0040225615,age_n=4,age_range={0.00129708198,0.0061311004},age_hpdi_95={0.00129708198,0.0061311004},age_qi_95={0.00141435686175,0.00610636661125}]
0,1,0,1,0,0	0.004	0.00316582857729	0:0.01321574311[&age_median=0.01321574311,age_mean=0.0128661839675,age_n=4,age_range={0.01040011916,0.01463313049},age_hpdi_95={0.01040011916,0.01463313049},age_qi_95={0.010568724437,0.0145693929558}],1:0.00069368697[&age_median=0.00069368697,age_mean=0.00341997171,age_n=4,age_range={0.00046540387,0.01182710903},age_hpdi_95={0.00046540387,0.01182710903},age_qi_95={0.00046547474575,0.0110091527322}]
0,1,1,1,2,1	0.004	0.00308440462227	0:0.02181244476[&age_median=0.02181244476,age_mean=0.0209839229225,age_n=4,age_range={0.00843680238,0.03187399979},age_hpdi_95={0.00843680238,0.03187399979},age_qi_95={0.00922245424425,0.031336904477}],1:0.002556876505[&age_median=0.002556876505,age_mean=0.0030496903175,age_n=4,age_range={0.00111277213,0.00597223613},age_hpdi_95={0.00111277213,0.00597223613},age_qi_95={0.00112246545775,0.0058146986585}],2:0.018318161805[&age_median=0.018318161805,age_mean=0.02074531606,age_n=4,age_range={0.01525891775,0.03108602288},age_hpdi_95={0.01525891775,0.03108602288},age_qi_95={0.0152990327203,0.0303177616332}]
0,0,1,0,0,1	0.003	0.00251653460821	0:0.00580833738[&age_median=0.00580833738,age_mean=0.00692069112,age_n=3,age_range={0.00499502856,0.00995870742},age_hpdi_95={0.00499502856,0.00995870742},age_qi_95={0.005035694001,0.009751188918}],1:0.00734948591[&age_median=0.00734948591,age_mean=0.00794568721667,age_n=3,age_range={0.0067890475,0.00969852824},age_hpdi_95={0.0067890475,0.00969852824},age_qi_95={0.0068170694205,0.0095810761235}]
0,0,1,2,3,3	0.003	0.00296569885465	0:0.00924306488[&age_median=0.00924306488,age_mean=0.00973451485,age_n=3,age_range={0.00844404336,0.01151643631},age_hpdi_95={0.00844404336,0.01151643631},age_qi_95={0.008483994436,0.0114027677385}],1:0.00372035797[&age_median=0.00372035797,age_mean=0.0046823372,age_n=3,age_range={0.00250458455,0.00782206908},age_hpdi_95={0.00250458455,0.00782206908},age_qi_95={0.002565373221,0.0076169835245}],2:0.00474342726[&age_median=0.00474342726,age_mean=0.00414149642,age_n=3,age_range={0.00239897594,0.00528208606},age_hpdi_95={0.00239897594,0.00528208606},age_qi_95={0.002516198506,0.00525515312}],3:0.0142665837[&age_median=0.0142665837,age_mean=0.01496379615,age_n=3,age_range={0.01145119925,0.0191736055},age_hpdi_95={0.01145119925,0.0191736055},age_qi_95={0.0115919684725,0.01892825441}]
0,0,0,1,2,2	0.003	0.00291781312239	0:0.0108155851[&age_median=0.0108155851,age_mean=0.00963331389,age_n=3,age_range={0.00404219289,0.01404216368},age_hpdi_95={0.00404219289,0.01404216368},age_qi_95={0.0043808625005,0.013880834751}],1:0.00345888233[&age_median=0.00345888233,age_mean=0.00317351821333,age_n=3,age_range={0.00208496426,0.00397670805},age_hpdi_95={0.00208496426,0.00397670805},age_qi_95={0.0021536601635,0.003950816764}],2:0.01412457111[&age_median=0.01412457111,age_mean=0.0153017089567,age_n=3,age_range={0.01346310725,0.01831744851},age_hpdi_95={0.01346310725,0.01831744851},age_qi_95={0.013496180443,0.01810780464}]
0,1,0,2,1,2	0.003	0.0024030695162	0:0.00923603428[&age_median=0.00923603428,age_mean=0.0088855935,age_n=3,age_range={0.00480988026,0.01261086596},age_hpdi_95={0.00480988026,0.01261086596},age_qi_95={0.005031187961,0.012442124376}],1:0.00569145957[&age_median=0.00569145957,age_mean=0.00611162551333,age_n=3,age_range={0.00297739874,0.00966601823},age_hpdi_95={0.00297739874,0.00966601823},age_qi_95={0.0031131017815,0.009467290297}],2:0.00598796784[&age_median=0.00598796784,age_mean=0.00810496350333,age_n=3,age_range={0.00112256305,0.01720435962},age_hpdi_95={0.00112256305,0.01720435962},age_qi_95={0.0013658332895,0.016643540031}]
0,1,1,2,1,0	0.003	0.00285861957752	0:0.01916418004[&age_median=0.01916418004,age_mean=0.0196387524167,age_n=3,age_range={0.01455162825,0.02520044896},age_hpdi_95={0.01455162825,0.02520044896},age_qi_95={0.0147822558395,0.024898635514}],1:0.01047034851[&age_median=0.01047034851,age_mean=0.00802004558667,age_n=3,age_range={0.00103367344,0.01255611481},age_hpdi_95={0.00103367344,0.01255611481},age_qi_95={0.0015055071935,0.012451826495}],2:0.00121358677[&age_median=0.00121358677,age_mean=0.00317093582,age_n=3,age_range={0.00066068207,0.00763853862},age_hpdi_95={0.00066068207,0.00763853862},age_qi_95={0.000688327305,0.0073172910275}]
