PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
12	0.02010331180	0.00464929272	0.00464929272	0.00150904110	0.02010331180	0.01729186113	0.006124	0.003092	0.002860	0.002329	0.002394	0.005843	0.006124	0.003092	0.002860	0.002329	0.002394	0.005843	0.006124	0.003092	0.002860	0.002329	0.002394	0.005843	1	4	7.50365992981905e-05	0.0113843518783333	0.00659120519992007	0.760901185606459	0.029889	0.004022	0.002669	0.004028	0.019297	0.010221	0.019499	0.006050	0.005278	0.004557	0.012626	0.014884	0.041435	0.001469	0.009482	0.006352	0.036336	0.028889	0.041275	0.023991	0.020137	0.022786	0.033879	0.035056
7	0.01474800649	0.01275179101	0.00488990023	0.00559920835	0.01474800649	0.01345219124	0.007390	0.001893	0.002733	0.002163	0.008755	0.000513	0.007390	0.001893	0.002733	0.002163	0.008755	0.000513	0.007390	0.001893	0.002733	0.002163	0.008755	0.000513	1	5	2.07346057045303e-05	0.0110315173016667	0.00187957876849793	0.412774290977639	0.021413	0.011424	0.006340	0.008699	0.020284	0.005868	0.022940	0.006915	0.005278	0.007774	0.019781	0.007668	0.022382	0.021553	0.006515	0.013615	0.030099	0.026878	0.044826	0.025655	0.020137	0.029793	0.042516	0.025093
44	0.02400255106	0.00153698142	0.00670550706	0.00670550706	0.02400255106	0.00153698142	0.010021	0.006835	0.005094	0.002122	0.008966	0.004471	0.010021	0.006835	0.005094	0.002122	0.008966	0.004471	0.010021	0.006835	0.005094	0.002122	0.008966	0.004471	1	3	0.000110747094357195	0.0107483465133333	0.0103036401198839	0.979094275078376	0.039475	0.006452	0.005133	0.007796	0.030440	0.006668	0.030969	0.009508	0.007917	0.008578	0.022727	0.009472	0.031576	0.000879	0.008380	0.019460	0.043972	0.002904	0.052236	0.030112	0.024688	0.031305	0.045621	0.027908
128	0.01126890514	0.00043034020	0.00043034020	0.00043034020	0.03981734547	0.01126890514	0.004922	0.006396	0.006275	0.004666	0.004722	0.002937	0.004922	0.006396	0.006275	0.004666	0.004722	0.002937	0.004922	0.006396	0.006275	0.004666	0.004722	0.002937	1	3	0.000232962746090658	0.0106076960583333	0.0219616724319363	1.43887203190818	0.027560	0.004500	0.005621	0.003804	0.023517	0.009692	0.019499	0.006050	0.010556	0.005629	0.014730	0.010374	0.031421	0.000124	0.004336	0.001252	0.042773	0.027534	0.041275	0.023991	0.028537	0.025335	0.036622	0.029217
99	0.03158245578	0.00142475360	0.00536098105	0.01185922272	0.01185922272	0.01185922272	0.003806	0.001589	0.004038	0.000481	0.005700	0.005052	0.003806	0.001589	0.004038	0.000481	0.005700	0.005052	0.003806	0.001589	0.004038	0.000481	0.005700	0.005052	1	4	0.000107762675440095	0.012324309765	0.00874391162628285	0.842309263599069	0.041927	0.002008	0.005903	0.006631	0.022266	0.009390	0.025234	0.003457	0.006158	0.004289	0.015572	0.012178	0.071196	0.000319	0.007584	0.019096	0.037534	0.031559	0.047053	0.018119	0.021758	0.022104	0.037665	0.031677
42	0.01207179089	0.02619826304	0.01114277089	0.01114277089	0.01627803448	0.01114277089	0.007555	0.002713	0.004271	0.001262	0.001282	0.005098	0.007555	0.002713	0.004271	0.001262	0.001282	0.005098	0.007555	0.002713	0.004271	0.001262	0.001282	0.005098	1	4	3.59122065919818e-05	0.0146627335133333	0.00244921634559652	0.408701379678231	0.029823	0.015856	0.006391	0.009184	0.018555	0.008293	0.029822	0.007779	0.011436	0.006701	0.010942	0.009021	0.031709	0.029332	0.022054	0.020324	0.035091	0.015819	0.051238	0.027220	0.029712	0.027652	0.031521	0.027231
22	0.02912725087	0.00565589914	0.00046873696	0.01129971408	0.00917400762	0.01129971408	0.014072	0.000642	0.005452	0.002718	0.001615	0.003231	0.014072	0.000642	0.005452	0.002718	0.001615	0.003231	0.014072	0.000642	0.005452	0.002718	0.001615	0.003231	1	5	9.42805660195625e-05	0.011170887125	0.0084398459105872	0.869207424021764	0.036990	0.007351	0.010805	0.006519	0.010228	0.007721	0.027528	0.003457	0.007037	0.004825	0.006734	0.009472	0.040367	0.014337	0.000093	0.017510	0.017675	0.019015	0.049187	0.018119	0.023269	0.023449	0.024689	0.027908
62	0.00595795972	0.00442427351	0.00442427351	0.00620561054	0.00442427351	0.00620561054	0.006754	0.005564	0.001517	0.002258	0.003932	0.003803	0.006754	0.005564	0.001517	0.002258	0.003932	0.003803	0.006754	0.005564	0.001517	0.002258	0.003932	0.003803	1	3	8.73940390540702e-07	0.00527366688833333	0.000165717784047771	0.177267129273383	0.022567	0.001701	0.001052	0.007226	0.012603	0.006466	0.020646	0.003457	0.001759	0.005093	0.009680	0.008570	0.016570	0.000000	0.004295	0.009410	0.016960	0.011773	0.042489	0.018119	0.011610	0.024094	0.029633	0.026537
50	0.01569530696	0.01400812302	0.00197647130	0.00803213714	0.00197647130	0.01400812302	0.006053	0.004209	0.003620	0.003182	0.003364	0.001069	0.006053	0.004209	0.003620	0.003182	0.003364	0.001069	0.006053	0.004209	0.003620	0.003182	0.003364	0.001069	1	4	3.88213273056681e-05	0.00928277212333333	0.00418208341106275	0.671208581798391	0.028203	0.006469	0.003824	0.006448	0.006390	0.008103	0.024087	0.005186	0.004398	0.006701	0.007996	0.009021	0.032354	0.010476	0.004067	0.010320	0.003163	0.024865	0.045952	0.022204	0.018377	0.027652	0.026916	0.027231
5	0.02623509264	0.00654666484	0.00487503622	0.00735184347	0.01860241459	0.00654666484	0.003056	0.003928	0.004048	0.001143	0.002854	0.003222	0.003056	0.003928	0.004048	0.001143	0.002854	0.003222	0.003056	0.003928	0.004048	0.001143	0.002854	0.003222	1	5	7.55024539189839e-05	0.0116929527666667	0.00645709047369286	0.743115531030317	0.035548	0.005837	0.005903	0.004136	0.027614	0.006546	0.021793	0.005186	0.007917	0.003485	0.020201	0.009923	0.057085	0.007833	0.010279	0.008943	0.043318	0.017024	0.043672	0.022204	0.024688	0.019919	0.042973	0.028569
10	0.01216626355	0.00317083794	0.00381759468	0.00381759468	0.04094462956	0.00592461908	0.012053	0.003403	0.003338	0.005019	0.005003	0.005083	0.012053	0.003403	0.003338	0.005019	0.005003	0.005083	0.012053	0.003403	0.003338	0.005019	0.005003	0.005083	1	5	0.00021716212032357	0.0116402565816667	0.0186561283078244	1.26598769144136	0.019416	0.004694	0.003824	0.004500	0.034148	0.009877	0.022940	0.004322	0.004398	0.005897	0.018939	0.010825	0.010523	0.003189	0.009032	0.006769	0.068205	0.021124	0.044826	0.020264	0.018377	0.025933	0.041589	0.029850
169	0.01168929139	0.00411908776	0.00411908776	0.01168929139	0.00411908776	0.01168929139	0.007318	0.005821	0.004734	0.003353	0.007275	0.004362	0.007318	0.005821	0.004734	0.003353	0.007275	0.004362	0.007318	0.005821	0.004734	0.003353	0.007275	0.004362	1	2	1.71923948998996e-05	0.007904189575	0.00217509900752849	0.524578927885658	0.031376	0.009000	0.007289	0.008451	0.008710	0.008018	0.028675	0.010372	0.007037	0.005897	0.009259	0.009472	0.037600	0.004120	0.007115	0.017444	0.005837	0.027949	0.050222	0.031460	0.023269	0.025933	0.028977	0.027908
67	0.00940811749	0.00940811749	0.00832531205	0.00832531205	0.00940811749	0.00940811749	0.005645	0.002683	0.002912	0.003318	0.005870	0.008678	0.005645	0.002683	0.002912	0.003318	0.005870	0.008678	0.005645	0.002683	0.002912	0.003318	0.005870	0.008678	1	2	3.12658032238303e-07	0.00904718234333333	3.45586084565537e-05	0.0618046927342427	0.025696	0.004830	0.003696	0.009843	0.021238	0.011587	0.021793	0.005186	0.005278	0.007238	0.014730	0.013982	0.037459	0.006871	0.011257	0.016786	0.028416	0.041658	0.043672	0.022204	0.020137	0.028742	0.036622	0.033965
140	0.00443208896	0.00443208896	0.00443208896	0.00549843541	0.03083647468	0.00549843541	0.004799	0.003283	0.002796	0.002349	0.004730	0.003337	0.004799	0.003283	0.002796	0.002349	0.004730	0.003337	0.004799	0.003283	0.002796	0.002349	0.004730	0.003337	1	3	0.00011274765974521	0.00918826873	0.0122708274059384	1.1556333846944	0.024076	0.008699	0.005595	0.008243	0.028537	0.007435	0.021793	0.006050	0.007037	0.006969	0.017676	0.009021	0.025708	0.009042	0.009761	0.014856	0.054775	0.012158	0.043672	0.023991	0.023269	0.028203	0.040160	0.027231
105	0.01274856686	0.01444476417	0.01274856686	0.00971113446	0.00971113446	0.01444476417	0.008178	0.001884	0.002618	0.001632	0.009502	0.008435	0.008178	0.001884	0.002618	0.001632	0.009502	0.008435	0.008178	0.001884	0.002618	0.001632	0.009502	0.008435	1	3	4.6013774840554e-06	0.0123014884966667	0.000374050464324073	0.174375821521367	0.026295	0.012863	0.009471	0.007023	0.015452	0.013017	0.021793	0.006050	0.010556	0.005361	0.014309	0.013982	0.021422	0.025090	0.030075	0.015282	0.012861	0.021792	0.043672	0.023991	0.028537	0.024722	0.036090	0.033965
30	0.01090984173	0.00179743501	0.00688553302	0.00688553302	0.01269113726	0.00179743501	0.005657	0.004326	0.005062	0.003424	0.002187	0.004655	0.005657	0.004326	0.005062	0.003424	0.002187	0.004655	0.005657	0.004326	0.005062	0.003424	0.002187	0.004655	1	4	2.03315197152383e-05	0.006827819175	0.00297774724170816	0.660393682522717	0.033151	0.004597	0.005364	0.003749	0.012333	0.004878	0.025234	0.005186	0.007917	0.006433	0.008838	0.004510	0.029524	0.001178	0.011908	0.007366	0.022354	0.000173	0.047053	0.022204	0.024688	0.027091	0.028306	0.019222
53	0.00295054603	0.00287922091	0.00287922091	0.00295054603	0.02171644833	0.02170559630	0.008039	0.003230	0.005954	0.003779	0.005543	0.003741	0.008039	0.003230	0.005954	0.003779	0.005543	0.003741	0.008039	0.003230	0.005954	0.003779	0.005543	0.003741	1	4	9.42129853593422e-05	0.009180263085	0.0102625583261639	1.0573049259498	0.013203	0.004290	0.007186	0.004638	0.023110	0.012864	0.019499	0.005186	0.006158	0.004557	0.018939	0.015787	0.004198	0.003585	0.001432	0.004043	0.038635	0.038929	0.041275	0.022204	0.021758	0.022786	0.041589	0.036115
31	0.01650572871	0.01381884008	0.00779016737	0.00427623978	0.01381884008	0.01650572871	0.005277	0.003121	0.002848	0.005435	0.003585	0.003662	0.005277	0.003121	0.002848	0.005435	0.003585	0.003662	0.005277	0.003121	0.002848	0.005435	0.003585	0.003662	1	4	2.49026739109389e-05	0.012119257455	0.00205480195493865	0.411762677604007	0.037656	0.009933	0.010318	0.011450	0.017062	0.008744	0.024087	0.006050	0.007917	0.007238	0.013047	0.011727	0.041255	0.016779	0.013572	0.006600	0.022003	0.026046	0.045952	0.023991	0.024688	0.028742	0.034445	0.031079
24	0.02342953458	0.00138079864	0.01607836174	0.00481700754	0.01607836174	0.01797906315	0.007686	0.002053	0.001809	0.002515	0.005189	0.005107	0.007686	0.002053	0.001809	0.002515	0.005189	0.005107	0.007686	0.002053	0.001809	0.002515	0.005189	0.005107	1	5	7.0793597244822e-05	0.013293854565	0.00532528747765957	0.632915988930969	0.030799	0.008187	0.003080	0.006297	0.019392	0.011111	0.020646	0.006050	0.003519	0.006165	0.014309	0.013982	0.042617	0.012142	0.012987	0.003719	0.022523	0.030166	0.042489	0.023991	0.016431	0.026518	0.036090	0.033965
1	0.00885627105	0.00075083429	0.01383271709	0.00000498494	0.01442313717	0.00681272648	0.004904	0.001580	0.001838	0.007008	0.006894	0.004004	0.004904	0.001580	0.001838	0.007008	0.006894	0.004004	0.004904	0.001580	0.001838	0.007008	0.006894	0.004004	1	6	3.84108886866794e-05	0.00744677850333333	0.00515805440829022	0.832259461727354	0.030755	0.002327	0.004132	0.008150	0.022683	0.005534	0.020646	0.004322	0.005278	0.006701	0.017676	0.006766	0.044486	0.000758	0.016076	0.000709	0.026436	0.016187	0.042489	0.020264	0.020137	0.027652	0.040160	0.023562
44	0.00583389259	0.01373844348	0.00080154295	0.00080154295	0.00583389259	0.01373844348	0.010910	0.001781	0.007186	0.004373	0.001337	0.003965	0.010910	0.001781	0.007186	0.004373	0.001337	0.003965	0.010910	0.001781	0.007186	0.004373	0.001337	0.003965	1	3	3.40226483993229e-05	0.00679129300666667	0.0050097453262471	0.858878220984883	0.025385	0.013626	0.006699	0.002495	0.011543	0.005741	0.025234	0.007779	0.008797	0.004289	0.007576	0.007668	0.017309	0.024436	0.000000	0.000673	0.022022	0.016146	0.047053	0.027220	0.026033	0.022104	0.026195	0.025093
28	0.01974174960	0.01036253388	0.01974174960	0.01036253388	0.00689599339	0.01511014637	0.007134	0.002634	0.003198	0.002013	0.004360	0.004391	0.007134	0.002634	0.003198	0.002013	0.004360	0.004391	0.007134	0.002634	0.003198	0.002013	0.004360	0.004391	1	4	2.87131638696616e-05	0.01370245112	0.00209547646754617	0.391058980076525	0.027959	0.009586	0.009214	0.009114	0.017783	0.012128	0.022940	0.006050	0.010556	0.006165	0.014730	0.014884	0.035037	0.017924	0.027787	0.021192	0.019511	0.026722	0.044826	0.023991	0.028537	0.026518	0.036622	0.035056
19	0.02170270143	0.00359293524	0.00067974529	0.00067974529	0.00077503091	0.00077503091	0.005858	0.003822	0.005310	0.002940	0.005881	0.002079	0.005858	0.003822	0.005310	0.002940	0.005881	0.002079	0.005858	0.003822	0.005310	0.002940	0.005881	0.002079	1	4	7.06906208788564e-05	0.004700864845	0.0150377905363617	1.78855843223881	0.027382	0.004261	0.004184	0.003056	0.008239	0.005063	0.020646	0.006050	0.006158	0.004021	0.010522	0.005864	0.034366	0.001116	0.000545	0.000323	0.002181	0.001046	0.042489	0.023991	0.021758	0.021400	0.030904	0.021928
103	0.01467326869	0.01467326869	0.00052106038	0.00052106038	0.01093299990	0.01467326869	0.009239	0.002838	0.004523	0.006095	0.001897	0.004594	0.009239	0.002838	0.004523	0.006095	0.001897	0.004594	0.009239	0.002838	0.004523	0.006095	0.001897	0.004594	1	3	4.86831933766139e-05	0.00933248778833333	0.00521652901999759	0.747639259574811	0.028447	0.011953	0.004338	0.004057	0.013091	0.008526	0.021793	0.006050	0.007917	0.004289	0.008417	0.011727	0.037181	0.019215	0.000000	0.000293	0.022854	0.026923	0.043672	0.023991	0.024688	0.022104	0.027620	0.031079
69	0.00717352959	0.00717352959	0.01464063864	0.00254101030	0.01317918278	0.01464063864	0.008667	0.002603	0.003785	0.006304	0.001966	0.003816	0.008667	0.002603	0.003785	0.006304	0.001966	0.003816	0.008667	0.002603	0.003785	0.006304	0.001966	0.003816	1	4	2.49443837595959e-05	0.00989142159	0.00252181989541463	0.504925933436833	0.015400	0.008301	0.010831	0.004374	0.018880	0.009543	0.022940	0.005186	0.009677	0.006969	0.010942	0.010374	0.010622	0.012820	0.023043	0.002561	0.037308	0.026646	0.044826	0.022204	0.027313	0.028203	0.031521	0.029217
13	0.00726015704	0.00084580163	0.01594935058	0.00209585752	0.01784961697	0.00726015704	0.003694	0.003211	0.004641	0.003310	0.003588	0.011669	0.003694	0.003211	0.004641	0.003310	0.003588	0.011669	0.003694	0.003211	0.004641	0.003310	0.003588	0.011669	1	5	4.91142055846776e-05	0.00854349013	0.00574872854504926	0.820291553850578	0.030644	0.002230	0.013090	0.003082	0.016573	0.014061	0.024087	0.003457	0.014075	0.005093	0.011363	0.014433	0.030808	0.000615	0.024267	0.005635	0.031050	0.009542	0.045952	0.018119	0.032996	0.024094	0.032126	0.034515
49	0.02107284390	0.00768087034	0.00300427682	0.00300427682	0.00768087034	0.02107284390	0.003230	0.002852	0.002264	0.001136	0.006423	0.005946	0.003230	0.002852	0.002264	0.001136	0.006423	0.005946	0.003230	0.002852	0.002264	0.001136	0.006423	0.005946	1	3	7.03584798810006e-05	0.01058599702	0.00664637253799271	0.79236713954147	0.029490	0.003692	0.002361	0.002282	0.017479	0.010878	0.018352	0.004322	0.002639	0.002144	0.014309	0.011276	0.032665	0.003968	0.002579	0.004506	0.016980	0.032235	0.040026	0.020264	0.014225	0.015618	0.036090	0.030471
18	0.00767189927	0.00231677581	0.00767189927	0.00351679625	0.03145217974	0.00599662477	0.006923	0.001929	0.006458	0.002647	0.002075	0.005553	0.006923	0.001929	0.006458	0.002647	0.002075	0.005553	0.006923	0.001929	0.006458	0.002647	0.002075	0.005553	1	5	0.000117562486772116	0.009771029185	0.0120317404181529	1.10967057879135	0.026983	0.006713	0.009676	0.007242	0.027337	0.009803	0.020646	0.004322	0.011436	0.005629	0.015993	0.014433	0.016043	0.008676	0.013349	0.009714	0.051462	0.016785	0.042489	0.020264	0.029712	0.025335	0.038177	0.034515
1	0.00621069437	0.00048032261	0.00107898034	0.00085974465	0.01786968948	0.00559980389	0.006815	0.004313	0.002117	0.004758	0.001468	0.007284	0.006815	0.004313	0.002117	0.004758	0.001468	0.007284	0.006815	0.004313	0.002117	0.004758	0.001468	0.007284	1	6	4.39327162574336e-05	0.00534987255666667	0.00821191828255563	1.2389409032115	0.021635	0.003169	0.001104	0.008281	0.018849	0.014394	0.021793	0.006050	0.002639	0.006969	0.010942	0.010825	0.018634	0.000169	0.003022	0.002494	0.037696	0.006490	0.043672	0.023991	0.014225	0.028203	0.031521	0.029850
36	0.01317831013	0.00830246674	0.00969939815	0.00138385410	0.00969939815	0.00969939815	0.008212	0.003413	0.000885	0.004418	0.003766	0.004352	0.008212	0.003413	0.000885	0.004418	0.003766	0.004352	0.008212	0.003413	0.000885	0.004418	0.003766	0.004352	1	4	1.53452599666248e-05	0.00866047090333333	0.00177187362418348	0.452319819888056	0.035060	0.014286	0.003645	0.002665	0.012609	0.007271	0.024087	0.009508	0.005278	0.004825	0.012205	0.011276	0.050720	0.018391	0.013878	0.002178	0.020832	0.021645	0.045952	0.030112	0.020137	0.023449	0.033305	0.030471
8	0.01496554692	0.00586206134	0.00310648717	0.00586206134	0.01496554692	0.01036551470	0.011912	0.005811	0.003402	0.005234	0.004505	0.002519	0.011912	0.005811	0.003402	0.005234	0.004505	0.002519	0.011912	0.005811	0.003402	0.005234	0.004505	0.002519	1	4	2.54510343668239e-05	0.00918786973166667	0.00277006913573285	0.54908286324051	0.033196	0.009894	0.001668	0.005549	0.022406	0.008479	0.022940	0.007779	0.004398	0.006701	0.015572	0.010374	0.045650	0.009414	0.003913	0.006272	0.041586	0.028916	0.044826	0.027220	0.018377	0.027652	0.037665	0.029217
15	0.00752545415	0.01147437832	0.01185140790	0.01147437832	0.02057139131	0.00752545415	0.007022	0.003187	0.004702	0.002972	0.005774	0.004987	0.007022	0.003187	0.004702	0.002972	0.005774	0.004987	0.007022	0.003187	0.004702	0.002972	0.005774	0.004987	1	4	2.27343472273593e-05	0.0117370773583333	0.00193696833830765	0.406238684704573	0.020725	0.007390	0.006801	0.007363	0.024088	0.009093	0.020646	0.006050	0.010556	0.008310	0.015993	0.009472	0.021185	0.011181	0.019529	0.016168	0.028477	0.008122	0.042489	0.023991	0.028537	0.030809	0.038177	0.027908
63	0.02245012060	0.00961605834	0.00399194486	0.00961605834	0.00961605834	0.01007630523	0.010241	0.004217	0.010198	0.002948	0.003799	0.006311	0.010241	0.004217	0.010198	0.002948	0.003799	0.006311	0.010241	0.004217	0.010198	0.002948	0.003799	0.006311	1	4	3.73500633586428e-05	0.010894424285	0.00342836504082811	0.560972260667366	0.029534	0.006782	0.005544	0.008440	0.017889	0.007600	0.020646	0.004322	0.010556	0.007506	0.015993	0.011276	0.045592	0.010859	0.009615	0.019107	0.026147	0.024712	0.042489	0.020264	0.028537	0.029272	0.038177	0.030471
70	0.02522191232	0.02015884658	0.01198139212	0.01198139212	0.02015884658	0.02015884658	0.005912	0.001303	0.003005	0.002494	0.005524	0.001702	0.005912	0.001303	0.003005	0.002494	0.005524	0.001702	0.005912	0.001303	0.003005	0.002494	0.005524	0.001702	1	3	2.76250407689381e-05	0.0182768727166667	0.00151147525056334	0.287573972322633	0.038410	0.010571	0.005390	0.010367	0.021802	0.007732	0.029822	0.005186	0.007037	0.008042	0.015151	0.009472	0.058753	0.018568	0.019890	0.025677	0.030115	0.029135	0.051238	0.022204	0.023269	0.030305	0.037147	0.027908
14	0.04061974598	0.00602665070	0.00602665070	0.00602665070	0.00564277534	0.01147031902	0.005913	0.002152	0.004637	0.003394	0.005077	0.003832	0.005913	0.002152	0.004637	0.003394	0.005077	0.003832	0.005913	0.002152	0.004637	0.003394	0.005077	0.003832	1	4	0.000192880907031805	0.0126354654066667	0.01526504175541	1.09914092052218	0.045578	0.009023	0.002900	0.005180	0.017844	0.007626	0.030969	0.006050	0.005278	0.004825	0.013047	0.008570	0.080208	0.014821	0.004568	0.010151	0.024427	0.011029	0.052236	0.023991	0.020137	0.023449	0.034445	0.026537
23	0.00947716722	0.00488059619	0.00488059619	0.00314788844	0.00947716722	0.00314788844	0.010119	0.004779	0.002466	0.003989	0.005241	0.003391	0.010119	0.004779	0.002466	0.003989	0.005241	0.003391	0.010119	0.004779	0.002466	0.003989	0.005241	0.003391	1	3	8.55873483409382e-06	0.00583521728333333	0.00146673798395468	0.501357773879251	0.032264	0.003556	0.002310	0.004575	0.012411	0.003405	0.025234	0.004322	0.002639	0.005361	0.010942	0.004510	0.042338	0.002609	0.009740	0.003649	0.020505	0.001282	0.047053	0.020264	0.014225	0.024722	0.031521	0.019222
12	0.01080964906	0.01238890208	0.01238890208	0.00360587249	0.01080964906	0.01050996828	0.012606	0.000952	0.004837	0.002064	0.006830	0.004884	0.012606	0.000952	0.004837	0.002064	0.006830	0.004884	0.012606	0.000952	0.004837	0.002064	0.006830	0.004884	1	4	1.07651703990057e-05	0.0100854905083333	0.00106739185269282	0.325321996781914	0.018684	0.009751	0.009240	0.005270	0.015087	0.009956	0.018352	0.005186	0.010556	0.004825	0.014730	0.009021	0.016127	0.017927	0.018035	0.005662	0.021068	0.011364	0.040026	0.022204	0.028537	0.023449	0.036622	0.027231
2	0.01947895275	0.00602870094	0.00630222961	0.00602870094	0.01229511510	0.01414279279	0.004306	0.004005	0.004151	0.002189	0.004699	0.003811	0.004306	0.004005	0.004151	0.002189	0.004699	0.003811	0.004306	0.004005	0.004151	0.002189	0.004699	0.003811	1	5	3.08897409617211e-05	0.0107127486883333	0.00288345613813955	0.518807464879095	0.032031	0.003926	0.003337	0.006204	0.014827	0.011460	0.019499	0.005186	0.004398	0.004825	0.012626	0.011276	0.050774	0.001463	0.008040	0.013474	0.021133	0.020539	0.041275	0.022204	0.018377	0.023449	0.033879	0.030471
61	0.02466879547	0.00410847467	0.00410847467	0.00745285256	0.00410847467	0.00410847467	0.002629	0.002476	0.003055	0.000646	0.005482	0.002971	0.002629	0.002476	0.003055	0.000646	0.005482	0.002971	0.002629	0.002476	0.003055	0.000646	0.005482	0.002971	1	3	6.77345103253504e-05	0.00809259111833333	0.00836994101578931	1.01699167939172	0.042427	0.004273	0.006519	0.004114	0.014062	0.007414	0.025234	0.004322	0.006158	0.003217	0.012626	0.008570	0.074027	0.007241	0.008053	0.009801	0.018073	0.022192	0.047053	0.020264	0.021758	0.019135	0.033879	0.026537
38	0.01414666088	0.00860693166	0.00006941409	0.00445949870	0.00860693166	0.00860693166	0.009381	0.002817	0.002729	0.004280	0.004400	0.005103	0.009381	0.002817	0.002729	0.004280	0.004400	0.005103	0.009381	0.002817	0.002729	0.004280	0.004400	0.005103	1	4	2.24539949970391e-05	0.00741606144166667	0.00302775201819159	0.638959735306401	0.028403	0.008301	0.001899	0.008758	0.018432	0.009601	0.024087	0.005186	0.001759	0.009114	0.017255	0.013080	0.032696	0.014323	0.000000	0.005581	0.023507	0.035977	0.045952	0.022204	0.011610	0.032274	0.039673	0.032840
8	0.01737608709	0.00127308143	0.01103501954	0.00127308143	0.01737608709	0.00274092085	0.010491	0.003048	0.002470	0.003624	0.004343	0.003409	0.010491	0.003048	0.002470	0.003624	0.004343	0.003409	0.010491	0.003048	0.002470	0.003624	0.004343	0.003409	1	4	6.03237890589459e-05	0.00851237957166667	0.00708659529936057	0.912416909917916	0.039231	0.002828	0.009368	0.002100	0.014472	0.005280	0.036704	0.006050	0.012316	0.004825	0.009680	0.006766	0.055497	0.000323	0.031557	0.002739	0.023245	0.005552	0.056986	0.023991	0.030844	0.023449	0.029633	0.023562
31	0.03166648922	0.00659096131	0.00013403595	0.01461707972	0.00659096131	0.03166648922	0.009404	0.003114	0.004286	0.000867	0.010008	0.002213	0.009404	0.003114	0.004286	0.000867	0.010008	0.002213	0.009404	0.003114	0.004286	0.000867	0.010008	0.002213	1	4	0.000183568794247441	0.0152110027883333	0.01206815860873	0.890720774740598	0.035792	0.008699	0.001617	0.004876	0.017322	0.015755	0.028675	0.006915	0.003519	0.003753	0.017255	0.018944	0.041428	0.014416	0.002775	0.013633	0.017395	0.054069	0.050222	0.025655	0.016431	0.020672	0.039673	0.039609
30	0.00215695192	0.00387928731	0.00826379342	0.00826379342	0.02220933781	0.00387928731	0.007637	0.003885	0.002052	0.001623	0.006740	0.008718	0.007637	0.003885	0.002052	0.001623	0.006740	0.008718	0.007637	0.003885	0.002052	0.001623	0.006740	0.008718	1	4	5.4015052637718e-05	0.008108741865	0.00666133581966208	0.906366669652759	0.019660	0.011452	0.005005	0.007148	0.024135	0.008643	0.020646	0.008643	0.005278	0.005629	0.016834	0.008570	0.000242	0.015734	0.015784	0.016357	0.039549	0.000871	0.042489	0.028702	0.020137	0.025335	0.039181	0.026537
38	0.04394819687	0.01637789143	0.00382326376	0.00076788847	0.01637789143	0.01637789143	0.006360	0.005691	0.002873	0.002875	0.007794	0.003292	0.006360	0.005691	0.002873	0.002875	0.007794	0.003292	0.006360	0.005691	0.002873	0.002875	0.007794	0.003292	1	4	0.000232270747998637	0.0162788372316667	0.0142682640469437	0.936211299479875	0.042449	0.010565	0.003568	0.003037	0.020916	0.007123	0.025234	0.006915	0.005278	0.004021	0.013468	0.009021	0.060563	0.015506	0.001920	0.000000	0.035715	0.028293	0.047053	0.025655	0.020137	0.021400	0.035001	0.027231
83	0.01973437513	0.00817834913	0.00817834913	0.00518145896	0.01297477670	0.00817834913	0.004323	0.003204	0.007541	0.001582	0.008362	0.001863	0.004323	0.003204	0.007541	0.001582	0.008362	0.001863	0.004323	0.003204	0.007541	0.001582	0.008362	0.001863	1	4	2.71600585498809e-05	0.0104042763633333	0.00261047069506902	0.500902813772526	0.017286	0.009979	0.006391	0.004157	0.017216	0.005693	0.018352	0.006915	0.007917	0.003753	0.016414	0.008119	0.014447	0.015228	0.020777	0.004550	0.009116	0.022572	0.040026	0.025655	0.024688	0.020672	0.038682	0.025824
