divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,2,3,3	0.006	0.00871039756038	0:0.00859575048[&age_median=0.00859575048,age_mean=0.014670502415,age_n=6,age_range={0.0019287875,0.04044276427},age_hpdi_95={0.0019287875,0.04044276427},age_qi_95={0.00265646154875,0.03797614147}],1:0.00391620509[&age_median=0.00391620509,age_mean=0.004008584575,age_n=6,age_range={0.00095945165,0.00972258597},age_hpdi_95={0.00095945165,0.00972258597},age_qi_95={0.00096894975,0.00906996562375}],2:0.002021921645[&age_median=0.002021921645,age_mean=0.00263948393667,age_n=6,age_range={0.00056959451,0.00725591733},age_hpdi_95={0.00056959451,0.00725591733},age_qi_95={0.00062684465,0.00671642177125}],3:0.00654644387[&age_median=0.00654644387,age_mean=0.00636086036,age_n=6,age_range={0.00412672626,0.00981956638},age_hpdi_95={0.00412672626,0.00981956638},age_qi_95={0.0041661213,0.0094276324825}]
0,0,1,1,2,3	0.006	0.00860498628101	0:0.006295055955[&age_median=0.006295055955,age_mean=0.00797259746667,age_n=6,age_range={0.00214163253,0.0177152372},age_hpdi_95={0.00214163253,0.0177152372},age_qi_95={0.002341963,0.0169563734088}],1:0.0024632383[&age_median=0.0024632383,age_mean=0.00362181654,age_n=6,age_range={0.00019555634,0.01024995309},age_hpdi_95={0.00019555634,0.01024995309},age_qi_95={0.00019704270875,0.00973764219375}],2:0.0095621707[&age_median=0.0095621707,age_mean=0.01132592224,age_n=6,age_range={0.00364587599,0.02180702153},age_hpdi_95={0.00364587599,0.02180702153},age_qi_95={0.003665073805,0.02152849834}],3:0.00318130482[&age_median=0.00318130482,age_mean=0.00982860345333,age_n=6,age_range={0.00144932834,0.036738753},age_hpdi_95={0.00144932834,0.036738753},age_qi_95={0.0015412571775,0.0336759302125}]
0,1,2,3,1,2	0.006	0.00710138580567	0:0.009513350355[&age_median=0.009513350355,age_mean=0.0147532919383,age_n=6,age_range={0.0010041394,0.04152804756},age_hpdi_95={0.0010041394,0.04152804756},age_qi_95={0.00118831663125,0.0393974549538}],1:0.00115918301[&age_median=0.00115918301,age_mean=0.00196041156333,age_n=6,age_range={0.00025771001,0.0064939142},age_hpdi_95={0.00025771001,0.0064939142},age_qi_95={0.00031523552375,0.00592899555375}],2:0.00584212397[&age_median=0.00584212397,age_mean=0.00587862296167,age_n=6,age_range={0.00101039808,0.01297678943},age_hpdi_95={0.00101039808,0.01297678943},age_qi_95={0.00110677384125,0.01233205302}],3:0.002784028685[&age_median=0.002784028685,age_mean=0.00287413524333,age_n=6,age_range={0.00027993218,0.00661480237},age_hpdi_95={0.00027993218,0.00661480237},age_qi_95={0.0003257493725,0.00630489580125}]
0,1,1,2,0,2	0.006	0.00844903802156	0:0.014874130235[&age_median=0.014874130235,age_mean=0.01434832622,age_n=6,age_range={0.00530790019,0.02529841777},age_hpdi_95={0.00530790019,0.02529841777},age_qi_95={0.00565514456125,0.024342306015}],1:0.00163060346[&age_median=0.00163060346,age_mean=0.00202423688167,age_n=6,age_range={0.00051337305,0.00372117374},age_hpdi_95={0.00051337305,0.00372117374},age_qi_95={0.000615505075,0.00367093181375}],2:0.003726978185[&age_median=0.003726978185,age_mean=0.00372062611,age_n=6,age_range={0.00035386823,0.00718418268},age_hpdi_95={0.00035386823,0.00718418268},age_qi_95={0.00059740519,0.00691485802875}]
0,1,1,0,1,0	0.006	0.00837893913383	0:0.00616421213[&age_median=0.00616421213,age_mean=0.00590105543833,age_n=6,age_range={0.00068818361,0.00919663043},age_hpdi_95={0.00068818361,0.00919663043},age_qi_95={0.001136108255,0.00916224082125}],1:0.003112192985[&age_median=0.003112192985,age_mean=0.00360034001667,age_n=6,age_range={0.00093455623,0.00700412215},age_hpdi_95={0.00093455623,0.00700412215},age_qi_95={0.00096434525125,0.0069118703}]
0,1,2,2,2,3	0.006	0.00693426886131	0:0.01700333438[&age_median=0.01700333438,age_mean=0.0160345087017,age_n=6,age_range={0.00836357,0.0228761716},age_hpdi_95={0.00836357,0.0228761716},age_qi_95={0.00889699215875,0.0223078619725}],1:0.00269309012[&age_median=0.00269309012,age_mean=0.00291009954667,age_n=6,age_range={0.00082455878,0.00661079795},age_hpdi_95={0.00082455878,0.00661079795},age_qi_95={0.0008682049675,0.00621761471}],2:0.00346333909[&age_median=0.00346333909,age_mean=0.00301130987333,age_n=6,age_range={0.00043855913,0.00488309582},age_hpdi_95={0.00043855913,0.00488309582},age_qi_95={0.00052325082625,0.00486063801875}],3:0.00623724116[&age_median=0.00623724116,age_mean=0.00578408211,age_n=6,age_range={0.00099526473,0.0102664128},age_hpdi_95={0.00099526473,0.0102664128},age_qi_95={0.00132023040625,0.00990477903375}]
0,1,2,1,0,1	0.006	0.00826813874413	0:0.01291571332[&age_median=0.01291571332,age_mean=0.0122084165433,age_n=6,age_range={0.0035058201,0.02051199094},age_hpdi_95={0.0035058201,0.02051199094},age_qi_95={0.004334086085,0.0196066562725}],1:0.00423978007[&age_median=0.00423978007,age_mean=0.003990898705,age_n=6,age_range={0.00054839862,0.00632892987},age_hpdi_95={0.00054839862,0.00632892987},age_qi_95={0.00076689773375,0.006324327645}],2:0.00677630183[&age_median=0.00677630183,age_mean=0.00830778397667,age_n=6,age_range={0.00514720249,0.01347862202},age_hpdi_95={0.00514720249,0.01347862202},age_qi_95={0.0052399475,0.0132661834075}]
0,0,1,2,3,2	0.006	0.00821432854789	0:0.008297356825[&age_median=0.008297356825,age_mean=0.007631316885,age_n=6,age_range={0.00349229942,0.01219579911},age_hpdi_95={0.00349229942,0.01219579911},age_qi_95={0.0036664563925,0.0117487659625}],1:0.00585850432[&age_median=0.00585850432,age_mean=0.00746643649,age_n=6,age_range={0.00103291126,0.01502673703},age_hpdi_95={0.00103291126,0.01502673703},age_qi_95={0.00137343292125,0.0148065045838}],2:0.00286076128[&age_median=0.00286076128,age_mean=0.00358140209833,age_n=6,age_range={0.00068178927,0.01013969328},age_hpdi_95={0.00068178927,0.01013969328},age_qi_95={0.00069067587,0.00939629729625}],3:0.00719423996[&age_median=0.00719423996,age_mean=0.009503438325,age_n=6,age_range={0.00397517694,0.02032183347},age_hpdi_95={0.00397517694,0.02032183347},age_qi_95={0.00407761737625,0.019474159185}]
0,1,1,2,3,1	0.006	0.00680665564342	0:0.012832645175[&age_median=0.012832645175,age_mean=0.0122960226967,age_n=6,age_range={0.00300585012,0.02051056706},age_hpdi_95={0.00300585012,0.02051056706},age_qi_95={0.0039256233525,0.0197255452613}],1:0.00251707966[&age_median=0.00251707966,age_mean=0.00372457153667,age_n=6,age_range={0.00029166454,0.00787753082},age_hpdi_95={0.00029166454,0.00787753082},age_qi_95={0.0004623262575,0.007828729}],2:0.00067106317[&age_median=0.00067106317,age_mean=0.00329064177667,age_n=6,age_range={0.00053274135,0.01275037641},age_hpdi_95={0.00053274135,0.01275037641},age_qi_95={0.00053515523125,0.0117273986287}],3:0.005213234095[&age_median=0.005213234095,age_mean=0.00536105004667,age_n=6,age_range={0.00067535126,0.01163853697},age_hpdi_95={0.00067535126,0.01163853697},age_qi_95={0.00075319380125,0.0111997013825}]
0,1,1,1,2,1	0.006	0.00812434764217	0:0.0106674753[&age_median=0.0106674753,age_mean=0.0135223170767,age_n=6,age_range={0.00586002974,0.0259332709},age_hpdi_95={0.00586002974,0.0259332709},age_qi_95={0.00623950464375,0.0250803398187}],1:0.000980384595[&age_median=0.000980384595,age_mean=0.00142989515667,age_n=6,age_range={0.0002411559,0.00384150572},age_hpdi_95={0.0002411559,0.00384150572},age_qi_95={0.00030446572375,0.00358485571}],2:0.003785307735[&age_median=0.003785307735,age_mean=0.00588383345667,age_n=6,age_range={0.0013467763,0.01768592303},age_hpdi_95={0.0013467763,0.01768592303},age_qi_95={0.00156296234875,0.0161781103075}]
0,1,0,0,1,0	0.005	0.00807979074535	0:0.00552193754[&age_median=0.00552193754,age_mean=0.004811407038,age_n=5,age_range={0.0005684157,0.0081114419},age_hpdi_95={0.0005684157,0.0081114419},age_qi_95={0.000919162839,0.007878233006}],1:0.00495426628[&age_median=0.00495426628,age_mean=0.00481173381,age_n=5,age_range={0.00117982105,0.00897500843},age_hpdi_95={0.00117982105,0.00897500843},age_qi_95={0.001381425392,0.008652878469}]
0,1,2,2,3,1	0.005	0.00670174739457	0:0.01539075714[&age_median=0.01539075714,age_mean=0.020830664806,age_n=5,age_range={0.01274543646,0.04416106537},age_hpdi_95={0.01274543646,0.04416106537},age_qi_95={0.01291037013,0.041491088023}],1:0.00508449903[&age_median=0.00508449903,age_mean=0.005025058704,age_n=5,age_range={0.00031024579,0.01068612299},age_hpdi_95={0.00031024579,0.01068612299},age_qi_95={0.000448273431,0.010352901042}],2:0.00346176209[&age_median=0.00346176209,age_mean=0.002596292016,age_n=5,age_range={0.00025648925,0.00447812568},age_hpdi_95={0.00025648925,0.00447812568},age_qi_95={0.000347815504,0.004391846239}],3:0.00815754869[&age_median=0.00815754869,age_mean=0.011414013064,age_n=5,age_range={0.00426340126,0.02343516096},age_hpdi_95={0.00426340126,0.02343516096},age_qi_95={0.004472716034,0.022577385405}]
0,1,2,2,3,0	0.005	0.00800806140551	0:0.01263900723[&age_median=0.01263900723,age_mean=0.0113220716,age_n=5,age_range={0.00348774161,0.01841029419},age_hpdi_95={0.00348774161,0.01841029419},age_qi_95={0.003932475386,0.017983088331}],1:0.00187850851[&age_median=0.00187850851,age_mean=0.002511570266,age_n=5,age_range={0.00030272364,0.0052126728},age_hpdi_95={0.00030272364,0.0052126728},age_qi_95={0.000435252263,0.005044999171}],2:0.00108652267[&age_median=0.00108652267,age_mean=0.002211040594,age_n=5,age_range={6.815654e-05,0.00620638483},age_hpdi_95={6.815654e-05,0.00620638483},age_qi_95={7.8982722e-05,0.005937518404}],3:0.01114644392[&age_median=0.01114644392,age_mean=0.014039626274,age_n=5,age_range={0.00225695633,0.0293295603},age_hpdi_95={0.00225695633,0.0293295603},age_qi_95={0.002476331248,0.028698050801}]
0,1,1,1,2,2	0.005	0.00797546115751	0:0.01132944118[&age_median=0.01132944118,age_mean=0.009708877836,age_n=5,age_range={0.00190197664,0.01559547278},age_hpdi_95={0.00190197664,0.01559547278},age_qi_95={0.002251937204,0.015467517132}],1:0.00353507291[&age_median=0.00353507291,age_mean=0.002974102022,age_n=5,age_range={0.00092575478,0.0055769154},age_hpdi_95={0.00092575478,0.0055769154},age_qi_95={0.000953849234,0.00538183063}],2:0.00791254747[&age_median=0.00791254747,age_mean=0.009816414896,age_n=5,age_range={0.00298537192,0.0173804401},age_hpdi_95={0.00298537192,0.0173804401},age_qi_95={0.003081813863,0.017327788454}]
0,1,1,0,0,1	0.005	0.00662504930908	0:0.00632149907[&age_median=0.00632149907,age_mean=0.005685450742,age_n=5,age_range={0.00186066647,0.01156465835},age_hpdi_95={0.00186066647,0.01156465835},age_qi_95={0.001879186522,0.011071648798}],1:0.00181602365[&age_median=0.00181602365,age_mean=0.001892086028,age_n=5,age_range={0.00086079861,0.00311205154},age_hpdi_95={0.00086079861,0.00311205154},age_qi_95={0.000911528975,0.003031191794}]
0,1,2,1,1,2	0.005	0.0079291577246	0:0.01468348791[&age_median=0.01468348791,age_mean=0.012996825612,age_n=5,age_range={0.00112313947,0.02708607882},age_hpdi_95={0.00112313947,0.02708607882},age_qi_95={0.001200676748,0.026396761899}],1:0.00088061207[&age_median=0.00088061207,age_mean=0.001704043442,age_n=5,age_range={0.00026766631,0.00376180559},age_hpdi_95={0.00026766631,0.00376180559},age_qi_95={0.000327192626,0.003660345408}],2:0.0031822479[&age_median=0.0031822479,age_mean=0.00582495185,age_n=5,age_range={3.353205e-05,0.016972742},age_hpdi_95={3.353205e-05,0.016972742},age_qi_95={0.000324031759,0.015875238616}]
0,1,2,3,1,1	0.005	0.00791082525172	0:0.0129118763[&age_median=0.0129118763,age_mean=0.014894623732,age_n=5,age_range={0.00271079136,0.02815239591},age_hpdi_95={0.00271079136,0.02815239591},age_qi_95={0.00351781906,0.027328854992}],1:0.0030303076[&age_median=0.0030303076,age_mean=0.004719799682,age_n=5,age_range={0.00051351083,0.01342785884},age_hpdi_95={0.00051351083,0.01342785884},age_qi_95={0.000615854262,0.012594110555}],2:0.00423478427[&age_median=0.00423478427,age_mean=0.00785752699,age_n=5,age_range={0.00103676972,0.01908902762},age_hpdi_95={0.00103676972,0.01908902762},age_qi_95={0.001255560009,0.018350362931}],3:0.0006330858[&age_median=0.0006330858,age_mean=0.001760512838,age_n=5,age_range={0.00015213947,0.00652433151},age_hpdi_95={0.00015213947,0.00652433151},age_qi_95={0.000182263441,0.005975861182}]
0,0,1,2,1,3	0.005	0.00658101654897	0:0.00825009874[&age_median=0.00825009874,age_mean=0.006725225138,age_n=5,age_range={4.926815e-05,0.01258155386},age_hpdi_95={4.926815e-05,0.01258155386},age_qi_95={0.000372946172,0.012269314131}],1:0.00491916037[&age_median=0.00491916037,age_mean=0.00460855989,age_n=5,age_range={0.00088781301,0.00915388543},age_hpdi_95={0.00088781301,0.00915388543},age_qi_95={0.00102845305,0.00881726961}],2:0.00112786185[&age_median=0.00112786185,age_mean=0.001673834652,age_n=5,age_range={0.00023008964,0.00353718738},age_hpdi_95={0.00023008964,0.00353718738},age_qi_95={0.000311932589,0.003426020168}],3:0.01223092145[&age_median=0.01223092145,age_mean=0.013880919702,age_n=5,age_range={0.00877273286,0.0213705876},age_hpdi_95={0.00877273286,0.0213705876},age_qi_95={0.009001745435,0.020830278639}]
0,1,2,2,0,3	0.005	0.00788533074971	0:0.01392685803[&age_median=0.01392685803,age_mean=0.013550919734,age_n=5,age_range={0.0093041828,0.01683101931},age_hpdi_95={0.0093041828,0.01683101931},age_qi_95={0.009580920843,0.016710014909}],1:0.00206462572[&age_median=0.00206462572,age_mean=0.002461612618,age_n=5,age_range={0.00034472561,0.00585251268},age_hpdi_95={0.00034472561,0.00585251268},age_qi_95={0.000382589103,0.005599545266}],2:0.0030152761[&age_median=0.0030152761,age_mean=0.003132389506,age_n=5,age_range={0.00169694258,0.00489082814},age_hpdi_95={0.00169694258,0.00489082814},age_qi_95={0.001785496305,0.004749387414}],3:0.00849842969[&age_median=0.00849842969,age_mean=0.010012016786,age_n=5,age_range={0.00201901028,0.02444632428},age_hpdi_95={0.00201901028,0.02444632428},age_qi_95={0.002075459832,0.02325297324}]
0,1,1,1,1,1	0.005	0.00787196526362	0:0.01624952747[&age_median=0.01624952747,age_mean=0.018307962772,age_n=5,age_range={0.01066479471,0.03261719666},age_hpdi_95={0.01066479471,0.03261719666},age_qi_95={0.010818051685,0.03133657005}],1:0.00112659728[&age_median=0.00112659728,age_mean=0.002103970316,age_n=5,age_range={0.00073146936,0.00636790589},age_hpdi_95={0.00073146936,0.00636790589},age_qi_95={0.000766074106,0.005852751524}]
0,1,2,3,3,1	0.005	0.00654739089258	0:0.00723386707[&age_median=0.00723386707,age_mean=0.010136548552,age_n=5,age_range={0.00506539496,0.02113353013},age_hpdi_95={0.00506539496,0.02113353013},age_qi_95={0.005137930522,0.020166097119}],1:0.00222884027[&age_median=0.00222884027,age_mean=0.00421404272,age_n=5,age_range={9.780285e-05,0.01239763632},age_hpdi_95={9.780285e-05,0.01239763632},age_qi_95={0.000159838019,0.01172065065}],2:0.00307345444[&age_median=0.00307345444,age_mean=0.003925732868,age_n=5,age_range={0.00092415093,0.00850648212},age_hpdi_95={0.00092415093,0.00850648212},age_qi_95={0.000966949962,0.008233077468}],3:0.00610324079[&age_median=0.00610324079,age_mean=0.004787676562,age_n=5,age_range={0.00178317055,0.00711416573},age_hpdi_95={0.00178317055,0.00711416573},age_qi_95={0.001867907188,0.007033476038}]
0,1,2,1,0,0	0.005	0.00783589304964	0:0.01353676343[&age_median=0.01353676343,age_mean=0.011832754926,age_n=5,age_range={0.00294990581,0.01932970083},age_hpdi_95={0.00294990581,0.01932970083},age_qi_95={0.003491830569,0.018894555863}],1:0.00029784044[&age_median=0.00029784044,age_mean=0.00066797857,age_n=5,age_range={0.00026502824,0.00162201978},age_hpdi_95={0.00026502824,0.00162201978},age_qi_95={0.000265063051,0.001548780606}],2:0.00629486272[&age_median=0.00629486272,age_mean=0.007067238454,age_n=5,age_range={0.00146216334,0.01261074988},age_hpdi_95={0.00146216334,0.01261074988},age_qi_95={0.001719529914,0.012442933617}]
0,1,1,2,3,2	0.005	0.00780297093245	0:0.01083099346[&age_median=0.01083099346,age_mean=0.010954720656,age_n=5,age_range={0.00062206372,0.02421795887},age_hpdi_95={0.00062206372,0.02421795887},age_qi_95={0.001148578789,0.023117700265}],1:0.00234003125[&age_median=0.00234003125,age_mean=0.00308301976,age_n=5,age_range={0.00086784982,0.00584355248},age_hpdi_95={0.00086784982,0.00584355248},age_qi_95={0.000977219177,0.005699409418}],2:0.00237685995[&age_median=0.00237685995,age_mean=0.003549712512,age_n=5,age_range={0.00028608257,0.00782228784},age_hpdi_95={0.00028608257,0.00782228784},age_qi_95={0.000453450668,0.007570415921}],3:0.00775133921[&age_median=0.00775133921,age_mean=0.009960710118,age_n=5,age_range={0.00192317373,0.02198718965},age_hpdi_95={0.00192317373,0.02198718965},age_qi_95={0.002362552171,0.020970959671}]
0,1,1,2,3,3	0.005	0.00646689193652	0:0.01006356335[&age_median=0.01006356335,age_mean=0.009948117358,age_n=5,age_range={0.00320760607,0.01627221753},age_hpdi_95={0.00320760607,0.01627221753},age_qi_95={0.00376793766,0.015783623564}],1:0.00129889633[&age_median=0.00129889633,age_mean=0.001360665186,age_n=5,age_range={0.00060807629,0.00269751673},age_hpdi_95={0.00060807629,0.00269751673},age_qi_95={0.00061810057,0.002576816806}],2:0.00497357608[&age_median=0.00497357608,age_mean=0.004123248842,age_n=5,age_range={0.00057268221,0.0078231799},age_hpdi_95={0.00057268221,0.0078231799},age_qi_95={0.000594426622,0.007686529879}],3:0.0069766514[&age_median=0.0069766514,age_mean=0.005723817356,age_n=5,age_range={0.00059860172,0.00943352991},age_hpdi_95={0.00059860172,0.00943352991},age_qi_95={0.000873435669,0.009316513173}]
0,1,1,2,3,0	0.005	0.00770165425126	0:0.00746344763[&age_median=0.00746344763,age_mean=0.006034193646,age_n=5,age_range={0.00025553617,0.01042785026},age_hpdi_95={0.00025553617,0.01042785026},age_qi_95={0.000410147662,0.010407313542}],1:0.00280068071[&age_median=0.00280068071,age_mean=0.002846845596,age_n=5,age_range={0.00130721635,0.00474015785},age_hpdi_95={0.00130721635,0.00474015785},age_qi_95={0.001384540045,0.004596714042}],2:0.0021128274[&age_median=0.0021128274,age_mean=0.003604206514,age_n=5,age_range={0.00055890367,0.00958434992},age_hpdi_95={0.00055890367,0.00958434992},age_qi_95={0.000608182745,0.009097240644}],3:0.00599064508[&age_median=0.00599064508,age_mean=0.005678173014,age_n=5,age_range={0.00254493909,0.00864138745},age_hpdi_95={0.00254493909,0.00864138745},age_qi_95={0.002555246143,0.008633837088}]
0,1,2,2,1,0	0.004	0.0076169428542	0:0.006345995405[&age_median=0.006345995405,age_mean=0.00799676655,age_n=4,age_range={0.00246139736,0.01683367803},age_hpdi_95={0.00246139736,0.01683367803},age_qi_95={0.0026856460625,0.016114197984}],1:0.00441980106[&age_median=0.00441980106,age_mean=0.0050579698375,age_n=4,age_range={0.0026771658,0.00871511143},age_hpdi_95={0.0026771658,0.00871511143},age_qi_95={0.0027239651145,0.00847686148225}],2:0.001850418275[&age_median=0.001850418275,age_mean=0.00166211971,age_n=4,age_range={0.0003478168,0.00259982549},age_hpdi_95={0.0003478168,0.00259982549},age_qi_95={0.0004468683325,0.002557263527}]
0,0,0,0,0,1	0.004	0.00750722767373	0:0.004556458[&age_median=0.004556458,age_mean=0.0043918270625,age_n=4,age_range={0.00056539604,0.00788899621},age_hpdi_95={0.00056539604,0.00788899621},age_qi_95={0.00083827406975,0.0076655074615}],1:0.00589968211[&age_median=0.00589968211,age_mean=0.0062724073225,age_n=4,age_range={0.00227575862,0.01101450645},age_hpdi_95={0.00227575862,0.01101450645},age_qi_95={0.0025237266035,0.0106547209027}]
0,0,1,1,0,1	0.004	0.00615258403698	0:0.00453472647[&age_median=0.00453472647,age_mean=0.0045529554875,age_n=4,age_range={0.00171138999,0.00743097902},age_hpdi_95={0.00171138999,0.00743097902},age_qi_95={0.0017271002805,0.00740980002425}],1:0.00260705051[&age_median=0.00260705051,age_mean=0.00304595543,age_n=4,age_range={0.00174728686,0.00522243384},age_hpdi_95={0.00174728686,0.00522243384},age_qi_95={0.00177395631775,0.00506409290625}]
0,1,1,2,2,3	0.004	0.00723438989274	0:0.02332628808[&age_median=0.02332628808,age_mean=0.019644344645,age_n=4,age_range={0.00537934188,0.02654546054},age_hpdi_95={0.00537934188,0.02654546054},age_qi_95={0.00669992499075,0.0263294604597}],1:0.00076660623[&age_median=0.00076660623,age_mean=0.0035181849425,age_n=4,age_range={0.00051693855,0.01202258876},age_hpdi_95={0.00051693855,0.01202258876},age_qi_95={0.0005292973665,0.0111847563297}],2:0.000861230825[&age_median=0.000861230825,age_mean=0.00121483984,age_n=4,age_range={9.92467e-05,0.00303765101},age_hpdi_95={9.92467e-05,0.00303765101},age_qi_95={0.00015227004775,0.00287854495775}],3:0.00388398674[&age_median=0.00388398674,age_mean=0.0050500281425,age_n=4,age_range={5.367776e-05,0.01237846133},age_hpdi_95={5.367776e-05,0.01237846133},age_qi_95={0.00032904337475,0.0117532832945}]
0,0,1,1,2,0	0.004	0.00704536297863	0:0.0043367344[&age_median=0.0043367344,age_mean=0.0052663843175,age_n=4,age_range={0.00362628916,0.00876577931},age_hpdi_95={0.00362628916,0.00876577931},age_qi_95={0.00365308764775,0.008460085847}],1:0.00241337753[&age_median=0.00241337753,age_mean=0.0026655128775,age_n=4,age_range={0.00067267843,0.00516261802},age_hpdi_95={0.00067267843,0.00516261802},age_qi_95={0.0007409177395,0.00501873810625}],2:0.00981364036[&age_median=0.00981364036,age_mean=0.010469677325,age_n=4,age_range={0.00761938421,0.01463204437},age_hpdi_95={0.00761938421,0.01463204437},age_qi_95={0.00767541239675,0.0143792050937}]
0,1,2,3,1,3	0.004	0.0057071557766	0:0.01246815233[&age_median=0.01246815233,age_mean=0.0164933949925,age_n=4,age_range={0.00388122488,0.03715605043},age_hpdi_95={0.00388122488,0.03715605043},age_qi_95={0.004367645288,0.0354620572232}],1:0.004805897965[&age_median=0.004805897965,age_mean=0.0050998780025,age_n=4,age_range={0.00227218918,0.0085155269},age_hpdi_95={0.00227218918,0.0085155269},age_qi_95={0.0024459370375,0.00825358503125}],2:0.000916841985[&age_median=0.000916841985,age_mean=0.0014380641875,age_n=4,age_range={0.00040842366,0.00351014912},age_hpdi_95={0.00040842366,0.00351014912},age_qi_95={0.00043296300075,0.0033292431185}],3:0.001958416515[&age_median=0.001958416515,age_mean=0.001859471645,age_n=4,age_range={0.00018030827,0.00334074528},age_hpdi_95={0.00018030827,0.00334074528},age_qi_95={0.000233617787,0.003317119224}]
0,1,1,1,0,2	0.004	0.00663052987951	0:0.005953574685[&age_median=0.005953574685,age_mean=0.006523998355,age_n=4,age_range={0.00340142337,0.01078742068},age_hpdi_95={0.00340142337,0.01078742068},age_qi_95={0.00354798692025,0.0104697300287}],1:0.001669367095[&age_median=0.001669367095,age_mean=0.0017264055975,age_n=4,age_range={3.435431e-05,0.00353253389},age_hpdi_95={3.435431e-05,0.00353253389},age_qi_95={0.00014204863325,0.003407728016}],2:0.00709699865[&age_median=0.00709699865,age_mean=0.0066949505125,age_n=4,age_range={0.00257668795,0.0100091168},age_hpdi_95={0.00257668795,0.0100091168},age_qi_95={0.0028304649475,0.00987595424375}]
0,1,0,0,2,1	0.004	0.00637304860056	0:0.006568508105[&age_median=0.006568508105,age_mean=0.0059457987975,age_n=4,age_range={0.00058168158,0.0100644974},age_hpdi_95={0.00058168158,0.0100644974},age_qi_95={0.00100696717875,0.0098260245935}],1:0.003410818205[&age_median=0.003410818205,age_mean=0.0032853932325,age_n=4,age_range={0.00036456098,0.00595537554},age_hpdi_95={0.00036456098,0.00595537554},age_qi_95={0.0004473649055,0.00591019910625}],2:0.007610419825[&age_median=0.007610419825,age_mean=0.0078263592175,age_n=4,age_range={0.00098505683,0.01509954039},age_hpdi_95={0.00098505683,0.01509954039},age_qi_95={0.00101089736525,0.015008918037}]
0,0,1,1,1,1	0.004	0.00510262388342	0:0.001962656085[&age_median=0.001962656085,age_mean=0.0027849950425,age_n=4,age_range={0.00168022295,0.00553444505},age_hpdi_95={0.00168022295,0.00553444505},age_qi_95={0.001693334579,0.00527463173375}],1:0.002356156265[&age_median=0.002356156265,age_mean=0.00207267802,age_n=4,age_range={0.00068339285,0.0028950067},age_hpdi_95={0.00068339285,0.0028950067},age_qi_95={0.00077506734875,0.00288837567475}]
0,1,0,1,2,3	0.004	0.00586442493091	0:0.00388852294[&age_median=0.00388852294,age_mean=0.004729559815,age_n=4,age_range={0.00141796235,0.00972323103},age_hpdi_95={0.00141796235,0.00972323103},age_qi_95={0.0014997705755,0.009389111742}],1:0.00296282347[&age_median=0.00296282347,age_mean=0.002759019485,age_n=4,age_range={0.00031562806,0.00479480294},age_hpdi_95={0.00031562806,0.00479480294},age_qi_95={0.00046366165675,0.00470791053875}],2:0.015697120125[&age_median=0.015697120125,age_mean=0.015568004315,age_n=4,age_range={0.01182239306,0.01905538395},age_hpdi_95={0.01182239306,0.01905538395},age_qi_95={0.0119880085633,0.0189285031898}],3:0.007946453595[&age_median=0.007946453595,age_mean=0.0084860755525,age_n=4,age_range={0.00729793377,0.01075346125},age_hpdi_95={0.00729793377,0.01075346125},age_qi_95={0.00730936983075,0.010580138602}]
0,0,1,0,2,3	0.004	0.00557867720548	0:0.001976328765[&age_median=0.001976328765,age_mean=0.0017243743975,age_n=4,age_range={0.00015840917,0.00278643089},age_hpdi_95={0.00015840917,0.00278643089},age_qi_95={0.00029045751425,0.002729968856}],1:0.007147993715[&age_median=0.007147993715,age_mean=0.009206372315,age_n=4,age_range={0.00366851314,0.01886098869},age_hpdi_95={0.00366851314,0.01886098869},age_qi_95={0.00368827073125,0.0182237175187}],2:0.0121075978[&age_median=0.0121075978,age_mean=0.0113553676275,age_n=4,age_range={0.00777405926,0.01343221565},age_hpdi_95={0.00777405926,0.01343221565},age_qi_95={0.0080818591835,0.0133500847783}],3:0.00750911449[&age_median=0.00750911449,age_mean=0.0089516374475,age_n=4,age_range={0.00566272725,0.01512559356},age_hpdi_95={0.00566272725,0.01512559356},age_qi_95={0.005729796288,0.0146257676347}]
0,1,2,3,0,2	0.004	0.00443264525551	0:0.01244825648[&age_median=0.01244825648,age_mean=0.01475113086,age_n=4,age_range={0.01054472491,0.02356328557},age_hpdi_95={0.01054472491,0.02356328557},age_qi_95={0.010570713439,0.022846434727}],1:0.00197130731[&age_median=0.00197130731,age_mean=0.00533951953,age_n=4,age_range={0.00013933549,0.01727612801},age_hpdi_95={0.00013933549,0.01727612801},age_qi_95={0.00016554623425,0.0162394535997}],2:0.00697991075[&age_median=0.00697991075,age_mean=0.0080477000975,age_n=4,age_range={0.00279382461,0.01543715428},age_hpdi_95={0.00279382461,0.01543715428},age_qi_95={0.00296267013375,0.014947971952}],3:0.005205511585[&age_median=0.005205511585,age_mean=0.0056089678525,age_n=4,age_range={0.00027357549,0.01175127275},age_hpdi_95={0.00027357549,0.01175127275},age_qi_95={0.000634612821,0.0112691985387}]
