PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
1	0.01384893921	0.00235865121	0.00171239345	0.00013690833	0.00501338307	0.00692611998	0.013175	0.006673	0.014498	0.005474	0.009735	0.007845	0.013175	0.006673	0.014498	0.005474	0.009735	0.007845	0.013175	0.006673	0.014498	0.005474	0.009735	0.007845	1	6	2.468971622187e-05	0.00499939920833333	0.00493853665070706	0.993894373497647	0.021835	0.004398	0.010112	0.005991	0.017233	0.007811	0.024087	0.006050	0.012316	0.006433	0.016414	0.009472	0.009512	0.001427	0.001995	0.000000	0.005088	0.012219	0.045952	0.023991	0.030844	0.027091	0.038682	0.027908
2	0.00129104778	0.00129104778	0.00129104778	0.00129104778	0.00129104778	0.00129104778	0.014067	0.003945	0.010379	0.006045	0.012933	0.009143	0.014067	0.003945	0.010379	0.006045	0.012933	0.009143	0.014067	0.003945	0.010379	0.006045	0.012933	0.009143	1	1	0	0.00129104778	0	0	0.020193	0.001809	0.007597	0.004560	0.011864	0.009962	0.022940	0.003457	0.010556	0.007506	0.013468	0.009923	0.000738	0.000295	0.001958	0.002231	0.001067	0.000116	0.044826	0.018119	0.028537	0.029272	0.035001	0.028569
2	0.00175413609	0.00175413609	0.00175413609	0.00175413609	0.00175413609	0.00175413609	0.014841	0.002866	0.003261	0.007502	0.010343	0.008373	0.014841	0.002866	0.003261	0.007502	0.010343	0.008373	0.014841	0.002866	0.003261	0.007502	0.010343	0.008373	1	1	0	0.00175413609	0	0	0.024009	0.001115	0.001874	0.004376	0.009001	0.005963	0.024087	0.001729	0.003519	0.005897	0.015993	0.006315	0.006073	0.000308	0.002651	0.000000	0.000321	0.002563	0.045952	0.012804	0.016431	0.025933	0.038177	0.022759
6	0.02164240840	0.00694722924	0.01430894328	0.00118253430	0.00118253430	0.00962347752	0.006121	0.008588	0.003749	0.002577	0.013006	0.006856	0.006121	0.008588	0.003749	0.002577	0.013006	0.006856	0.006121	0.008588	0.003749	0.002577	0.013006	0.006856	1	5	6.29424670248414e-05	0.00914785450666667	0.00688057150219988	0.867266621132659	0.027515	0.006275	0.006006	0.004400	0.007135	0.009368	0.028675	0.009508	0.007917	0.003485	0.010942	0.013982	0.033068	0.003268	0.013124	0.007174	0.002760	0.013726	0.050222	0.030112	0.024688	0.019919	0.031521	0.033965
48	0.01683101931	0.00072336054	0.00169694258	0.00169694258	0.01683101931	0.00849842969	0.017590	0.009943	0.003324	0.004714	0.007389	0.013286	0.017590	0.009943	0.003324	0.004714	0.007389	0.013286	0.017590	0.009943	0.003324	0.004714	0.007389	0.013286	1	4	5.76268811203262e-05	0.007712952335	0.00747144266130437	0.984219375074176	0.026650	0.008898	0.002695	0.007111	0.018955	0.012408	0.027528	0.007779	0.005278	0.007238	0.017676	0.017591	0.020865	0.002417	0.002213	0.008652	0.018718	0.029057	0.049187	0.027220	0.020137	0.028742	0.040160	0.038149
6	0.01595081928	0.00176734210	0.00091952180	0.00409109760	0.00409109760	0.00157329195	0.013496	0.002194	0.006260	0.001438	0.013362	0.012836	0.013496	0.002194	0.006260	0.001438	0.013362	0.012836	0.013496	0.002194	0.006260	0.001438	0.013362	0.012836	1	5	3.1997008123263e-05	0.004732195055	0.00676155732199906	1.19534163966742	0.035015	0.000973	0.002259	0.005102	0.027901	0.008071	0.027528	0.002593	0.007037	0.004021	0.023568	0.007668	0.047169	0.000000	0.003565	0.011705	0.007898	0.000901	0.049187	0.015686	0.023269	0.021400	0.046472	0.025093
18	0.00933927608	0.00285214071	0.01572437376	0.00114613931	0.01362306042	0.00933927608	0.012706	0.005355	0.008460	0.004997	0.008643	0.008818	0.012706	0.005355	0.008460	0.004997	0.008643	0.008818	0.012706	0.005355	0.008460	0.004997	0.008643	0.008818	1	5	3.31297641959192e-05	0.00867071106	0.00382088204377545	0.663826305454494	0.027116	0.004881	0.008649	0.006606	0.023842	0.010512	0.029822	0.005186	0.011436	0.008846	0.021464	0.013531	0.015856	0.000913	0.014411	0.005446	0.037054	0.009740	0.051238	0.022204	0.029712	0.031793	0.044315	0.033407
63	0.00553444505	0.00553444505	0.00280659303	0.00280659303	0.00280659303	0.00280659303	0.010478	0.006278	0.007503	0.004033	0.008544	0.009765	0.010478	0.006278	0.007503	0.004033	0.008544	0.009765	0.010478	0.006278	0.007503	0.004033	0.008544	0.009765	1	2	1.98431377147149e-06	0.00371587703666667	0.000534009535808409	0.379091318689259	0.026028	0.006924	0.008932	0.003960	0.010573	0.007563	0.025234	0.006915	0.012316	0.005361	0.013888	0.011276	0.026506	0.009542	0.014821	0.005449	0.003789	0.007816	0.047053	0.025655	0.030844	0.024722	0.035549	0.030471
7	0.02035614522	0.01395563617	0.00183256761	0.00385380572	0.01395563617	0.00872377836	0.019073	0.004117	0.006690	0.003366	0.007315	0.005970	0.019073	0.004117	0.006690	0.003366	0.007315	0.005970	0.019073	0.004117	0.006690	0.003366	0.007315	0.005970	1	5	4.86920720604518e-05	0.0104462615416667	0.00466119595668128	0.667987342178208	0.026040	0.011663	0.007366	0.005691	0.020964	0.009183	0.034410	0.009508	0.011436	0.006165	0.017255	0.010825	0.019685	0.018376	0.006801	0.007843	0.033434	0.025266	0.055131	0.030112	0.029712	0.026518	0.039673	0.029850
1	0.00360645483	0.00293190714	0.00447048124	0.00223602763	0.01178191911	0.01427506539	0.014279	0.002472	0.004649	0.007619	0.008179	0.005820	0.014279	0.002472	0.004649	0.007619	0.008179	0.005820	0.014279	0.002472	0.004649	0.007619	0.008179	0.005820	1	6	2.63478844546747e-05	0.00655030922333333	0.00402238788373821	0.783630033939356	0.043847	0.002520	0.004928	0.007650	0.017732	0.007610	0.029822	0.001729	0.005278	0.008846	0.016834	0.008570	0.008436	0.002866	0.013402	0.007576	0.009745	0.023685	0.051238	0.012804	0.020137	0.031793	0.039181	0.026537
1	0.02876791000	0.00298304355	0.00640675670	0.00192070669	0.00725376278	0.00147111782	0.010198	0.005407	0.007508	0.007394	0.005740	0.009111	0.010198	0.005407	0.007508	0.007394	0.005740	0.009111	0.010198	0.005407	0.007508	0.007394	0.005740	0.009111	1	6	0.000107809558767435	0.00813388292333333	0.0132543779869472	1.2765290934763	0.032685	0.004022	0.007802	0.006995	0.015862	0.009437	0.027528	0.006915	0.008797	0.009918	0.015993	0.011727	0.025291	0.001743	0.001973	0.013065	0.013654	0.002270	0.049187	0.025655	0.026033	0.033677	0.038177	0.031079
2	0.00727710367	0.00727710367	0.00727710367	0.00727710367	0.00727710367	0.00727710367	0.011958	0.002782	0.010764	0.003650	0.004227	0.007962	0.011958	0.002782	0.010764	0.003650	0.004227	0.007962	0.011958	0.002782	0.010764	0.003650	0.004227	0.007962	1	1	0	0.00727710367	0	0	0.024808	0.006782	0.008624	0.005958	0.012107	0.009056	0.025234	0.005186	0.010556	0.006433	0.010942	0.013982	0.012594	0.005303	0.016218	0.011999	0.020383	0.013711	0.047053	0.022204	0.028537	0.027091	0.031521	0.033965
3	0.00585715877	0.00502280723	0.00932952612	0.00502280723	0.00103324077	0.00589566721	0.013883	0.004471	0.001380	0.006652	0.010014	0.007759	0.013883	0.004471	0.001380	0.006652	0.010014	0.007759	0.013883	0.004471	0.001380	0.006652	0.010014	0.007759	1	5	7.04789738790984e-06	0.00536020122166667	0.00131485686757827	0.495277607200634	0.017563	0.006759	0.007700	0.004419	0.017264	0.011561	0.022940	0.006050	0.008797	0.005361	0.021464	0.015336	0.002942	0.008128	0.019628	0.010120	0.015236	0.013032	0.044826	0.023991	0.026033	0.024722	0.044315	0.035589
1	0.02873315703	0.00334087364	0.01024227780	0.00042270940	0.00522201081	0.00848979201	0.009642	0.004648	0.005361	0.004623	0.012832	0.007690	0.009642	0.004648	0.005361	0.004623	0.012832	0.007690	0.009642	0.004648	0.005361	0.004623	0.012832	0.007690	1	6	0.000102013758640407	0.009408470115	0.0108427573658087	1.07352055606687	0.040907	0.003903	0.007931	0.004267	0.015429	0.011201	0.028675	0.005186	0.008797	0.005629	0.020201	0.016238	0.050738	0.000917	0.004287	0.000463	0.009473	0.021660	0.050222	0.022204	0.026033	0.025335	0.042973	0.036633
3	0.00937966943	0.00310379549	0.00370901966	0.00310379549	0.00594468106	0.01557416392	0.011700	0.008817	0.007307	0.006272	0.010125	0.004062	0.011700	0.008817	0.007307	0.006272	0.010125	0.004062	0.011700	0.008817	0.007307	0.006272	0.010125	0.004062	1	5	2.42500388492256e-05	0.00680252084166667	0.00356486064705451	0.723912937579648	0.028425	0.006110	0.005557	0.008338	0.012247	0.008579	0.024087	0.006050	0.009677	0.006701	0.013468	0.011727	0.019409	0.003538	0.006477	0.001754	0.008426	0.028946	0.045952	0.023991	0.027313	0.027652	0.035001	0.031079
1	0.00260748138	0.00211932824	0.00304053108	0.00401059851	0.00764525578	0.00532914831	0.013481	0.005708	0.008692	0.003275	0.009159	0.012031	0.013481	0.005708	0.008692	0.003275	0.009159	0.012031	0.013481	0.005708	0.008692	0.003275	0.009159	0.012031	1	6	4.27138310083837e-06	0.00412539055	0.0010353887829695	0.500978621184206	0.024786	0.007197	0.006519	0.005099	0.022280	0.011990	0.027528	0.011236	0.007037	0.005629	0.017676	0.015787	0.000421	0.003244	0.001953	0.010628	0.020431	0.015370	0.049187	0.032755	0.023269	0.025335	0.040160	0.036115
8	0.01014911868	0.00698103050	0.00671132885	0.00291102983	0.02967167160	0.00671132885	0.014011	0.004566	0.005461	0.002688	0.008858	0.009667	0.014011	0.004566	0.005461	0.002688	0.008858	0.009667	0.014011	0.004566	0.005461	0.002688	0.008858	0.009667	1	5	9.32713443941446e-05	0.0105225847183333	0.00886391954931372	0.9178076797699	0.029512	0.006878	0.011370	0.003203	0.027450	0.010634	0.028675	0.006050	0.011436	0.003753	0.021043	0.011727	0.016757	0.004489	0.026379	0.002256	0.040803	0.004487	0.050222	0.023991	0.029712	0.020672	0.043872	0.031079
1	0.01093351239	0.00026360431	0.00371271317	0.00434537824	0.00542614957	0.00189813594	0.023511	0.003233	0.014160	0.004705	0.006791	0.007208	0.023511	0.003233	0.014160	0.004705	0.006791	0.007208	0.023511	0.003233	0.014160	0.004705	0.006791	0.007208	1	6	1.3515767446537e-05	0.00442991560333333	0.00305102143173269	0.829898353583995	0.035515	0.004136	0.006673	0.009606	0.012397	0.013335	0.035557	0.006915	0.005278	0.010454	0.014309	0.013531	0.017787	0.000871	0.000000	0.007200	0.005097	0.001945	0.056066	0.025655	0.020137	0.034582	0.036090	0.033407
69	0.01086943596	0.00889833853	0.00889833853	0.00889833853	0.00790653214	0.01086943596	0.009447	0.002230	0.004349	0.005107	0.006791	0.003817	0.009447	0.002230	0.004349	0.005107	0.006791	0.003817	0.009447	0.002230	0.004349	0.005107	0.006791	0.003817	1	3	1.46066627700636e-06	0.00939006994166667	0.0001555543554074	0.128708335593507	0.030333	0.010354	0.005518	0.005667	0.019669	0.007965	0.026381	0.008643	0.005278	0.005361	0.016414	0.009923	0.024121	0.014822	0.007592	0.009332	0.024832	0.028650	0.048131	0.028702	0.020137	0.024722	0.038682	0.028569
60	0.01456947434	0.00458882728	0.00073561487	0.00302573120	0.00458882728	0.00302573120	0.010492	0.003309	0.009331	0.006973	0.009078	0.018888	0.010492	0.003309	0.009331	0.006973	0.009078	0.018888	0.010492	0.003309	0.009331	0.006973	0.009078	0.018888	1	4	2.35691715152381e-05	0.00508903436166667	0.00463136419214885	0.953974519940529	0.031121	0.003340	0.004954	0.007169	0.013511	0.011741	0.024087	0.003457	0.007917	0.008310	0.014309	0.014433	0.037596	0.003599	0.000000	0.001428	0.008467	0.006470	0.045952	0.018119	0.024688	0.030809	0.036090	0.034515
19	0.01615779259	0.00170907451	0.01059039553	0.00170907451	0.01059039553	0.00343323334	0.013340	0.008613	0.006857	0.001974	0.009247	0.006730	0.013340	0.008613	0.006857	0.001974	0.009247	0.006730	0.013340	0.008613	0.006857	0.001974	0.009247	0.006730	1	4	3.55114659092011e-05	0.007364994335	0.00482165556332381	0.809118037692465	0.030089	0.008477	0.007032	0.002116	0.015452	0.004141	0.030969	0.010372	0.011436	0.002413	0.015572	0.007217	0.017206	0.002734	0.010005	0.004942	0.016583	0.013173	0.052236	0.031460	0.029712	0.016567	0.037665	0.024339
3	0.00161876264	0.00134231825	0.00140197273	0.00134231825	0.01678952776	0.00245196875	0.015453	0.005077	0.004813	0.006333	0.008077	0.007089	0.015453	0.005077	0.004813	0.006333	0.008077	0.007089	0.015453	0.005077	0.004813	0.006333	0.008077	0.007089	1	5	3.84731152164339e-05	0.00415781139666667	0.00925321318020291	1.49181129572853	0.037456	0.007362	0.005390	0.006620	0.018395	0.005254	0.028675	0.008643	0.006158	0.007238	0.017255	0.007668	0.025184	0.002108	0.005419	0.000850	0.026371	0.000234	0.050222	0.028702	0.021758	0.028742	0.039673	0.025093
7	0.00884283395	0.00234854407	0.01123676553	0.00189782462	0.00234854407	0.00846184174	0.010049	0.006887	0.010387	0.004834	0.019926	0.006633	0.010049	0.006887	0.010387	0.004834	0.019926	0.006633	0.010049	0.006887	0.010387	0.004834	0.019926	0.006633	1	5	1.69871744854748e-05	0.00585605899666667	0.00290078609097758	0.703809509503234	0.028503	0.005541	0.005570	0.003549	0.022875	0.007245	0.024087	0.007779	0.008797	0.007506	0.018518	0.010374	0.025780	0.001335	0.004403	0.004015	0.006088	0.012273	0.045952	0.027220	0.026033	0.029272	0.041118	0.029217
1	0.01134395465	0.00215582013	0.00067619859	0.00160868682	0.01405629155	0.01837807635	0.013426	0.005360	0.003704	0.006680	0.006086	0.006337	0.013426	0.005360	0.003704	0.006680	0.006086	0.006337	0.013426	0.005360	0.003704	0.006680	0.006086	0.006337	1	6	5.68397125652918e-05	0.00803650468166667	0.00707269077998022	0.938120733577269	0.030389	0.004386	0.005364	0.006240	0.019085	0.010904	0.033263	0.006050	0.006158	0.009918	0.013468	0.014884	0.011165	0.001451	0.003963	0.000981	0.031355	0.035907	0.054181	0.023991	0.021758	0.033677	0.035001	0.035056
174	0.00196107474	0.00196107474	0.00196107474	0.00056499788	0.00056499788	0.00196107474	0.014942	0.007164	0.011302	0.004653	0.015986	0.011597	0.014942	0.007164	0.011302	0.004653	0.015986	0.011597	0.014942	0.007164	0.011302	0.004653	0.015986	0.011597	1	2	5.19741493073989e-07	0.00149571578666667	0.00034748680043839	0.481997313215543	0.016509	0.002270	0.011473	0.004739	0.021186	0.011820	0.022940	0.002593	0.011436	0.005897	0.017676	0.012629	0.001659	0.000465	0.004468	0.003132	0.000000	0.003108	0.044826	0.015686	0.029712	0.025933	0.040160	0.032264
22	0.01606173505	0.00596843851	0.00211903667	0.00211903667	0.00596843851	0.00627867587	0.012148	0.005307	0.005849	0.007985	0.006030	0.008113	0.012148	0.005307	0.005849	0.007985	0.006030	0.008113	0.012148	0.005307	0.005849	0.007985	0.006030	0.008113	1	4	2.60774820776686e-05	0.00641922688	0.00406240230562915	0.795518167500676	0.031143	0.005035	0.006134	0.005391	0.011311	0.009776	0.029822	0.005186	0.004398	0.008578	0.011363	0.011276	0.041415	0.007316	0.004089	0.000950	0.004575	0.008553	0.051238	0.022204	0.018377	0.031305	0.032126	0.030471
3	0.01247224043	0.00061505396	0.00940036624	0.00061505396	0.00516089245	0.00276595463	0.007700	0.005929	0.004065	0.003228	0.011468	0.012589	0.007700	0.005929	0.004065	0.003228	0.011468	0.012589	0.007700	0.005929	0.004065	0.003228	0.011468	0.012589	1	5	2.36986565055156e-05	0.00517159361166667	0.0045824668922271	0.941320404597927	0.020636	0.001360	0.003183	0.004087	0.015664	0.012885	0.019499	0.004322	0.005278	0.003485	0.015151	0.014433	0.019592	0.000147	0.012852	0.000135	0.018197	0.000000	0.041275	0.020264	0.020137	0.019919	0.037147	0.034515
5	0.01741495487	0.00059808549	0.00059808549	0.00031332646	0.00460026936	0.00109004379	0.008160	0.008028	0.010174	0.004602	0.013195	0.005765	0.008160	0.008028	0.010174	0.004602	0.013195	0.005765	0.008160	0.008028	0.010174	0.004602	0.013195	0.005765	1	5	4.50927599283148e-05	0.00410246091	0.0109916367072258	1.63685028019954	0.026339	0.004807	0.003516	0.002044	0.012435	0.010274	0.020646	0.006050	0.004398	0.002949	0.016414	0.010825	0.032750	0.000000	0.000000	0.000199	0.003109	0.002917	0.042489	0.023991	0.018377	0.018319	0.038682	0.029850
21	0.01200616925	0.00690428463	0.00690428463	0.00690428463	0.01200616925	0.01200616925	0.010048	0.001539	0.002285	0.004698	0.005310	0.005199	0.010048	0.001539	0.002285	0.004698	0.005310	0.005199	0.010048	0.001539	0.002285	0.004698	0.005310	0.005199	1	2	7.80876800273776e-06	0.00945522694	0.000825867856191061	0.295542064711423	0.037157	0.005001	0.004954	0.004439	0.014834	0.011349	0.025234	0.004322	0.007037	0.004557	0.013047	0.012178	0.047176	0.007340	0.018050	0.006597	0.020135	0.022865	0.047053	0.020264	0.023269	0.022786	0.034445	0.031677
7	0.01243348955	0.00007558774	0.00882867403	0.00186435877	0.00007558774	0.01690326699	0.018402	0.005184	0.003139	0.003811	0.008150	0.003758	0.018402	0.005184	0.003139	0.003811	0.008150	0.003758	0.018402	0.005184	0.003139	0.003811	0.008150	0.003758	1	5	5.05319708223305e-05	0.00669682747	0.00754565815659731	1.06148535809196	0.037589	0.003812	0.006801	0.005363	0.009233	0.010740	0.035557	0.005186	0.007917	0.006165	0.010101	0.015336	0.028596	0.000000	0.021231	0.001676	0.000000	0.031523	0.056066	0.022204	0.024688	0.026518	0.030275	0.035589
118	0.01617764254	0.01617764254	0.00472119719	0.00986258330	0.01617764254	0.01235680066	0.008386	0.000897	0.002355	0.004445	0.005556	0.005966	0.008386	0.000897	0.002355	0.004445	0.005556	0.005966	0.008386	0.000897	0.002355	0.004445	0.005556	0.005966	1	4	2.16048083174909e-05	0.0125789181283333	0.00171754105536527	0.369514868595359	0.036524	0.008915	0.003439	0.010578	0.016474	0.008039	0.033263	0.004322	0.003519	0.008846	0.012205	0.011727	0.017650	0.013836	0.007338	0.019522	0.024619	0.017662	0.054181	0.020264	0.016431	0.031793	0.033305	0.031079
164	0.01043668761	0.01043668761	0.01043668761	0.00021855353	0.01043668761	0.00546385880	0.012750	0.002993	0.003748	0.003477	0.009398	0.013851	0.012750	0.002993	0.003748	0.003477	0.009398	0.013851	0.012750	0.002993	0.003748	0.003477	0.009398	0.013851	1	3	1.81356796392395e-05	0.00790486046166667	0.00229424412071351	0.538731921638323	0.036835	0.012647	0.004466	0.005855	0.012336	0.012234	0.028675	0.010372	0.006158	0.005629	0.018518	0.015336	0.018029	0.016425	0.008829	0.001294	0.013973	0.006193	0.050222	0.031460	0.021758	0.025335	0.041118	0.035589
31	0.01771523720	0.01771523720	0.00418593304	0.00418593304	0.01301942542	0.00280738801	0.018678	0.008096	0.002270	0.003029	0.006849	0.005802	0.018678	0.008096	0.002270	0.003029	0.006849	0.005802	0.018678	0.008096	0.002270	0.003029	0.006849	0.005802	1	4	4.94968390607622e-05	0.00993819231833333	0.00498046701807668	0.707915360522902	0.034372	0.006452	0.004184	0.005109	0.016225	0.003405	0.035557	0.007779	0.003519	0.005361	0.014309	0.005413	0.031528	0.003020	0.001680	0.006641	0.017057	0.010402	0.056066	0.027220	0.016431	0.024722	0.036090	0.021064
22	0.00418690300	0.00644914991	0.00096978080	0.00096978080	0.00644914991	0.00155535340	0.011057	0.001879	0.004240	0.008842	0.007941	0.010106	0.011057	0.001879	0.004240	0.008842	0.007941	0.010106	0.011057	0.001879	0.004240	0.008842	0.007941	0.010106	1	4	6.88461828123805e-06	0.00343001963666667	0.00200716585049309	0.764968102687424	0.031909	0.009905	0.007366	0.008864	0.021166	0.007340	0.030969	0.006050	0.006158	0.008310	0.020622	0.006315	0.014459	0.016450	0.003680	0.000982	0.019866	0.000815	0.052236	0.023991	0.021758	0.030809	0.043425	0.022759
91	0.01008907999	0.00485905122	0.00485905122	0.00485905122	0.00485905122	0.01008907999	0.009705	0.005714	0.009212	0.004357	0.008816	0.006269	0.009705	0.005714	0.009212	0.004357	0.008816	0.006269	0.009705	0.005714	0.009212	0.004357	0.008816	0.006269	1	2	7.2941869160074e-06	0.00660239414333333	0.00110477907826399	0.409059984134163	0.026861	0.010639	0.009856	0.006630	0.020623	0.009782	0.029822	0.006915	0.012316	0.006969	0.018518	0.013080	0.016118	0.017882	0.003112	0.011233	0.006401	0.029162	0.051238	0.025655	0.030844	0.028203	0.041118	0.032840
94	0.00116763085	0.01183747261	0.00214426596	0.00034254186	0.01183747261	0.00116763085	0.013058	0.005003	0.001374	0.002678	0.004365	0.020783	0.013058	0.005003	0.001374	0.002678	0.004365	0.020783	0.013058	0.005003	0.001374	0.002678	0.004365	0.020783	1	4	3.04693618213029e-05	0.00474950245666667	0.00641527446280914	1.16220720204607	0.034272	0.008699	0.005647	0.002898	0.019252	0.016137	0.026381	0.006915	0.007037	0.004021	0.015993	0.019395	0.000000	0.014416	0.018986	0.000000	0.019100	0.000000	0.048131	0.025655	0.023269	0.021400	0.038177	0.040084
1	0.01819381248	0.00699541718	0.00507269177	0.00595961404	0.00038004454	0.00816197105	0.009324	0.005125	0.004535	0.005466	0.016590	0.009840	0.009324	0.005125	0.004535	0.005466	0.016590	0.009840	0.009324	0.005125	0.004535	0.005466	0.016590	0.009840	1	6	3.47998993470769e-05	0.00746059184333333	0.00466449580379787	0.790707235329065	0.030245	0.010764	0.007135	0.008196	0.012647	0.009236	0.029822	0.009508	0.007037	0.007238	0.017255	0.012629	0.023949	0.009108	0.015119	0.009853	0.000071	0.022412	0.051238	0.030112	0.023269	0.028742	0.039673	0.032264
42	0.01413823560	0.00521267280	0.00006815654	0.00006815654	0.00225695633	0.01413823560	0.012134	0.006457	0.006197	0.006340	0.011089	0.006979	0.012134	0.006457	0.006197	0.006340	0.011089	0.006979	0.012134	0.006457	0.006197	0.006340	0.011089	0.006979	1	4	4.34926493262267e-05	0.005980402235	0.00727252910710389	1.10275119353281	0.029024	0.003567	0.006545	0.003488	0.010245	0.010274	0.021793	0.005186	0.007037	0.005361	0.013468	0.013080	0.034519	0.001174	0.000000	0.000131	0.003357	0.017105	0.043672	0.022204	0.023269	0.024722	0.035001	0.032840
88	0.00627800102	0.00627800102	0.00403484287	0.00627800102	0.01307021512	0.00403484287	0.012654	0.007264	0.010016	0.003068	0.011086	0.010257	0.012654	0.007264	0.010016	0.003068	0.011086	0.010257	0.012654	0.007264	0.010016	0.003068	0.011086	0.010257	1	3	1.10622990482775e-05	0.00666231732	0.0016604281238705	0.499226215911091	0.019771	0.002298	0.011755	0.006218	0.019854	0.005825	0.024087	0.003457	0.012316	0.004289	0.017676	0.007668	0.004544	0.002115	0.013390	0.011096	0.013556	0.002041	0.045952	0.018119	0.030844	0.022104	0.040160	0.025093
2	0.00181958365	0.00181958365	0.00181958365	0.00181958365	0.00181958365	0.00181958365	0.009282	0.003451	0.015564	0.005018	0.007462	0.007324	0.009282	0.003451	0.015564	0.005018	0.007462	0.007324	0.009282	0.003451	0.015564	0.005018	0.007462	0.007324	1	1	0	0.00181958365	0	0	0.032486	0.007624	0.007109	0.002717	0.013836	0.007764	0.021793	0.006050	0.008797	0.004825	0.012626	0.009923	0.000000	0.004486	0.000115	0.002584	0.001995	0.007846	0.043672	0.023991	0.026033	0.023449	0.033879	0.028569
16	0.01705415203	0.00003397210	0.00003397210	0.00003397210	0.00847309898	0.00370818831	0.010668	0.007909	0.003561	0.004478	0.011776	0.014911	0.010668	0.007909	0.003561	0.004478	0.011776	0.014911	0.010668	0.007909	0.003561	0.004478	0.011776	0.014911	1	4	4.65889783022656e-05	0.00488955927	0.00952825719653576	1.39595647770981	0.018040	0.001513	0.008316	0.003639	0.019386	0.009967	0.020646	0.003457	0.007037	0.004557	0.023568	0.012178	0.017238	0.000037	0.000000	0.000675	0.011261	0.005397	0.042489	0.018119	0.023269	0.022786	0.046472	0.031677
105	0.00511392769	0.00019558173	0.00511392769	0.00007433461	0.00511392769	0.00007433461	0.009709	0.003458	0.002970	0.006109	0.010439	0.010398	0.009709	0.003458	0.002970	0.006109	0.010439	0.010398	0.009709	0.003458	0.002970	0.006109	0.010439	0.010398	1	3	7.49949243822883e-06	0.00261433900333333	0.00286859983677206	1.04750000470068	0.022656	0.004904	0.002105	0.004825	0.013669	0.005757	0.022940	0.007779	0.003519	0.004021	0.014309	0.008119	0.016075	0.000229	0.006179	0.000000	0.012267	0.000000	0.044826	0.027220	0.016431	0.021400	0.036090	0.025824
109	0.01208459754	0.00283482219	0.00411229526	0.00155692755	0.00411229526	0.00283482219	0.007886	0.004003	0.005266	0.005732	0.019722	0.005897	0.007886	0.004003	0.005266	0.005732	0.019722	0.005897	0.007886	0.004003	0.005266	0.005732	0.019722	0.005897	1	4	1.43972439407824e-05	0.00458929333166667	0.00313713744149665	0.826787428460021	0.037534	0.005166	0.006263	0.004869	0.029494	0.008526	0.032116	0.004322	0.006158	0.008042	0.022727	0.008570	0.037242	0.007252	0.004062	0.002721	0.028183	0.003046	0.053217	0.020264	0.021758	0.030305	0.045621	0.026537
8	0.00526079766	0.00531730723	0.00113700091	0.00143763179	0.01713188859	0.00113700091	0.005489	0.004011	0.004366	0.002744	0.007156	0.007354	0.005489	0.004011	0.004366	0.002744	0.007156	0.007354	0.005489	0.004011	0.004366	0.002744	0.007156	0.007354	1	5	3.79101147992615e-05	0.00523693784833333	0.00723898505141252	1.17570977780333	0.012826	0.002879	0.003619	0.002900	0.015893	0.010629	0.019499	0.004322	0.006158	0.003485	0.013468	0.011276	0.002580	0.000924	0.002066	0.004595	0.020709	0.000662	0.041275	0.020264	0.021758	0.019919	0.035001	0.030471
1	0.01445942513	0.00215475341	0.00182664684	0.00285191700	0.00738944864	0.00408508733	0.011989	0.004550	0.019084	0.004539	0.010937	0.005571	0.011989	0.004550	0.019084	0.004539	0.010937	0.005571	0.011989	0.004550	0.019084	0.004539	0.010937	0.005571	1	6	2.35061615773629e-05	0.00546121305833333	0.0043042015256106	0.887772603294894	0.034106	0.005519	0.007905	0.005020	0.015258	0.007340	0.025234	0.005186	0.012316	0.006165	0.016414	0.008570	0.030925	0.007621	0.000000	0.007726	0.016851	0.018486	0.047053	0.022204	0.030844	0.026518	0.038682	0.026537
6	0.02175301462	0.00749559149	0.00535803713	0.00965376475	0.00965376475	0.00218904015	0.007475	0.001733	0.006047	0.003263	0.004594	0.009980	0.007475	0.001733	0.006047	0.003263	0.004594	0.009980	0.007475	0.001733	0.006047	0.003263	0.004594	0.009980	1	5	4.49346520881812e-05	0.00935053548166667	0.004805569924448	0.716892784407412	0.031043	0.003874	0.004030	0.005316	0.020336	0.009654	0.022940	0.002593	0.005278	0.005629	0.013468	0.010374	0.039845	0.004369	0.005642	0.007515	0.033338	0.001646	0.044826	0.015686	0.020137	0.025335	0.035001	0.029217
