number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
259	46.7117	0.00358157	2.29129	0.277192	0.00412393	195.355	0.00761169	22.2673	0.581309	0.474821
260	46.8889	0.00357277	2.2963	0.269396	0.00413944	193.593	0.00764119	22.17	0.583562	0.474952
261	47.0661	0.00356425	2.3013	0.261712	0.00415494	191.827	0.0076707	22.073	0.585815	0.47508
262	47.2432	0.00355599	2.30631	0.254145	0.00417044	190.06	0.0077002	21.9761	0.588068	0.475204
263	47.4204	0.00354801	2.31131	0.246701	0.00418595	188.29	0.0077297	21.8793	0.590321	0.475323
264	47.5976	0.00354028	2.31632	0.239385	0.00420145	186.519	0.0077592	21.7827	0.592575	0.475437
265	47.7748	0.00353281	2.32132	0.2322	0.00421696	184.746	0.00778871	21.6862	0.594828	0.475544
266	47.952	0.0035256	2.32633	0.225152	0.00423246	182.972	0.00781821	21.5897	0.597081	0.475644
267	48.1291	0.00351863	2.33133	0.218245	0.00424796	181.198	0.00784771	21.4932	0.599334	0.475737
268	48.3063	0.0035119	2.33634	0.211482	0.00426347	179.423	0.00787722	21.3968	0.601587	0.47582
269	48.4835	0.00350541	2.34134	0.204867	0.00427897	177.649	0.00790672	21.3003	0.60384	0.475895
270	48.6607	0.00349917	2.34635	0.198404	0.00429448	175.875	0.00793622	21.2038	0.606093	0.475959
271	48.8378	0.00349315	2.35135	0.192095	0.00430998	174.102	0.00796572	21.1072	0.608347	0.476013
272	49.015	0.00348737	2.35636	0.185944	0.00432548	172.33	0.00799523	21.0106	0.6106	0.476056
273	49.1922	0.00348181	2.36136	0.179953	0.00434099	170.559	0.00802473	20.9138	0.612853	0.476087
274	49.3694	0.00347648	2.36637	0.174124	0.00435649	168.79	0.00805423	20.817	0.615106	0.476105
275	49.5465	0.00347137	2.37137	0.16846	0.004372	167.023	0.00808373	20.72	0.617359	0.476112
276	49.7237	0.00346649	2.37638	0.162962	0.0043875	165.258	0.00811324	20.6228	0.619612	0.476105
277	49.9009	0.00346182	2.38138	0.157633	0.004403	163.496	0.00814274	20.5255	0.621865	0.476085
278	50.0781	0.00345737	2.38639	0.152473	0.00441851	161.737	0.00817224	20.4279	0.624118	0.476051
279	50.2553	0.00345313	2.39139	0.147485	0.00443401	159.981	0.00820174	20.3302	0.626372	0.476003
280	50.4324	0.0034491	2.3964	0.142668	0.00444952	158.228	0.00823125	20.2323	0.628625	0.47594
281	50.6096	0.00344529	2.4014	0.138025	0.00446502	156.479	0.00826075	20.1342	0.630878	0.475863
282	50.7868	0.00344168	2.40641	0.133556	0.00448052	154.734	0.00829025	20.0358	0.633131	0.475772
283	50.964	0.00343829	2.41141	0.129261	0.00449603	152.993	0.00831976	19.9373	0.635384	0.475666
284	51.1411	0.0034351	2.41642	0.125142	0.00451153	151.256	0.00834926	19.8385	0.637637	0.475545
285	51.3183	0.00343212	2.42142	0.121197	0.00452704	149.524	0.00837876	19.7394	0.63989	0.475409
286	51.4955	0.00342934	2.42643	0.117429	0.00454254	147.797	0.00840826	19.6402	0.642144	0.475258
287	51.6727	0.00342677	2.43143	0.113836	0.00455804	146.074	0.00843777	19.5407	0.644397	0.475093
288	51.8498	0.0034244	2.43644	0.110418	0.00457355	144.357	0.00846727	19.4409	0.64665	0.474913
289	52.027	0.00342223	2.44144	0.107176	0.00458905	142.645	0.00849677	19.341	0.648903	0.474718
290	52.2042	0.00342027	2.44645	0.104108	0.00460455	140.939	0.00852627	19.2408	0.651156	0.47451
291	52.3814	0.0034185	2.45145	0.101216	0.00462006	139.239	0.00855578	19.1404	0.653409	0.474287
292	52.5586	0.00341693	2.45646	0.098497	0.00463556	137.545	0.00858528	19.0397	0.655662	0.47405
293	52.7357	0.00341556	2.46146	0.0959519	0.00465107	135.857	0.00861478	18.9389	0.657916	0.4738
294	52.9129	0.00341439	2.46647	0.0935795	0.00466657	134.176	0.00864429	18.8379	0.660169	0.473536
295	53.0901	0.00341341	2.47147	0.0913792	0.00468207	132.501	0.00867379	18.7367	0.662422	0.47326
296	53.2673	0.00341262	2.47648	0.0893502	0.00469758	130.833	0.00870329	18.6353	0.664675	0.472971
297	53.4444	0.00341203	2.48148	0.0874915	0.00471308	129.172	0.00873279	18.5338	0.666928	0.47267
298	53.6216	0.00341163	2.48649	0.0858023	0.00472859	127.518	0.0087623	18.4321	0.669181	0.472358
299	53.7988	0.00341142	2.49149	0.0842814	0.00474409	125.872	0.0087918	18.3303	0.671434	0.472035
300	53.976	0.0034114	2.4965	0.0829279	0.00475959	124.233	0.0088213	18.2284	0.673687	0.471701
301	54.1532	0.00341156	2.5015	0.0817407	0.0047751	122.601	0.0088508	18.1264	0.675941	0.471357
302	54.3303	0.0034119	2.50651	0.0807186	0.0047906	120.978	0.00888031	18.0243	0.678194	0.471003
303	54.5075	0.00341243	2.51151	0.0798605	0.00480611	119.362	0.00890981	17.9222	0.680447	0.47064
304	54.6847	0.00341313	2.51652	0.0791651	0.00482161	117.755	0.00893931	17.8201	0.6827	0.470269
305	54.8619	0.00341401	2.52152	0.0786312	0.00483711	116.156	0.00896882	17.7179	0.684953	0.469891
306	55.039	0.00341506	2.52653	0.0782575	0.00485262	114.566	0.00899832	17.6158	0.687206	0.469505
307	55.2162	0.00341628	2.53153	0.0780426	0.00486812	112.985	0.00902782	17.5138	0.689459	0.469112
308	55.3934	0.00341766	2.53654	0.0779852	0.00488363	111.412	0.00905732	17.4118	0.691712	0.468714
309	55.5706	0.00341921	2.54154	0.078084	0.00489913	109.848	0.00908683	17.3099	0.693966	0.46831
310	55.7477	0.00342092	2.54655	0.0783375	0.00491463	108.294	0.00911633	17.2082	0.696219	0.467902
311	55.9249	0.00342278	2.55155	0.0787442	0.00493014	106.749	0.00914583	17.1066	0.698472	0.46749
312	56.1021	0.00342479	2.55656	0.0793028	0.00494564	105.213	0.00917533	17.0052	0.700725	0.467074
313	56.2793	0.00342694	2.56156	0.0800116	0.00496114	103.687	0.00920484	16.904	0.702978	0.466656
314	56.4565	0.00342923	2.56657	0.0808692	0.00497665	102.171	0.00923434	16.803	0.705231	0.466235
315	56.6336	0.00343166	2.57157	0.0818739	0.00499215	100.665	0.00926384	16.7024	0.707484	0.465813
316	56.8108	0.00343422	2.57658	0.0830241	0.00500766	99.169	0.00929334	16.602	0.709738	0.46539
317	56.988	0.0034369	2.58158	0.0843182	0.00502316	97.6833	0.00932285	16.5019	0.711991	0.464966
318	57.1652	0.00343969	2.58659	0.0857545	0.00503866	96.208	0.00935235	16.4023	0.714244	0.464543
319	57.3423	0.0034426	2.59159	0.0873312	0.00505417	94.7434	0.00938185	16.303	0.716497	0.464121
320	57.5195	0.00344561	2.5966	0.0890465	0.00506967	93.2894	0.00941135	16.2041	0.71875	0.463701
321	57.6967	0.00344872	2.6016	0.0908986	0.00508518	91.8464	0.00944086	16.1057	0.721003	0.463282
322	57.8739	0.00345191	2.60661	0.0928855	0.00510068	90.4144	0.00947036	16.0077	0.723256	0.462866
323	58.051	0.00345519	2.61161	0.0950054	0.00511618	88.9935	0.00949986	15.9103	0.72551	0.462453
324	58.2282	0.00345854	2.61662	0.0972561	0.00513169	87.5839	0.00952937	15.8134	0.727763	0.462043
325	58.4054	0.00346196	2.62162	0.0996355	0.00514719	86.1858	0.00955887	15.717	0.730016	0.461638
326	58.5826	0.00346544	2.62663	0.102142	0.0051627	84.7992	0.00958837	15.6212	0.732269	0.461236
327	58.7598	0.00346897	2.63163	0.104772	0.0051782	83.4243	0.00961787	15.5261	0.734522	0.46084
328	58.9369	0.00347255	2.63664	0.107524	0.0051937	82.0613	0.00964738	15.4315	0.736775	0.460449
329	59.1141	0.00347615	2.64164	0.110396	0.00520921	80.7102	0.00967688	15.3377	0.739028	0.460063
330	59.2913	0.00347978	2.64665	0.113386	0.00522471	79.3711	0.00970638	15.2444	0.741281	0.459684
331	59.4685	0.00348343	2.65165	0.116489	0.00524022	78.0443	0.00973588	15.1519	0.743535	0.459311
332	59.6456	0.00348708	2.65666	0.119705	0.00525572	76.7297	0.00976539	15.0601	0.745788	0.458944
333	59.8228	0.00349073	2.66166	0.12303	0.00527122	75.4275	0.00979489	14.969	0.748041	0.458584
334	60	0.00349436	2.66667	0.126461	0.00528673	74.1379	0.00982439	14.8787	0.750294	0.458231
335	60.1772	0.00349798	2.67167	0.129995	0.00530223	72.8608	0.0098539	14.7891	0.752547	0.457885
336	60.3544	0.00350156	2.67668	0.133629	0.00531774	71.5965	0.0098834	14.7003	0.7548	0.457547
337	60.5315	0.00350511	2.68168	0.137361	0.00533324	70.345	0.0099129	14.6123	0.757053	0.457216
338	60.7087	0.0035086	2.68669	0.141186	0.00534874	69.1063	0.0099424	14.5251	0.759307	0.456893
339	60.8859	0.00351203	2.69169	0.145101	0.00536425	67.8807	0.00997191	14.4387	0.76156	0.456578
340	61.0631	0.0035154	2.6967	0.149103	0.00537975	66.6681	0.0100014	14.3531	0.763813	0.45627
341	61.2402	0.00351868	2.7017	0.153187	0.00539526	65.4686	0.0100309	14.2683	0.766066	0.45597
342	61.4174	0.00352188	2.70671	0.157351	0.00541076	64.2824	0.0100604	14.1843	0.768319	0.455678
343	61.5946	0.00352498	2.71171	0.16159	0.00542626	63.1094	0.0100899	14.1011	0.770572	0.455394
344	61.7718	0.00352797	2.71672	0.165901	0.00544177	61.9497	0.0101194	14.0188	0.772825	0.455117
345	61.9489	0.00353084	2.72172	0.170278	0.00545727	60.8034	0.0101489	13.9372	0.775079	0.454849
346	62.1261	0.00353359	2.72673	0.174719	0.00547277	59.6706	0.0101784	13.8565	0.777332	0.454587
347	62.3033	0.0035362	2.73173	0.179218	0.00548828	58.5512	0.0102079	13.7765	0.779585	0.454334
348	62.4805	0.00353866	2.73674	0.18377	0.00550378	57.4454	0.0102374	13.6973	0.781838	0.454087
349	62.6577	0.00354098	2.74174	0.188372	0.00551929	56.3531	0.0102669	13.619	0.784091	0.453848
350	62.8348	0.00354313	2.74675	0.193019	0.00553479	55.2744	0.0102964	13.5413	0.786344	0.453615
351	63.012	0.00354511	2.75175	0.197705	0.00555029	54.2093	0.0103259	13.4644	0.788597	0.45339
352	63.1892	0.00354691	2.75676	0.202425	0.0055658	53.1578	0.0103554	13.3883	0.79085	0.45317
353	63.3664	0.00354852	2.76176	0.207175	0.0055813	52.12	0.0103849	13.3128	0.793104	0.452957
354	63.5435	0.00354994	2.76677	0.21195	0.00559681	51.0958	0.0104144	13.2381	0.795357	0.45275
355	63.7207	0.00355116	2.77177	0.216744	0.00561231	50.0853	0.0104439	13.164	0.79761	0.452549
356	63.8979	0.00355217	2.77678	0.221551	0.00562781	49.0885	0.0104735	13.0906	0.799863	0.452353
357	64.0751	0.00355296	2.78178	0.226367	0.00564332	48.1053	0.010503	13.0177	0.802116	0.452163
358	64.2523	0.00355352	2.78679	0.231185	0.00565882	47.1357	0.0105325	12.9455	0.804369	0.451977
359	64.4294	0.00355386	2.79179	0.236	0.00567433	46.1797	0.010562	12.8738	0.806622	0.451796
360	64.6066	0.00355396	2.7968	0.240807	0.00568983	45.2374	0.0105915	12.8026	0.808876	0.451619
361	64.7838	0.00355382	2.8018	0.245599	0.00570533	44.3086	0.010621	12.732	0.811129	0.451445
362	64.961	0.00355342	2.80681	0.250371	0.00572084	43.3934	0.0106505	12.6617	0.813382	0.451276
363	65.1381	0.00355278	2.81181	0.255117	0.00573634	42.4917	0.01068	12.592	0.815635	0.451109
364	65.3153	0.00355188	2.81682	0.259832	0.00575184	41.6035	0.0107095	12.5226	0.817888	0.450946
365	65.4925	0.00355071	2.82182	0.264508	0.00576735	40.7286	0.010739	12.4535	0.820141	0.450785
366	65.6697	0.00354927	2.82683	0.26914	0.00578285	39.8672	0.0107685	12.3848	0.822394	0.450626
367	65.8468	0.00354757	2.83183	0.273723	0.00579836	39.0191	0.010798	12.3163	0.824647	0.450468
368	66.024	0.00354559	2.83684	0.27825	0.00581386	38.1842	0.0108275	12.248	0.826901	0.450313
369	66.2012	0.00354333	2.84184	0.282716	0.00582936	37.3626	0.010857	12.18	0.829154	0.450158
370	66.3784	0.00354078	2.84685	0.287114	0.00584487	36.5541	0.0108865	12.1121	0.831407	0.450004
371	66.5555	0.00353796	2.85185	0.291439	0.00586037	35.7587	0.010916	12.0443	0.83366	0.449851
372	66.7327	0.00353484	2.85686	0.295684	0.00587588	34.9763	0.0109455	11.9766	0.835913	0.449698
373	66.9099	0.00353144	2.86186	0.299845	0.00589138	34.2068	0.010975	11.9088	0.838166	0.449544
374	67.0871	0.00352775	2.86687	0.303915	0.00590688	33.4501	0.0110045	11.8411	0.840419	0.44939
375	67.2643	0.00352376	2.87187	0.307889	0.00592239	32.7062	0.011034	11.7733	0.842673	0.449236
376	67.4414	0.00351948	2.87688	0.311761	0.00593789	31.975	0.0110635	11.7053	0.844926	0.44908
377	67.6186	0.00351491	2.88188	0.315526	0.0059534	31.2564	0.011093	11.6372	0.847179	0.448922
378	67.7958	0.00351003	2.88689	0.319178	0.0059689	30.5502	0.0111225	11.5689	0.849432	0.448763
379	67.973	0.00350487	2.89189	0.322713	0.0059844	29.8565	0.011152	11.5004	0.851685	0.448602
380	68.1501	0.00349941	2.8969	0.326125	0.00599991	29.175	0.0111815	11.4316	0.853938	0.448438
381	68.3273	0.00349365	2.9019	0.329409	0.00601541	28.5058	0.011211	11.3624	0.856191	0.448272
382	68.5045	0.0034876	2.90691	0.332561	0.00603092	27.8486	0.0112405	11.2929	0.858445	0.448103
383	68.6817	0.00348125	2.91191	0.335576	0.00604642	27.2035	0.01127	11.223	0.860698	0.44793
384	68.8589	0.00347461	2.91692	0.338449	0.00606192	26.5702	0.0112995	11.1526	0.862951	0.447755
385	69.036	0.00346767	2.92192	0.341176	0.00607743	25.9487	0.011329	11.0817	0.865204	0.447576
386	69.2132	0.00346045	2.92693	0.343754	0.00609293	25.3388	0.0113585	11.0103	0.867457	0.447393
387	69.3904	0.00345293	2.93193	0.346178	0.00610844	24.7405	0.011388	10.9384	0.86971	0.447206
388	69.5676	0.00344513	2.93694	0.348445	0.00612394	24.1536	0.0114175	10.8658	0.871963	0.447015
389	69.7447	0.00343704	2.94194	0.350551	0.00613944	23.5781	0.011447	10.7926	0.874216	0.446819
390	69.9219	0.00342867	2.94695	0.352494	0.00615495	23.0137	0.0114765	10.7188	0.87647	0.446618
391	70.0991	0.00342001	2.95195	0.354269	0.00617045	22.4604	0.011506	10.6442	0.878723	0.446413
392	70.2763	0.00341108	2.95696	0.355876	0.00618595	21.918	0.0115355	10.569	0.880976	0.446203
393	70.4535	0.00340186	2.96196	0.35731	0.00620146	21.3864	0.0115651	10.493	0.883229	0.445987
394	70.6306	0.00339238	2.96697	0.35857	0.00621696	20.8656	0.0115946	10.4162	0.885482	0.445766
395	70.8078	0.00338262	2.97197	0.359654	0.00623247	20.3553	0.0116241	10.3386	0.887735	0.44554
396	70.985	0.00337259	2.97698	0.360561	0.00624797	19.8554	0.0116536	10.2602	0.889988	0.445307
397	71.1622	0.0033623	2.98198	0.361288	0.00626347	19.3659	0.0116831	10.181	0.892242	0.445069
398	71.3393	0.00335174	2.98699	0.361835	0.00627898	18.8865	0.0117126	10.1009	0.894495	0.444824
399	71.5165	0.00334092	2.99199	0.362201	0.00629448	18.4172	0.0117421	10.0199	0.896748	0.444573
400	71.6937	0.00332985	2.997	0.362386	0.00630999	17.9578	0.0117716	9.93805	0.899001	0.444316
401	71.8709	0.00331852	3.002	0.362388	0.00632549	17.5082	0.0118011	9.85531	0.901254	0.444052
402	72.048	0.00330695	3.00701	0.362208	0.00634099	17.0683	0.0118306	9.77167	0.903507	0.443781
403	72.2252	0.00329512	3.01201	0.361847	0.0063565	16.6378	0.0118601	9.68712	0.90576	0.443503
404	72.4024	0.00328305	3.01702	0.361304	0.006372	16.2168	0.0118896	9.60166	0.908014	0.443218
405	72.5796	0.00327075	3.02202	0.360581	0.00638751	15.805	0.0119191	9.51529	0.910267	0.442925
406	72.7568	0.0032582	3.02703	0.359679	0.00640301	15.4023	0.0119486	9.428	0.91252	0.442625
407	72.9339	0.00324543	3.03203	0.358598	0.00641851	15.0086	0.0119781	9.33981	0.914773	0.442317
408	73.1111	0.00323242	3.03704	0.357342	0.00643402	14.6237	0.0120076	9.25071	0.917026	0.442001
409	73.2883	0.00321919	3.04204	0.35591	0.00644952	14.2475	0.0120371	9.16072	0.919279	0.441677
410	73.4655	0.00320574	3.04705	0.354306	0.00646503	13.8799	0.0120666	9.06984	0.921532	0.441345
411	73.6426	0.00319206	3.05205	0.352533	0.00648053	13.5207	0.0120961	8.97809	0.923785	0.441004
412	73.8198	0.00317818	3.05706	0.350591	0.00649603	13.1699	0.0121256	8.88548	0.926039	0.440655
413	73.997	0.00316408	3.06206	0.348486	0.00651154	12.8272	0.0121551	8.79203	0.928292	0.440296
414	74.1742	0.00314977	3.06707	0.346219	0.00652704	12.4925	0.0121846	8.69776	0.930545	0.439928
415	74.3513	0.00313527	3.07207	0.343794	0.00654254	12.1657	0.0122141	8.60268	0.932798	0.439551
416	74.5285	0.00312056	3.07708	0.341214	0.00655805	11.8467	0.0122436	8.50683	0.935051	0.439164
417	74.7057	0.00310566	3.08208	0.338484	0.00657355	11.5352	0.0122731	8.41022	0.937304	0.438767
418	74.8829	0.00309056	3.08709	0.335607	0.00658906	11.2313	0.0123026	8.31289	0.939557	0.43836
419	75.0601	0.00307528	3.09209	0.332587	0.00660456	10.9347	0.0123321	8.21485	0.941811	0.437943
420	75.2372	0.00305981	3.0971	0.329429	0.00662006	10.6453	0.0123616	8.11615	0.944064	0.437514
421	75.4144	0.00304416	3.1021	0.326137	0.00663557	10.363	0.0123911	8.01682	0.946317	0.437075
422	75.5916	0.00302834	3.10711	0.322716	0.00665107	10.0877	0.0124206	7.91689	0.94857	0.436625
423	75.7688	0.00301234	3.11211	0.31917	0.00666658	9.81916	0.0124501	7.81639	0.950823	0.436163
424	75.9459	0.00299618	3.11712	0.315505	0.00668208	9.55731	0.0124796	7.71536	0.953076	0.43569
425	76.1231	0.00297985	3.12212	0.311726	0.00669758	9.30201	0.0125091	7.61385	0.955329	0.435204
426	76.3003	0.00296336	3.12713	0.307838	0.00671309	9.05314	0.0125386	7.51189	0.957582	0.434706
427	76.4775	0.00294672	3.13213	0.303845	0.00672859	8.81055	0.0125681	7.40952	0.959836	0.434196
428	76.6547	0.00292992	3.13714	0.299755	0.0067441	8.57413	0.0125976	7.30679	0.962089	0.433673
429	76.8318	0.00291298	3.14214	0.295571	0.0067596	8.34374	0.0126271	7.20374	0.964342	0.433136
430	77.009	0.0028959	3.14715	0.2913	0.0067751	8.11926	0.0126566	7.10041	0.966595	0.432587
431	77.1862	0.00287868	3.15215	0.286947	0.00679061	7.90056	0.0126862	6.99685	0.968848	0.432023
432	77.3634	0.00286132	3.15716	0.282517	0.00680611	7.68752	0.0127157	6.8931	0.971101	0.431446
433	77.5405	0.00284384	3.16216	0.278017	0.00682162	7.48001	0.0127452	6.78922	0.973354	0.430855
434	77.7177	0.00282624	3.16717	0.273452	0.00683712	7.27791	0.0127747	6.68524	0.975608	0.430249
435	77.8949	0.00280851	3.17217	0.268828	0.00685262	7.0811	0.0128042	6.58122	0.977861	0.429628
436	78.0721	0.00279068	3.17718	0.26415	0.00686813	6.88946	0.0128337	6.47721	0.980114	0.428993
437	78.2493	0.00277273	3.18218	0.259425	0.00688363	6.70286	0.0128632	6.37325	0.982367	0.428342
438	78.4264	0.00275468	3.18719	0.254657	0.00689914	6.52119	0.0128927	6.26939	0.98462	0.427676
439	78.6036	0.00273654	3.19219	0.249853	0.00691464	6.34435	0.0129222	6.16569	0.986873	0.426995
440	78.7808	0.0027183	3.1972	0.245017	0.00693014	6.1722	0.0129517	6.06218	0.989126	0.426298
441	78.958	0.00269998	3.2022	0.240156	0.00694565	6.00464	0.0129812	5.95892	0.99138	0.425585
442	79.1351	0.00268157	3.20721	0.235276	0.00696115	5.84155	0.0130107	5.85596	0.993633	0.424856
443	79.3123	0.00266309	3.21221	0.23038	0.00697665	5.68283	0.0130402	5.75334	0.995886	0.424111
444	79.4895	0.00264454	3.21722	0.225476	0.00699216	5.52836	0.0130697	5.65111	0.998139	0.42335
445	79.6667	0.00262593	3.22222	0.220567	0.00700766	5.37804	0.0130992	5.54932	1.00039	0.422572
446	79.8438	0.00260726	3.22723	0.215659	0.00702317	5.23177	0.0131287	5.44802	1.00265	0.421778
447	80.021	0.00258854	3.23223	0.210758	0.00703867	5.08943	0.0131582	5.34724	1.0049	0.420967
448	80.1982	0.00256978	3.23724	0.205867	0.00705417	4.95093	0.0131877	5.24705	1.00715	0.42014
449	80.3754	0.00255097	3.24224	0.200992	0.00706968	4.81617	0.0132172	5.14747	1.0094	0.419296
450	80.5526	0.00253214	3.24725	0.196138	0.00708518	4.68504	0.0132467	5.04856	1.01166	0.418436
451	80.7297	0.00251328	3.25225	0.191309	0.00710069	4.55745	0.0132762	4.95035	1.01391	0.417559
452	80.9069	0.00249441	3.25726	0.186509	0.00711619	4.43331	0.0133057	4.85289	1.01616	0.416666
453	81.0841	0.00247553	3.26226	0.181742	0.00713169	4.31252	0.0133352	4.75622	1.01842	0.415756
454	81.2613	0.00245664	3.26727	0.177014	0.0071472	4.19498	0.0133647	4.66037	1.02067	0.414831
455	81.4384	0.00243775	3.27227	0.172327	0.0071627	4.08062	0.0133942	4.56539	1.02292	0.413889
456	81.6156	0.00241888	3.27728	0.167685	0.00717821	3.96934	0.0134237	4.47132	1.02518	0.412932
457	81.7928	0.00240003	3.28228	0.163093	0.00719371	3.86106	0.0134532	4.37818	1.02743	0.411959
458	81.97	0.0023812	3.28729	0.158553	0.00720921	3.75569	0.0134827	4.28601	1.02968	0.41097
459	82.1471	0.00236241	3.29229	0.15407	0.00722472	3.65315	0.0135122	4.19485	1.03194	0.409967
460	82.3243	0.00234365	3.2973	0.149645	0.00724022	3.55336	0.0135417	4.10472	1.03419	0.408949
461	82.5015	0.00232495	3.3023	0.145283	0.00725573	3.45625	0.0135712	4.01566	1.03644	0.407916
462	82.6787	0.00230631	3.30731	0.140986	0.00727123	3.36172	0.0136007	3.9277	1.0387	0.406869
463	82.8559	0.00228772	3.31231	0.136757	0.00728673	3.26972	0.0136302	3.84086	1.04095	0.405809
464	83.033	0.00226922	3.31732	0.132598	0.00730224	3.18017	0.0136597	3.75516	1.0432	0.404735
465	83.2102	0.00225079	3.32232	0.128511	0.00731774	3.093	0.0136892	3.67064	1.04545	0.403648
466	83.3874	0.00223245	3.32733	0.1245	0.00733324	3.00813	0.0137187	3.58732	1.04771	0.402549
467	83.5646	0.00221421	3.33233	0.120565	0.00734875	2.92551	0.0137482	3.50521	1.04996	0.401438
468	83.7417	0.00219607	3.33734	0.11671	0.00736425	2.84506	0.0137778	3.42433	1.05221	0.400316
469	83.9189	0.00217804	3.34234	0.112935	0.00737976	2.76673	0.0138073	3.34471	1.05447	0.399183
470	84.0961	0.00216014	3.34735	0.109242	0.00739526	2.69045	0.0138368	3.26637	1.05672	0.39804
471	84.2733	0.00214237	3.35235	0.105633	0.00741076	2.61616	0.0138663	3.18931	1.05897	0.396887
472	84.4504	0.00212473	3.35736	0.102109	0.00742627	2.54381	0.0138958	3.11354	1.06123	0.395726
473	84.6276	0.00210723	3.36236	0.0986711	0.00744177	2.47333	0.0139253	3.0391	1.06348	0.394556
474	84.8048	0.00208989	3.36737	0.0953204	0.00745728	2.40468	0.0139548	2.96597	1.06573	0.393378
475	84.982	0.00207271	3.37237	0.0920577	0.00747278	2.33781	0.0139843	2.89418	1.06799	0.392194
476	85.1592	0.0020557	3.37738	0.088884	0.00748828	2.27265	0.0140138	2.82372	1.07024	0.391003
477	85.3363	0.00203887	3.38238	0.0857998	0.00750379	2.20917	0.0140433	2.75461	1.07249	0.389807
478	85.5135	0.00202222	3.38739	0.0828056	0.00751929	2.14731	0.0140728	2.68686	1.07475	0.388606
479	85.6907	0.00200576	3.39239	0.0799018	0.0075348	2.08704	0.0141023	2.62046	1.077	0.387401
480	85.8679	0.0019895	3.3974	0.0770888	0.0075503	2.02829	0.0141318	2.55542	1.07925	0.386192
481	86.045	0.00197344	3.4024	0.0743667	0.0075658	1.97104	0.0141613	2.49173	1.0815	0.384981
482	86.2222	0.0019576	3.40741	0.0717356	0.00758131	1.91524	0.0141908	2.42941	1.08376	0.383769
483	86.3994	0.00194198	3.41241	0.0691955	0.00759681	1.86085	0.0142203	2.36844	1.08601	0.382555
484	86.5766	0.00192659	3.41742	0.0667463	0.00761232	1.80783	0.0142498	2.30883	1.08826	0.381342
485	86.7538	0.00191143	3.42242	0.0643877	0.00762782	1.75615	0.0142793	2.25057	1.09052	0.380129
486	86.9309	0.00189652	3.42743	0.0621196	0.00764332	1.70577	0.0143088	2.19365	1.09277	0.378917
487	87.1081	0.00188185	3.43243	0.0599416	0.00765883	1.65665	0.0143383	2.13808	1.09502	0.377708
488	87.2853	0.00186744	3.43744	0.0578532	0.00767433	1.60876	0.0143678	2.08383	1.09728	0.376501
489	87.4625	0.00185329	3.44244	0.0558539	0.00768984	1.56207	0.0143973	2.03092	1.09953	0.375299
490	87.6396	0.0018394	3.44745	0.0539432	0.00770534	1.51656	0.0144268	1.97932	1.10178	0.374101
491	87.8168	0.00182579	3.45245	0.0521205	0.00772084	1.47218	0.0144563	1.92903	1.10404	0.372908
492	87.994	0.00181245	3.45746	0.0503851	0.00773635	1.42891	0.0144858	1.88003	1.10629	0.371721
493	88.1712	0.0017994	3.46246	0.0487362	0.00775185	1.38672	0.0145153	1.83232	1.10854	0.370541
494	88.3484	0.00178664	3.46747	0.0471731	0.00776736	1.34559	0.0145448	1.78588	1.1108	0.369369
495	88.5255	0.00177418	3.47247	0.0456949	0.00778286	1.30549	0.0145743	1.74069	1.11305	0.368205
496	88.7027	0.00176201	3.47748	0.0443008	0.00779836	1.2664	0.0146038	1.69676	1.1153	0.36705
497	88.8799	0.00175014	3.48248	0.0429899	0.00781387	1.22829	0.0146333	1.65405	1.11756	0.365904
498	89.0571	0.00173859	3.48749	0.0417612	0.00782937	1.19114	0.0146628	1.61256	1.11981	0.364769
499	89.2342	0.00172734	3.49249	0.0406139	0.00784487	1.15492	0.0146923	1.57226	1.12206	0.363644
500	89.4114	0.00171642	3.4975	0.0395468	0.00786038	1.11963	0.0147218	1.53315	1.12431	0.362531
501	89.5886	0.00170581	3.5025	0.0385591	0.00787588	1.08522	0.0147513	1.49521	1.12657	0.36143
502	89.7658	0.00169552	3.50751	0.0376496	0.00789139	1.0517	0.0147808	1.45841	1.12882	0.360342
503	89.9429	0.00168556	3.51251	0.0368174	0.00790689	1.01903	0.0148103	1.42275	1.13107	0.359266
504	90.1201	0.00167593	3.51752	0.0360614	0.00792239	0.987195	0.0148398	1.38819	1.13333	0.358205
505	90.2973	0.00166663	3.52252	0.0353804	0.0079379	0.956182	0.0148694	1.35473	1.13558	0.357157
506	90.4745	0.00165766	3.52753	0.0347734	0.0079534	0.925971	0.0148989	1.32235	1.13783	0.356124
507	90.6516	0.00164903	3.53253	0.0342394	0.00796891	0.896545	0.0149284	1.29102	1.14009	0.355106
508	90.8288	0.00164074	3.53754	0.0337771	0.00798441	0.867888	0.0149579	1.26072	1.14234	0.354102
509	91.006	0.00163279	3.54254	0.0333855	0.00799991	0.839983	0.0149874	1.23144	1.14459	0.353115
510	91.1832	0.00162518	3.54755	0.0330635	0.00801542	0.812815	0.0150169	1.20316	1.14685	0.352143
511	91.3604	0.00161791	3.55255	0.0328099	0.00803092	0.786369	0.0150464	1.17585	1.1491	0.351188
512	91.5375	0.00161099	3.55756	0.0326236	0.00804642	0.760631	0.0150759	1.14949	1.15135	0.350248
