divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,0,0,1,1,1	0.005	0.00372922426378	0:0.00635661476[&age_median=0.00635661476,age_mean=0.005828819956,age_n=5,age_range={0.00200017637,0.00924329717},age_hpdi_95={0.00200017637,0.00924329717},age_qi_95={0.002255875813,0.009017651521}],1:0.00781859625[&age_median=0.00781859625,age_mean=0.00809537895,age_n=5,age_range={0.00439662905,0.01293103053},age_hpdi_95={0.00439662905,0.01293103053},age_qi_95={0.004572294339,0.012555663175}]
0,1,1,2,2,2	0.005	0.00307694708293	0:0.01516248114[&age_median=0.01516248114,age_mean=0.016291536354,age_n=5,age_range={0.00452235032,0.03195509068},age_hpdi_95={0.00452235032,0.03195509068},age_qi_95={0.004944574071,0.030866898792}],1:0.00298975036[&age_median=0.00298975036,age_mean=0.003706694612,age_n=5,age_range={0.0018293722,0.00621397225},age_hpdi_95={0.0018293722,0.00621397225},age_qi_95={0.001942552159,0.006046495671}],2:0.00230220077[&age_median=0.00230220077,age_mean=0.003887451756,age_n=5,age_range={0.00118881329,0.0108195053},age_hpdi_95={0.00118881329,0.0108195053},age_qi_95={0.001246235223,0.01007392545}]
0,1,2,1,0,2	0.005	0.00366299342239	0:0.01387605705[&age_median=0.01387605705,age_mean=0.011788061852,age_n=5,age_range={0.00404407396,0.01506966922},age_hpdi_95={0.00404407396,0.01506966922},age_qi_95={0.004794713409,0.015002706356}],1:0.0013842619[&age_median=0.0013842619,age_mean=0.001577685838,age_n=5,age_range={7.628408e-05,0.00372832919},age_hpdi_95={7.628408e-05,0.00372832919},age_qi_95={0.000158797151,0.003535310194}],2:0.00324299589[&age_median=0.00324299589,age_mean=0.003710050214,age_n=5,age_range={0.00118950356,0.0086463435},age_hpdi_95={0.00118950356,0.0086463435},age_qi_95={0.0012494135,0.008149989666}]
0,1,2,1,2,2	0.005	0.00363873848311	0:0.01334648158[&age_median=0.01334648158,age_mean=0.016963632074,age_n=5,age_range={0.00282281513,0.04214629936},age_hpdi_95={0.00282281513,0.04214629936},age_qi_95={0.003235744682,0.039886714789}],1:0.0021744338[&age_median=0.0021744338,age_mean=0.002694357144,age_n=5,age_range={0.00027191042,0.00617310063},age_hpdi_95={0.00027191042,0.00617310063},age_qi_95={0.000317346844,0.005968397188}],2:0.00845023186[&age_median=0.00845023186,age_mean=0.007160394764,age_n=5,age_range={0.00077089819,0.0110155498},age_hpdi_95={0.00077089819,0.0110155498},age_qi_95={0.001292048898,0.01087228369}]
0,1,0,1,0,2	0.005	0.00301945761861	0:0.00720530715[&age_median=0.00720530715,age_mean=0.008261514634,age_n=5,age_range={0.00476997288,0.01430736322},age_hpdi_95={0.00476997288,0.01430736322},age_qi_95={0.004969926688,0.013702168794}],1:0.00258373607[&age_median=0.00258373607,age_mean=0.00217617333,age_n=5,age_range={0.00027149831,0.00381090442},age_hpdi_95={0.00027149831,0.00381090442},age_qi_95={0.000368729457,0.003726905785}],2:0.0095109476[&age_median=0.0095109476,age_mean=0.008736484296,age_n=5,age_range={0.00266730856,0.01512582356},age_hpdi_95={0.00266730856,0.01512582356},age_qi_95={0.002969681221,0.014681971863}]
0,0,1,0,0,1	0.004	0.00361458588535	0:0.002641604605[&age_median=0.002641604605,age_mean=0.0032905238075,age_n=4,age_range={0.00010292948,0.00777595654},age_hpdi_95={0.00010292948,0.00777595654},age_qi_95={0.00020888035025,0.007475329909}],1:0.00682869311[&age_median=0.00682869311,age_mean=0.00695476841,age_n=4,age_range={0.00171099296,0.01245069446},age_hpdi_95={0.00171099296,0.01245069446},age_qi_95={0.00175759100525,0.0123662738247}]
0,1,2,3,2,4	0.004	0.00300988339334	0:0.014156756085[&age_median=0.014156756085,age_mean=0.013311250965,age_n=4,age_range={0.00231910689,0.0226123848},age_hpdi_95={0.00231910689,0.0226123848},age_qi_95={0.00311101820325,0.0220741250227}],1:0.00919434224[&age_median=0.00919434224,age_mean=0.0091053909725,age_n=4,age_range={0.00605723412,0.01197564529},age_hpdi_95={0.00605723412,0.01197564529},age_qi_95={0.006229442034,0.0118301227563}],2:0.00387079381[&age_median=0.00387079381,age_mean=0.0043343387325,age_n=4,age_range={0.00071143093,0.00888433638},age_hpdi_95={0.00071143093,0.00888433638},age_qi_95={0.0007669707175,0.00868973311575}],3:0.005642656535[&age_median=0.005642656535,age_mean=0.0059972879875,age_n=4,age_range={0.00287975348,0.0098240854},age_hpdi_95={0.00287975348,0.0098240854},age_qi_95={0.003004237775,0.00959321166925}],4:0.01326219886[&age_median=0.01326219886,age_mean=0.0127909738075,age_n=4,age_range={0.00886550948,0.01577398803},age_hpdi_95={0.00886550948,0.01577398803},age_qi_95={0.00910090328675,0.015679961739}]
0,1,2,2,3,2	0.004	0.00361522640208	0:0.02712364292[&age_median=0.02712364292,age_mean=0.0265396878175,age_n=4,age_range={0.02161218929,0.03029927614},age_hpdi_95={0.02161218929,0.03029927614},age_qi_95={0.0218096974993,0.0302769544615}],1:0.00362266546[&age_median=0.00362266546,age_mean=0.004016170115,age_n=4,age_range={0.00038224821,0.00843710133},age_hpdi_95={0.00038224821,0.00843710133},age_qi_95={0.0004110854505,0.008290212693}],2:0.007251034525[&age_median=0.007251034525,age_mean=0.00669095146,age_n=4,age_range={0.00230080029,0.0099609365},age_hpdi_95={0.00230080029,0.0099609365},age_qi_95={0.00252231920475,0.00990744250475}],3:0.019078686915[&age_median=0.019078686915,age_mean=0.01854947644,age_n=4,age_range={0.00821014831,0.02783038362},age_hpdi_95={0.00821014831,0.02783038362},age_qi_95={0.00898695077275,0.0272123442997}]
0,1,2,1,1,2	0.004	0.00362498413627	0:0.011501698125[&age_median=0.011501698125,age_mean=0.01111407113,age_n=4,age_range={0.00351646702,0.01793642125},age_hpdi_95={0.00351646702,0.01793642125},age_qi_95={0.003964436572,0.0176047397965}],1:0.00504737796[&age_median=0.00504737796,age_mean=0.0049139021325,age_n=4,age_range={0.00144995273,0.00811089988},age_hpdi_95={0.00144995273,0.00811089988},age_qi_95={0.001615874081,0.00798502127725}],2:0.00975333429[&age_median=0.00975333429,age_mean=0.010293048325,age_n=4,age_range={0.00426611074,0.01739941398},age_hpdi_95={0.00426611074,0.01739941398},age_qi_95={0.00465678865225,0.0168468218573}]
0,0,1,2,1,0	0.004	0.00303232088846	0:0.003109685195[&age_median=0.003109685195,age_mean=0.003027612625,age_n=4,age_range={0.00049174187,0.00539933824},age_hpdi_95={0.00049174187,0.00539933824},age_qi_95={0.000529552376,0.005386149505}],1:0.003479405555[&age_median=0.003479405555,age_mean=0.0052489785325,age_n=4,age_range={0.00199637415,0.01204072887},age_hpdi_95={0.00199637415,0.01204072887},age_qi_95={0.0020073230115,0.0114989081152}],2:0.00351545085[&age_median=0.00351545085,age_mean=0.00409727583,age_n=4,age_range={0.00088329537,0.00847490625},age_hpdi_95={0.00088329537,0.00847490625},age_qi_95={0.00098025008625,0.00820340403975}]
0,1,1,2,0,0	0.004	0.00365640298166	0:0.00990196859[&age_median=0.00990196859,age_mean=0.0096902230175,age_n=4,age_range={0.00344164604,0.01551530885},age_hpdi_95={0.00344164604,0.01551530885},age_qi_95={0.0036173025515,0.0154031760102}],1:0.002954149815[&age_median=0.002954149815,age_mean=0.0029220922825,age_n=4,age_range={0.0008085686,0.0049715009},age_hpdi_95={0.0008085686,0.0049715009},age_qi_95={0.00092274304475,0.004866943715}],2:0.00631244701[&age_median=0.00631244701,age_mean=0.005725178825,age_n=4,age_range={0.00070296006,0.00957286122},age_hpdi_95={0.00070296006,0.00957286122},age_qi_95={0.00102758609025,0.00942441564525}]
0,1,2,3,4,5	0.004	0.00367835170781	0:0.01326468818[&age_median=0.01326468818,age_mean=0.018124257285,age_n=4,age_range={0.00822381647,0.03774383631},age_hpdi_95={0.00822381647,0.03774383631},age_qi_95={0.008573084321,0.0359366977275}],1:0.002950412395[&age_median=0.002950412395,age_mean=0.003332518785,age_n=4,age_range={0.00102879842,0.00640045193},age_hpdi_95={0.00102879842,0.00640045193},age_qi_95={0.00109230103175,0.00622231740125}],2:0.013647097805[&age_median=0.013647097805,age_mean=0.013092109045,age_n=4,age_range={0.00574803108,0.01932620949},age_hpdi_95={0.00574803108,0.01932620949},age_qi_95={0.00609247329,0.019148263908}],3:0.00448275993[&age_median=0.00448275993,age_mean=0.0043065540775,age_n=4,age_range={0.00163678258,0.00662391387},age_hpdi_95={0.00163678258,0.00662391387},age_qi_95={0.00172363884025,0.0065899193655}],4:0.004301254165[&age_median=0.004301254165,age_mean=0.00622157238,age_n=4,age_range={0.00321029892,0.01307348227},age_hpdi_95={0.00321029892,0.01307348227},age_qi_95={0.003259565667,0.0124481200585}],5:0.00991189754[&age_median=0.00991189754,age_mean=0.0099136758975,age_n=4,age_range={0.00226530549,0.01756560302},age_hpdi_95={0.00226530549,0.01756560302},age_qi_95={0.0024317819505,0.0173985930522}]
0,0,0,1,0,1	0.004	0.00308289877144	0:0.006943334325[&age_median=0.006943334325,age_mean=0.00778479923,age_n=4,age_range={0.00538150398,0.01187102429},age_hpdi_95={0.00538150398,0.01187102429},age_qi_95={0.005462533566,0.0115375552325}],1:0.002364314405[&age_median=0.002364314405,age_mean=0.0022796998425,age_n=4,age_range={0.00160234191,0.00278782865},age_hpdi_95={0.00160234191,0.00278782865},age_qi_95={0.001658197635,0.00275735729375}]
0,1,0,1,2,1	0.004	0.0037198847182	0:0.006500482145[&age_median=0.006500482145,age_mean=0.00544991746,age_n=4,age_range={0.00021286166,0.00858584389},age_hpdi_95={0.00021286166,0.00858584389},age_qi_95={0.000549071924,0.0085648030315}],1:0.000635442875[&age_median=0.000635442875,age_mean=0.001948156935,age_n=4,age_range={0.00018044199,0.0063413},age_hpdi_95={0.00018044199,0.0063413},age_qi_95={0.00020243420775,0.00592549356425}],2:0.009265317915[&age_median=0.009265317915,age_mean=0.01039702168,age_n=4,age_range={0.00481054281,0.01824690808},age_hpdi_95={0.00481054281,0.01824690808},age_qi_95={0.0050795950635,0.017638344697}]
0,1,2,3,3,0	0.004	0.00373938959953	0:0.010106744985[&age_median=0.010106744985,age_mean=0.0109787051275,age_n=4,age_range={0.00830334426,0.01539798628},age_hpdi_95={0.00830334426,0.01539798628},age_qi_95={0.00831430054575,0.0151254419515}],1:0.00258810543[&age_median=0.00258810543,age_mean=0.002905644,age_n=4,age_range={0.00033849997,0.00610786517},age_hpdi_95={0.00033849997,0.00610786517},age_qi_95={0.00040541418925,0.00594568937975}],2:0.00860177277[&age_median=0.00860177277,age_mean=0.0086566060175,age_n=4,age_range={0.00147691329,0.01594596524},age_hpdi_95={0.00147691329,0.01594596524},age_qi_95={0.00163827138675,0.015768157169}],3:0.00252839973[&age_median=0.00252839973,age_mean=0.0031410880425,age_n=4,age_range={0.00086704475,0.00664050796},age_hpdi_95={0.00086704475,0.00664050796},age_qi_95={0.000946889561,0.00637685665525}]
0,1,1,1,2,0	0.004	0.00312753025944	0:0.003685381[&age_median=0.003685381,age_mean=0.0032474882875,age_n=4,age_range={0.00070206476,0.00491712639},age_hpdi_95={0.00070206476,0.00491712639},age_qi_95={0.000917986313,0.00483257265075}],1:0.000728851545[&age_median=0.000728851545,age_mean=0.0014196565175,age_n=4,age_range={0.00039070245,0.00383022053},age_hpdi_95={0.00039070245,0.00383022053},age_qi_95={0.000410145621,0.00360353586725}],2:0.010407908385[&age_median=0.010407908385,age_mean=0.01125520334,age_n=4,age_range={0.00771677166,0.01648822493},age_hpdi_95={0.00771677166,0.01648822493},age_qi_95={0.007755014682,0.0161957934215}]
0,1,1,2,3,3	0.004	0.00376080544399	0:0.01758014678[&age_median=0.01758014678,age_mean=0.0177183030225,age_n=4,age_range={0.00329755966,0.03241535887},age_hpdi_95={0.00329755966,0.03241535887},age_qi_95={0.0041769602965,0.0314945113607}],1:0.002283224305[&age_median=0.002283224305,age_mean=0.0020837720225,age_n=4,age_range={0.00048067496,0.00328796452},age_hpdi_95={0.00048067496,0.00328796452},age_qi_95={0.00056460336725,0.0032638717975}],2:0.010348158875[&age_median=0.010348158875,age_mean=0.009498365275,age_n=4,age_range={0.0049379433,0.01235920005},age_hpdi_95={0.0049379433,0.01235920005},age_qi_95={0.005218657659,0.012333423771}],3:0.00400838537[&age_median=0.00400838537,age_mean=0.0056943911775,age_n=4,age_range={0.00332853677,0.0114322572},age_hpdi_95={0.00332853677,0.0114322572},age_qi_95={0.003366808952,0.0108881832758}]
0,0,0,1,1,2	0.004	0.00376132773863	0:0.001940918155[&age_median=0.001940918155,age_mean=0.00358784952,age_n=4,age_range={0.00041143745,0.01005812432},age_hpdi_95={0.00041143745,0.01005812432},age_qi_95={0.0004773138035,0.009498168557}],1:0.005015560605[&age_median=0.005015560605,age_mean=0.004548933855,age_n=4,age_range={0.00233477094,0.00582984327},age_hpdi_95={0.00233477094,0.00582984327},age_qi_95={0.002520136176,0.005784466059}],2:0.00500521479[&age_median=0.00500521479,age_mean=0.00570000754,age_n=4,age_range={0.00351135232,0.00927824826},age_hpdi_95={0.00351135232,0.00927824826},age_qi_95={0.0035148733015,0.0090662894535}]
0,1,0,0,1,1	0.004	0.00312786375162	0:0.00453454229[&age_median=0.00453454229,age_mean=0.0046909853825,age_n=4,age_range={0.00289960392,0.00679525303},age_hpdi_95={0.00289960392,0.00679525303},age_qi_95={0.00292641655125,0.006721507471}],1:0.005941963585[&age_median=0.005941963585,age_mean=0.0052323180375,age_n=4,age_range={9.599048e-05,0.0089493545},age_hpdi_95={9.599048e-05,0.0089493545},age_qi_95={0.000503886848,0.00875435179625}]
0,1,0,0,0,0	0.004	0.0037363881699	0:0.005453705755[&age_median=0.005453705755,age_mean=0.0055386166125,age_n=4,age_range={0.00365290217,0.00759415277},age_hpdi_95={0.00365290217,0.00759415277},age_qi_95={0.0037744321115,0.00744714957125}],1:0.004404500455[&age_median=0.004404500455,age_mean=0.00459841295,age_n=4,age_range={0.00181924088,0.00776541001},age_hpdi_95={0.00181924088,0.00776541001},age_qi_95={0.00193655559125,0.00758992155025}]
0,1,2,2,1,2	0.004	0.00309192599894	0:0.014347980645[&age_median=0.014347980645,age_mean=0.0146392649225,age_n=4,age_range={0.01272254135,0.01713855705},age_hpdi_95={0.01272254135,0.01713855705},age_qi_95={0.012792229139,0.0169814839778}],1:0.00510005074[&age_median=0.00510005074,age_mean=0.0046194259625,age_n=4,age_range={0.00056213195,0.00771547042},age_hpdi_95={0.00056213195,0.00771547042},age_qi_95={0.000757586429,0.00766420337425}],2:0.00218467544[&age_median=0.00218467544,age_mean=0.0020540322375,age_n=4,age_range={0.00066607527,0.0031807028},age_hpdi_95={0.00066607527,0.0031807028},age_qi_95={0.00076231415475,0.003123656876}]
0,1,2,0,2,0	0.003	0.00367450331391	0:0.00834124646[&age_median=0.00834124646,age_mean=0.00941248296,age_n=3,age_range={0.00373323591,0.01616296651},age_hpdi_95={0.00373323591,0.01616296651},age_qi_95={0.0039636364375,0.0157718805075}],1:0.00144219719[&age_median=0.00144219719,age_mean=0.00182624345333,age_n=3,age_range={0.00071117621,0.00332535696},age_hpdi_95={0.00071117621,0.00332535696},age_qi_95={0.000747727259,0.0032311989715}],2:0.0043470703[&age_median=0.0043470703,age_mean=0.00511517848667,age_n=3,age_range={0.00156487887,0.00943358629},age_hpdi_95={0.00156487887,0.00943358629},age_qi_95={0.0017039884415,0.0091792604905}]
0,1,2,2,2,3	0.003	0.0036249700202	0:0.02120539396[&age_median=0.02120539396,age_mean=0.0220661361467,age_n=3,age_range={0.01304235694,0.03195065754},age_hpdi_95={0.01304235694,0.03195065754},age_qi_95={0.013450508791,0.031413394361}],1:0.00260142398[&age_median=0.00260142398,age_mean=0.00272053833333,age_n=3,age_range={0.00063160117,0.00492858985},age_hpdi_95={0.00063160117,0.00492858985},age_qi_95={0.0007300923105,0.0048122315565}],2:0.00181154103[&age_median=0.00181154103,age_mean=0.00395675647667,age_n=3,age_range={0.00087735014,0.00918137826},age_hpdi_95={0.00087735014,0.00918137826},age_qi_95={0.0009240596845,0.0088128863985}],3:0.00690719549[&age_median=0.00690719549,age_mean=0.0121166532133,age_n=3,age_range={0.00422672246,0.02521604169},age_hpdi_95={0.00422672246,0.02521604169},age_qi_95={0.0043607461115,0.02430059938}]
0,1,1,0,0,2	0.003	0.00297524961274	0:0.002491101[&age_median=0.002491101,age_mean=0.00414771013,age_n=3,age_range={0.00085235879,0.0090996706},age_hpdi_95={0.00085235879,0.0090996706},age_qi_95={0.0009342959005,0.00876924212}],1:0.00157018391[&age_median=0.00157018391,age_mean=0.00258383701667,age_n=3,age_range={0.00029428941,0.00588703773},age_hpdi_95={0.00029428941,0.00588703773},age_qi_95={0.000358084135,0.005671195039}],2:0.00791915589[&age_median=0.00791915589,age_mean=0.0117323802367,age_n=3,age_range={0.00433820987,0.02293977495},age_hpdi_95={0.00433820987,0.02293977495},age_qi_95={0.004517257171,0.022188743997}]
0,1,2,1,3,3	0.003	0.00350685732375	0:0.00865331976[&age_median=0.00865331976,age_mean=0.0137115947067,age_n=3,age_range={0.00643642025,0.02604504411},age_hpdi_95={0.00643642025,0.02604504411},age_qi_95={0.0065472652255,0.0251754578925}],1:3.622462e-05[&age_median=3.622462e-05,age_mean=0.000375626963333,age_n=3,age_range={3.327969e-05,0.00105737658},age_hpdi_95={3.327969e-05,0.00105737658},age_qi_95={3.34269365e-05,0.001006318982}],2:0.01001128607[&age_median=0.01001128607,age_mean=0.01111512504,age_n=3,age_range={0.00190210331,0.02143198574},age_hpdi_95={0.00190210331,0.02143198574},age_qi_95={0.002307562448,0.0208609507565}],3:0.00828377631[&age_median=0.00828377631,age_mean=0.0108185902633,age_n=3,age_range={0.00540780702,0.01876418746},age_hpdi_95={0.00540780702,0.01876418746},age_qi_95={0.0055516054845,0.0182401669025}]
0,0,0,1,2,2	0.003	0.00342874604397	0:0.00203792224[&age_median=0.00203792224,age_mean=0.00427362400667,age_n=3,age_range={0.00107702432,0.00970592546},age_hpdi_95={0.00107702432,0.00970592546},age_qi_95={0.001125069216,0.009322525299}],1:0.00283441903[&age_median=0.00283441903,age_mean=0.00301463691333,age_n=3,age_range={0.00188828693,0.00432120478},age_hpdi_95={0.00188828693,0.00432120478},age_qi_95={0.001935593535,0.0042468654925}],2:0.01350302518[&age_median=0.01350302518,age_mean=0.0123788078367,age_n=3,age_range={0.00732868341,0.01630471492},age_hpdi_95={0.00732868341,0.01630471492},age_qi_95={0.0076374004985,0.016164630433}]
0,1,0,2,1,2	0.003	0.00279134014409	0:0.00497677696[&age_median=0.00497677696,age_mean=0.00498513919,age_n=3,age_range={0.00342521965,0.00655342096},age_hpdi_95={0.00342521965,0.00655342096},age_qi_95={0.0035027975155,0.00647458876}],1:0.00851845244[&age_median=0.00851845244,age_mean=0.00761899523,age_n=3,age_range={0.00250541716,0.01183311609},age_hpdi_95={0.00250541716,0.01183311609},age_qi_95={0.002806068924,0.0116673829075}],2:0.00224766441[&age_median=0.00224766441,age_mean=0.00391194497333,age_n=3,age_range={0.00012984023,0.00935833028},age_hpdi_95={0.00012984023,0.00935833028},age_qi_95={0.000235731439,0.0090027969865}]
0,1,2,3,1,3	0.003	0.00326364094662	0:0.01314941985[&age_median=0.01314941985,age_mean=0.01113432408,age_n=3,age_range={0.00392674539,0.016326807},age_hpdi_95={0.00392674539,0.016326807},age_qi_95={0.004387879113,0.0161679376425}],1:0.00153585173[&age_median=0.00153585173,age_mean=0.00245489514667,age_n=3,age_range={0.00115636466,0.00467246905},age_hpdi_95={0.00115636466,0.00467246905},age_qi_95={0.0011753390135,0.004515638184}],2:0.00065949459[&age_median=0.00065949459,age_mean=0.00341349034,age_n=3,age_range={0.00047289279,0.00910808364},age_hpdi_95={0.00047289279,0.00910808364},age_qi_95={0.00048222288,0.0086856541875}],3:0.00454911399[&age_median=0.00454911399,age_mean=0.0036065547,age_n=3,age_range={0.00039530701,0.0058752431},age_hpdi_95={0.00039530701,0.0058752431},age_qi_95={0.000602997359,0.0058089366445}]
0,1,2,1,2,0	0.003	0.00316319804225	0:0.00508904973[&age_median=0.00508904973,age_mean=0.00576446061667,age_n=3,age_range={0.00251382465,0.00969050747},age_hpdi_95={0.00251382465,0.00969050747},age_qi_95={0.002642585904,0.009460434583}],1:0.00216305602[&age_median=0.00216305602,age_mean=0.00184165552667,age_n=3,age_range={0.00046436788,0.00289754268},age_hpdi_95={0.00046436788,0.00289754268},age_qi_95={0.000549302287,0.002860818347}],2:0.00357634254[&age_median=0.00357634254,age_mean=0.00817898004333,age_n=3,age_range={0.00350107284,0.01745952475},age_hpdi_95={0.00350107284,0.01745952475},age_qi_95={0.003504836325,0.0167653656395}]
0,1,0,2,3,1	0.003	0.0025547971396	0:0.00332758517[&age_median=0.00332758517,age_mean=0.00650341974333,age_n=3,age_range={0.00330433142,0.01287834264},age_hpdi_95={0.00330433142,0.01287834264},age_qi_95={0.0033054941075,0.0124008047665}],1:0.00093075569[&age_median=0.00093075569,age_mean=0.00191785759333,age_n=3,age_range={0.0003865474,0.00443626969},age_hpdi_95={0.0003865474,0.00443626969},age_qi_95={0.0004137578145,0.00426099399}],2:0.00813692196[&age_median=0.00813692196,age_mean=0.00727090377333,age_n=3,age_range={0.00116732681,0.01250846255},age_hpdi_95={0.00116732681,0.01250846255},age_qi_95={0.0015158065675,0.0122898855205}],3:0.01629688998[&age_median=0.01629688998,age_mean=0.0142880123267,age_n=3,age_range={0.00772106876,0.01884607824},age_hpdi_95={0.00772106876,0.01884607824},age_qi_95={0.008149859821,0.018718618827}]
0,1,2,3,4,0	0.003	0.00296378912746	0:0.00347637445[&age_median=0.00347637445,age_mean=0.00669564203,age_n=3,age_range={0.00323453714,0.0133760145},age_hpdi_95={0.00323453714,0.0133760145},age_qi_95={0.0032466290055,0.0128810324975}],1:0.00392873859[&age_median=0.00392873859,age_mean=0.00287628750667,age_n=3,age_range={0.0004147948,0.00428532913},age_hpdi_95={0.0004147948,0.00428532913},age_qi_95={0.0005904919895,0.004267499603}],2:0.00557520744[&age_median=0.00557520744,age_mean=0.00584750643667,age_n=3,age_range={0.0050708084,0.00689650347},age_hpdi_95={0.0050708084,0.00689650347},age_qi_95={0.005096028352,0.0068304386685}],3:0.00175917273[&age_median=0.00175917273,age_mean=0.00208259142333,age_n=3,age_range={0.00028178343,0.00420681811},age_hpdi_95={0.00028178343,0.00420681811},age_qi_95={0.000355652895,0.004084435841}],4:0.01085017584[&age_median=0.01085017584,age_mean=0.00905050257333,age_n=3,age_range={0.00480977649,0.01149155539},age_hpdi_95={0.00480977649,0.01149155539},age_qi_95={0.0051117964575,0.0114594864125}]
0,0,0,1,0,0	0.003	0.00284862668989	0:0.00095064938[&age_median=0.00095064938,age_mean=0.00351279075333,age_n=3,age_range={0.00065194802,0.00893577486},age_hpdi_95={0.00065194802,0.00893577486},age_qi_95={0.000666883088,0.008536518586}],1:0.0044661075[&age_median=0.0044661075,age_mean=0.00588868888333,age_n=3,age_range={0.00365826545,0.0095416937},age_hpdi_95={0.00365826545,0.0095416937},age_qi_95={0.0036986575525,0.00928791439}]
0,1,1,0,2,1	0.003	0.00228371210897	0:0.00319052673[&age_median=0.00319052673,age_mean=0.00329743633333,age_n=3,age_range={0.00219066389,0.00451111838},age_hpdi_95={0.00219066389,0.00451111838},age_qi_95={0.002240657032,0.0044450887975}],1:0.00676876284[&age_median=0.00676876284,age_mean=0.0056081369,age_n=3,age_range={0.00098943052,0.00906621734},age_hpdi_95={0.00098943052,0.00906621734},age_qi_95={0.001278397136,0.008951344615}],2:0.0094474767[&age_median=0.0094474767,age_mean=0.00934892697333,age_n=3,age_range={0.00377944934,0.01481985488},age_hpdi_95={0.00377944934,0.01481985488},age_qi_95={0.004062850708,0.014551235971}]
0,0,1,0,2,0	0.003	0.00263083865045	0:0.00659896495[&age_median=0.00659896495,age_mean=0.00633447239333,age_n=3,age_range={0.00579623046,0.00660822177},age_hpdi_95={0.00579623046,0.00660822177},age_qi_95={0.0058363671845,0.006607758929}],1:0.00846832326[&age_median=0.00846832326,age_mean=0.00845099299333,age_n=3,age_range={0.00428031246,0.01260434326},age_hpdi_95={0.00428031246,0.01260434326},age_qi_95={0.004489713,0.01239754226}],2:0.00467490894[&age_median=0.00467490894,age_mean=0.00795336002667,age_n=3,age_range={0.00251807188,0.01666709926},age_hpdi_95={0.00251807188,0.01666709926},age_qi_95={0.002625913733,0.016067489744}]
0,1,2,3,0,4	0.003	0.00210085428762	0:0.00479207651[&age_median=0.00479207651,age_mean=0.00631035734667,age_n=3,age_range={0.00213845378,0.01200054175},age_hpdi_95={0.00213845378,0.01200054175},age_qi_95={0.0022711349165,0.011640118488}],1:0.00090795747[&age_median=0.00090795747,age_mean=0.00180889213,age_n=3,age_range={5.187473e-05,0.00446684419},age_hpdi_95={5.187473e-05,0.00446684419},age_qi_95={9.4678867e-05,0.004288899854}],2:0.00163784496[&age_median=0.00163784496,age_mean=0.00327446340667,age_n=3,age_range={0.0001491613,0.00803638396},age_hpdi_95={0.0001491613,0.00803638396},age_qi_95={0.000223595483,0.00771645701}],3:0.00745666941[&age_median=0.00745666941,age_mean=0.00639454421667,age_n=3,age_range={0.00118284106,0.01054412218},age_hpdi_95={0.00118284106,0.01054412218},age_qi_95={0.0014965324775,0.0103897495415}],4:0.00189286503[&age_median=0.00189286503,age_mean=0.00618382782667,age_n=3,age_range={0.0008340144,0.01582460405},age_hpdi_95={0.0008340144,0.01582460405},age_qi_95={0.0008869569315,0.015128017099}]
0,1,1,1,1,2	0.003	0.00241233774941	0:0.00927322148[&age_median=0.00927322148,age_mean=0.0203290667533,age_n=3,age_range={0.00825537623,0.04345860255},age_hpdi_95={0.00825537623,0.04345860255},age_qi_95={0.0083062684925,0.0417493334965}],1:0.00413174827[&age_median=0.00413174827,age_mean=0.00388420827333,age_n=3,age_range={0.00067881587,0.00684206068},age_hpdi_95={0.00067881587,0.00684206068},age_qi_95={0.00085146249,0.0067065450595}],2:0.01702136638[&age_median=0.01702136638,age_mean=0.0138040703467,age_n=3,age_range={0.0050372258,0.01935361886},age_hpdi_95={0.0050372258,0.01935361886},age_qi_95={0.005636432829,0.019237006236}]
0,1,0,1,1,2	0.003	0.00229660713997	0:0.01182949079[&age_median=0.01182949079,age_mean=0.01183364205,age_n=3,age_range={0.00804012139,0.01563131397},age_hpdi_95={0.00804012139,0.01563131397},age_qi_95={0.00822958986,0.015441222811}],1:0.00078137597[&age_median=0.00078137597,age_mean=0.00122773658,age_n=3,age_range={5.775162e-05,0.00284408215},age_hpdi_95={5.775162e-05,0.00284408215},age_qi_95={9.39328375e-05,0.002740946841}],2:0.00168817171[&age_median=0.00168817171,age_mean=0.00554260350667,age_n=3,age_range={0.00150999637,0.01342964244},age_hpdi_95={0.00150999637,0.01342964244},age_qi_95={0.001518905137,0.0128425689035}]
0,1,2,0,1,2	0.003	0.00182880759964	0:0.0011787399[&age_median=0.0011787399,age_mean=0.00155109823,age_n=3,age_range={0.00038044559,0.0030941092},age_hpdi_95={0.00038044559,0.0030941092},age_qi_95={0.0004203603055,0.002998340735}],1:0.01108325206[&age_median=0.01108325206,age_mean=0.0108777373967,age_n=3,age_range={0.00609815275,0.01545180738},age_hpdi_95={0.00609815275,0.01545180738},age_qi_95={0.0063474077155,0.015233379614}],2:0.00344227008[&age_median=0.00344227008,age_mean=0.00455621152,age_n=3,age_range={0.00188427246,0.00834209202},age_hpdi_95={0.00188427246,0.00834209202},age_qi_95={0.001962172341,0.008097100923}]
