PRI.div.model	PRI.t.1	PRI.t.2	PRI.t.3	PRI.t.4	PRI.t.5	PRI.t.6	PRI.d1Theta.1	PRI.d1Theta.2	PRI.d1Theta.3	PRI.d1Theta.4	PRI.d1Theta.5	PRI.d1Theta.6	PRI.d2Theta.1	PRI.d2Theta.2	PRI.d2Theta.3	PRI.d2Theta.4	PRI.d2Theta.5	PRI.d2Theta.6	PRI.aTheta.1	PRI.aTheta.2	PRI.aTheta.3	PRI.aTheta.4	PRI.aTheta.5	PRI.aTheta.6	PRI.model	PRI.Psi	PRI.var.t	PRI.E.t	PRI.omega	PRI.cv	pi.1	pi.2	pi.3	pi.4	pi.5	pi.6	wattTheta.1	wattTheta.2	wattTheta.3	wattTheta.4	wattTheta.5	wattTheta.6	pi.net.1	pi.net.2	pi.net.3	pi.net.4	pi.net.5	pi.net.6	tajD.denom.1	tajD.denom.2	tajD.denom.3	tajD.denom.4	tajD.denom.5	tajD.denom.6
1	0.01015383317	0.00205574758	0.00442303977	0.00008391172	0.00082461101	0.02189273296	0.005468	0.011475	0.009405	0.005088	0.016884	0.005193	0.005468	0.011475	0.009405	0.005088	0.016884	0.005193	0.005468	0.011475	0.009405	0.005088	0.016884	0.005193	1	6	6.95393444850746e-05	0.00657231270166667	0.010580650623553	1.26881141697422	0.024786	0.008090	0.007802	0.004220	0.015743	0.008346	0.024087	0.007779	0.009677	0.004825	0.019781	0.011727	0.022282	0.001433	0.002895	0.000000	0.000941	0.034499	0.045952	0.027220	0.027313	0.023449	0.042516	0.031079
111	0.00889743182	0.00039191103	0.00889743182	0.00039191103	0.00889743182	0.00889743182	0.011708	0.004894	0.004062	0.004830	0.007504	0.001967	0.011708	0.004894	0.004062	0.004830	0.007504	0.001967	0.011708	0.004894	0.004062	0.004830	0.007504	0.001967	1	2	1.92917023757659e-05	0.00606225822333333	0.00318226338520407	0.724520778823526	0.019150	0.002190	0.003953	0.002773	0.016300	0.004650	0.022940	0.002593	0.007037	0.005897	0.013888	0.006315	0.013918	0.000000	0.002834	0.000000	0.024793	0.021141	0.044826	0.015686	0.023269	0.025933	0.035549	0.022759
38	0.01200813675	0.01035544631	0.00009173342	0.00009173342	0.01035544631	0.00009173342	0.009391	0.004091	0.007975	0.004248	0.003939	0.008307	0.009391	0.004091	0.007975	0.004248	0.003939	0.008307	0.009391	0.004091	0.007975	0.004248	0.003939	0.008307	1	3	3.54509196693584e-05	0.00549903827166667	0.00644674903464781	1.08274705418295	0.039830	0.010360	0.006725	0.003770	0.016126	0.009639	0.029822	0.007779	0.006158	0.004825	0.012626	0.008570	0.045592	0.015425	0.000194	0.001060	0.019055	0.000241	0.051238	0.027220	0.021758	0.023449	0.033879	0.026537
154	0.02041009704	0.00614508912	0.00277382368	0.00614508912	0.00614508912	0.02041009704	0.009589	0.002944	0.002495	0.006349	0.010887	0.009651	0.009589	0.002944	0.002495	0.006349	0.010887	0.009651	0.009589	0.002944	0.002495	0.006349	0.010887	0.009651	1	3	6.25705091268027e-05	0.0103382141866667	0.00605235178890961	0.76513720255011	0.038998	0.006309	0.004338	0.006036	0.011769	0.011958	0.036704	0.006050	0.004398	0.005629	0.013888	0.017140	0.041539	0.010712	0.003181	0.006957	0.005440	0.038401	0.056986	0.023991	0.018377	0.025335	0.035549	0.037650
2	0.00395018404	0.00395018404	0.00395018404	0.00395018404	0.00395018404	0.00395018404	0.010145	0.002716	0.002739	0.006300	0.013532	0.008647	0.010145	0.002716	0.002739	0.006300	0.013532	0.008647	0.010145	0.002716	0.002739	0.006300	0.013532	0.008647	1	1	0	0.00395018404	0	0	0.022789	0.007225	0.001694	0.005618	0.022632	0.007240	0.022940	0.006050	0.005278	0.008310	0.021043	0.010374	0.015844	0.006624	0.003880	0.003115	0.010280	0.003381	0.044826	0.023991	0.020137	0.030809	0.043872	0.029217
38	0.01354552331	0.01191150292	0.00149172516	0.00149172516	0.01191150292	0.00149172516	0.015682	0.002761	0.011269	0.001623	0.012529	0.008218	0.015682	0.002761	0.011269	0.001623	0.012529	0.008218	0.015682	0.002761	0.011269	0.001623	0.012529	0.008218	1	3	3.64217602066482e-05	0.00697395077166667	0.00522254334725451	0.865369507087558	0.030921	0.009194	0.009471	0.002172	0.022007	0.009511	0.022940	0.006915	0.007917	0.002413	0.019781	0.010374	0.032944	0.014425	0.000000	0.004872	0.022411	0.000000	0.044826	0.025655	0.024688	0.016567	0.042516	0.029217
45	0.00746291466	0.00746291466	0.00157679157	0.00746291466	0.00157679157	0.00157679157	0.015117	0.004908	0.006277	0.005422	0.015942	0.006900	0.015117	0.004908	0.006277	0.005422	0.015942	0.006900	0.015117	0.004908	0.006277	0.005422	0.015942	0.006900	1	2	1.03939335091893e-05	0.004519853115	0.00229961754170618	0.713289195603652	0.017375	0.007322	0.009111	0.005417	0.010617	0.011047	0.030969	0.010372	0.010556	0.007238	0.019360	0.015787	0.007376	0.002759	0.011465	0.008745	0.004250	0.018466	0.052236	0.031460	0.028537	0.028742	0.042055	0.036115
13	0.00773286993	0.00567151622	0.00829526460	0.00340866635	0.01820981742	0.00773286993	0.009702	0.001454	0.006538	0.008337	0.008888	0.006401	0.009702	0.001454	0.006538	0.008337	0.008888	0.006401	0.009702	0.001454	0.006538	0.008337	0.008888	0.006401	1	5	2.58842026512074e-05	0.00850850074166667	0.00304215788857499	0.59794929008798	0.019838	0.007828	0.007790	0.004922	0.022902	0.012032	0.024087	0.006915	0.007037	0.006969	0.020201	0.014433	0.010449	0.007117	0.009225	0.004022	0.030035	0.023169	0.045952	0.025655	0.023269	0.028203	0.042973	0.034515
146	0.00996613727	0.00288825560	0.00996613727	0.00737814044	0.00288825560	0.00288825560	0.009526	0.003202	0.005042	0.004023	0.010849	0.005080	0.009526	0.003202	0.005042	0.004023	0.010849	0.005080	0.009526	0.003202	0.005042	0.004023	0.010849	0.005080	1	3	1.24817035473566e-05	0.00599586363	0.00208171905126478	0.589230454070086	0.043747	0.004648	0.005185	0.007742	0.013532	0.003453	0.034410	0.005186	0.007917	0.006433	0.016834	0.005413	0.035569	0.004147	0.015548	0.012079	0.004404	0.002837	0.055131	0.022204	0.024688	0.027091	0.039181	0.021064
66	0.00999836720	0.00264304652	0.00264304652	0.00809248838	0.00809248838	0.00599604571	0.008600	0.007503	0.004297	0.004210	0.009093	0.005905	0.008600	0.007503	0.004297	0.004210	0.009093	0.005905	0.008600	0.007503	0.004297	0.004210	0.009093	0.005905	1	4	9.38486090963973e-06	0.00624424711833333	0.00150296116277741	0.490607110354889	0.023177	0.004642	0.003439	0.009020	0.017158	0.006885	0.024087	0.005186	0.003519	0.007774	0.018518	0.007668	0.019394	0.001495	0.003720	0.014707	0.017822	0.009310	0.045952	0.022204	0.016431	0.029793	0.041118	0.025093
3	0.01741307685	0.00296099773	0.01446752666	0.00296099773	0.01559298366	0.00997398924	0.016940	0.003520	0.007914	0.006952	0.007254	0.006625	0.016940	0.003520	0.007914	0.006952	0.007254	0.006625	0.016940	0.003520	0.007914	0.006952	0.007254	0.006625	1	5	4.06794831544188e-05	0.0105615953116667	0.00385164191147174	0.60389049021613	0.026539	0.007652	0.010446	0.006628	0.020797	0.010968	0.030969	0.007779	0.013195	0.008042	0.015993	0.011727	0.013674	0.002082	0.021774	0.003335	0.030967	0.009795	0.052236	0.027220	0.031938	0.030305	0.038177	0.031079
125	0.01187880784	0.00341032247	0.01187880784	0.00272595430	0.00272595430	0.00341032247	0.006704	0.004765	0.011940	0.004051	0.013440	0.003814	0.006704	0.004765	0.011940	0.004051	0.013440	0.003814	0.006704	0.004765	0.011940	0.004051	0.013440	0.003814	1	3	2.07944442904938e-05	0.00600502820333333	0.00346283873886738	0.759379043755545	0.030888	0.004563	0.006160	0.004826	0.011758	0.005084	0.027528	0.005186	0.011436	0.005897	0.015572	0.005413	0.036968	0.003617	0.006467	0.005950	0.001136	0.000000	0.049187	0.022204	0.029712	0.025933	0.037665	0.021064
14	0.01788930006	0.00193101870	0.00590301123	0.00217381444	0.00217381444	0.01159469238	0.019371	0.003738	0.002908	0.003747	0.006110	0.004334	0.019371	0.003738	0.002908	0.003747	0.006110	0.004334	0.019371	0.003738	0.002908	0.003747	0.006110	0.004334	1	5	4.26303024498938e-05	0.00694427520833333	0.00613891315809837	0.940226057103478	0.022434	0.005132	0.005108	0.006424	0.006961	0.011974	0.027528	0.006050	0.006158	0.006701	0.008417	0.012629	0.012714	0.001037	0.013237	0.008299	0.006080	0.020235	0.049187	0.023991	0.021758	0.027652	0.027620	0.032264
23	0.00432217042	0.00769205773	0.00769205773	0.00431840890	0.00968346865	0.00968346865	0.014051	0.003752	0.003807	0.002647	0.015622	0.004605	0.014051	0.003752	0.003807	0.002647	0.015622	0.004605	0.014051	0.003752	0.003807	0.002647	0.015622	0.004605	1	4	5.87976491476248e-06	0.00723193868	0.000813027484735598	0.335293586360017	0.026494	0.007760	0.004902	0.004881	0.010921	0.008484	0.022940	0.005186	0.006158	0.006165	0.021043	0.009472	0.030917	0.011174	0.016911	0.009183	0.006343	0.021784	0.044826	0.022204	0.021758	0.026518	0.043872	0.027908
73	0.00384692059	0.00384692059	0.00861156409	0.00384692059	0.01102414478	0.00733277323	0.014091	0.007790	0.002908	0.005105	0.012328	0.002442	0.014091	0.007790	0.002908	0.005105	0.012328	0.002442	0.014091	0.007790	0.002908	0.005105	0.012328	0.002442	1	4	9.3392901906585e-06	0.00641820731166667	0.00145512441981767	0.476149348100676	0.024386	0.005257	0.006571	0.007892	0.016912	0.004645	0.024087	0.006050	0.007037	0.007238	0.019360	0.006315	0.009202	0.002010	0.005787	0.005222	0.010704	0.011743	0.045952	0.023991	0.023269	0.028742	0.042055	0.022759
29	0.01906459046	0.00070267405	0.00584762391	0.00584762391	0.01906459046	0.00070267405	0.020113	0.003502	0.004524	0.004763	0.004170	0.008381	0.020113	0.003502	0.004524	0.004763	0.004170	0.008381	0.020113	0.003502	0.004524	0.004763	0.004170	0.008381	1	3	7.17758250791413e-05	0.00853829614	0.00840634055111859	0.992242632863869	0.043714	0.002828	0.005031	0.006671	0.024279	0.007875	0.033263	0.006050	0.007037	0.006969	0.017255	0.009021	0.051278	0.000505	0.010927	0.008496	0.036097	0.001054	0.054181	0.023991	0.023269	0.028203	0.039673	0.027231
18	0.00669647168	0.00061664966	0.00214556057	0.00061664966	0.00669647168	0.00214556057	0.012533	0.003293	0.004066	0.002938	0.006454	0.003330	0.012533	0.003293	0.004066	0.002938	0.006454	0.003330	0.012533	0.003293	0.004066	0.002938	0.006454	0.003330	1	3	8.00167950622871e-06	0.00315289397	0.00253788410976241	0.897183360316467	0.020437	0.002549	0.004209	0.002662	0.010105	0.003077	0.024087	0.004322	0.005278	0.003217	0.014309	0.004510	0.017561	0.000000	0.003420	0.001600	0.007186	0.000000	0.045952	0.020264	0.020137	0.019135	0.036090	0.019222
70	0.03151337328	0.00515625085	0.00414524523	0.00515625085	0.00515625085	0.00414524523	0.015672	0.003272	0.002038	0.004027	0.008479	0.008068	0.015672	0.003272	0.002038	0.004027	0.008479	0.008068	0.015672	0.003272	0.002038	0.004027	0.008479	0.008068	1	3	0.000119608512282482	0.009212102715	0.0129838448379135	1.18719558421738	0.043181	0.004312	0.007340	0.008533	0.011010	0.007939	0.034410	0.006915	0.008797	0.005897	0.012626	0.011727	0.054603	0.003948	0.011020	0.006942	0.010576	0.006357	0.055131	0.025655	0.026033	0.025933	0.033879	0.031079
1	0.00847761933	0.00203859029	0.00608181451	0.00018793013	0.00794239457	0.00473929993	0.015140	0.003945	0.005129	0.004905	0.006637	0.013694	0.015140	0.003945	0.005129	0.004905	0.006637	0.013694	0.015140	0.003945	0.005129	0.004905	0.006637	0.013694	1	6	1.07737080201911e-05	0.00491127479333333	0.00219366833939237	0.668326014788715	0.015866	0.003641	0.003131	0.001213	0.015692	0.013240	0.020646	0.004322	0.004398	0.003217	0.013047	0.016689	0.010324	0.001819	0.009302	0.000397	0.017323	0.009919	0.042489	0.020264	0.018377	0.019135	0.034445	0.037145
6	0.00831418757	0.00241369533	0.00241369533	0.00435307598	0.01830192425	0.00672038249	0.011565	0.004378	0.006717	0.004196	0.004600	0.009331	0.011565	0.004378	0.006717	0.004196	0.004600	0.009331	0.011565	0.004378	0.006717	0.004196	0.004600	0.009331	1	5	3.57137626112511e-05	0.00708616015833333	0.00503993161504425	0.84334803998805	0.034449	0.005052	0.004825	0.005464	0.017069	0.008881	0.028675	0.008643	0.006158	0.006165	0.013888	0.009021	0.051184	0.004070	0.006159	0.005712	0.025766	0.000664	0.050222	0.028702	0.021758	0.026518	0.035549	0.027231
29	0.01339185374	0.01749106366	0.00230729503	0.00230729503	0.01339185374	0.01749106366	0.015042	0.007031	0.002789	0.004785	0.010739	0.005845	0.015042	0.007031	0.002789	0.004785	0.010739	0.005845	0.015042	0.007031	0.002789	0.004785	0.010739	0.005845	1	3	4.93623724764046e-05	0.0110634041433333	0.00446177070247856	0.63505192240482	0.034860	0.008705	0.003362	0.003137	0.024979	0.010136	0.034410	0.008643	0.005278	0.004289	0.027356	0.014433	0.008301	0.010830	0.004247	0.003670	0.024655	0.031086	0.055131	0.028702	0.020137	0.022104	0.050136	0.034515
82	0.01870189624	0.00195465032	0.00195465032	0.00195465032	0.01213300266	0.01870189624	0.017962	0.009009	0.003147	0.002584	0.005768	0.008310	0.017962	0.009009	0.003147	0.002584	0.005768	0.008310	0.017962	0.009009	0.003147	0.002584	0.005768	0.008310	1	3	6.93306256744007e-05	0.00923345768333333	0.00750863089994386	0.901775011288234	0.033018	0.010326	0.003799	0.003667	0.021009	0.011858	0.033263	0.011236	0.003519	0.003485	0.016414	0.018042	0.017537	0.006705	0.005377	0.004538	0.029325	0.024373	0.054181	0.032755	0.016431	0.019919	0.038682	0.038641
25	0.00087068163	0.00117741390	0.00654074712	0.00117741390	0.00838532887	0.00654074712	0.010327	0.005413	0.001820	0.006706	0.013482	0.011808	0.010327	0.005413	0.001820	0.006706	0.013482	0.011808	0.010327	0.005413	0.001820	0.006706	0.013482	0.011808	1	4	1.15577263614575e-05	0.00411538875666667	0.00280841666361038	0.826086143002021	0.031576	0.000927	0.005980	0.010494	0.021525	0.013600	0.030969	0.001729	0.006158	0.010990	0.021043	0.013982	0.002929	0.000260	0.003723	0.013636	0.026683	0.010856	0.052236	0.012804	0.021758	0.035464	0.043872	0.033965
24	0.00806933372	0.00393787767	0.00129940236	0.00393787767	0.00806933372	0.00030479961	0.012846	0.006794	0.015055	0.001909	0.006451	0.006580	0.012846	0.006794	0.015055	0.001909	0.006451	0.006580	0.012846	0.006794	0.015055	0.001909	0.006451	0.006580	1	4	1.07275496144877e-05	0.00426977079166667	0.00251244156604956	0.767088909663501	0.023787	0.007806	0.011498	0.003845	0.021074	0.005916	0.027528	0.007779	0.014955	0.003485	0.019781	0.009472	0.019729	0.007528	0.000000	0.008594	0.029226	0.000000	0.049187	0.027220	0.034023	0.019919	0.042516	0.027908
1	0.01783283957	0.00252160669	0.00454478394	0.00399023526	0.02095606765	0.02856957322	0.007266	0.003694	0.003167	0.004414	0.013676	0.004240	0.007266	0.003694	0.003167	0.004414	0.013676	0.004240	0.007266	0.003694	0.003167	0.004414	0.013676	0.004240	1	6	0.000118300301557325	0.0130691843883333	0.00905185037123889	0.832232057061922	0.015688	0.001161	0.005108	0.003988	0.020318	0.009448	0.020646	0.002593	0.006158	0.004557	0.017255	0.011727	0.014335	0.000032	0.010471	0.009310	0.024778	0.035317	0.042489	0.015686	0.021758	0.022786	0.039673	0.031079
57	0.01257774512	0.00821070315	0.00821070315	0.00096719298	0.01212166533	0.00096719298	0.011557	0.003563	0.009395	0.008080	0.008731	0.009715	0.011557	0.003563	0.009395	0.008080	0.008731	0.009715	0.011557	0.003563	0.009395	0.008080	0.008731	0.009715	1	4	2.6575649246461e-05	0.00717586711833333	0.00370347566478258	0.71840203468943	0.028381	0.006986	0.004389	0.007958	0.021104	0.007854	0.022940	0.005186	0.009677	0.006969	0.017255	0.010374	0.039140	0.007934	0.003681	0.001607	0.029495	0.003108	0.044826	0.022204	0.027313	0.028203	0.039673	0.029217
88	0.01794030737	0.00967095482	0.00337664084	0.00091496874	0.00337664084	0.00091496874	0.017100	0.003478	0.006424	0.006302	0.010953	0.006276	0.017100	0.003478	0.006424	0.006302	0.010953	0.006276	0.017100	0.003478	0.006424	0.006302	0.010953	0.006276	1	4	4.43039315886081e-05	0.00603241355833333	0.00734431271334266	1.10339249712894	0.033817	0.005911	0.006468	0.006246	0.011297	0.003140	0.030969	0.004322	0.008797	0.008310	0.014730	0.004961	0.027612	0.007977	0.000317	0.000000	0.005149	0.003265	0.052236	0.020264	0.026033	0.030809	0.036622	0.020164
52	0.00149214519	0.00002256219	0.00972272803	0.00769474882	0.00769474882	0.00972272803	0.016008	0.006994	0.006119	0.004524	0.004312	0.007821	0.016008	0.006994	0.006119	0.004524	0.004312	0.007821	0.016008	0.006994	0.006119	0.004524	0.004312	0.007821	1	4	1.78983791423583e-05	0.00605827684666667	0.0029543679820783	0.698325235089827	0.029756	0.004961	0.008637	0.008151	0.014233	0.012429	0.028675	0.007779	0.009677	0.008846	0.013047	0.009923	0.006254	0.000000	0.011661	0.018939	0.014513	0.009966	0.050222	0.027220	0.027313	0.031793	0.034445	0.028569
44	0.02988122386	0.00542239599	0.00542239599	0.00643271429	0.00542239599	0.00231820635	0.011687	0.002575	0.007127	0.008137	0.008880	0.008206	0.011687	0.002575	0.007127	0.008137	0.008880	0.008206	0.011687	0.002575	0.007127	0.008137	0.008880	0.008206	1	4	0.000105105156746244	0.009149888745	0.0114870420477713	1.12045959152513	0.033185	0.007851	0.009240	0.005994	0.014513	0.009575	0.026381	0.006050	0.009677	0.008310	0.015993	0.010825	0.039453	0.006341	0.016191	0.007137	0.008935	0.006212	0.048131	0.023991	0.027313	0.030809	0.038177	0.029850
13	0.01525582392	0.00045863998	0.00986995960	0.00838593240	0.00858512701	0.01525582392	0.015567	0.004049	0.003393	0.003858	0.004041	0.006359	0.015567	0.004049	0.003393	0.003858	0.004041	0.006359	0.015567	0.004049	0.003393	0.003858	0.004041	0.006359	1	5	3.00221030378884e-05	0.009635217805	0.00311587175770008	0.568668299617515	0.040363	0.003840	0.005749	0.008427	0.014297	0.012673	0.036704	0.002593	0.008797	0.008310	0.012205	0.011727	0.044667	0.001661	0.018851	0.009845	0.016194	0.020931	0.056986	0.015686	0.026033	0.030809	0.033305	0.031079
38	0.00845970371	0.00588535471	0.00432345997	0.00432345997	0.00588535471	0.00432345997	0.009932	0.003937	0.002672	0.004006	0.002037	0.004763	0.009932	0.003937	0.002672	0.004006	0.002037	0.004763	0.009932	0.003937	0.002672	0.004006	0.002037	0.004763	1	3	2.64057244835693e-06	0.00553346550666667	0.000477200489489922	0.293664761843271	0.033728	0.006969	0.004697	0.006190	0.015398	0.010814	0.028675	0.004322	0.004398	0.007774	0.011363	0.009021	0.042548	0.011225	0.013847	0.008646	0.025227	0.004955	0.050222	0.020264	0.018377	0.029793	0.032126	0.027231
144	0.00377573540	0.00377573540	0.00377573540	0.00377573540	0.00377573540	0.01023874407	0.014813	0.006059	0.012907	0.003111	0.008422	0.007764	0.014813	0.006059	0.012907	0.003111	0.008422	0.007764	0.014813	0.006059	0.012907	0.003111	0.008422	0.007764	1	2	6.96174684474919e-06	0.00485290351166667	0.00143455290796793	0.543697651197368	0.028702	0.010161	0.008418	0.005227	0.009913	0.015999	0.034410	0.011236	0.006158	0.005629	0.011363	0.013982	0.002883	0.004106	0.002939	0.010432	0.008652	0.003535	0.055131	0.032755	0.021758	0.025335	0.032126	0.033965
16	0.00105176310	0.00105176310	0.00581362676	0.01522071663	0.01878634625	0.00872164258	0.013807	0.004956	0.002610	0.007745	0.006906	0.004389	0.013807	0.004956	0.002610	0.007745	0.006906	0.004389	0.013807	0.004956	0.002610	0.007745	0.006906	0.004389	1	5	5.38348481881534e-05	0.00844097640333333	0.0063777986829692	0.869238713068226	0.032530	0.004472	0.003619	0.010851	0.025345	0.008007	0.037851	0.004322	0.005278	0.011258	0.018097	0.009021	0.005263	0.001799	0.008663	0.015756	0.029653	0.018969	0.057894	0.020264	0.020137	0.035897	0.040642	0.027231
2	0.00324662509	0.00324662509	0.00324662509	0.00324662509	0.00324662509	0.00324662509	0.017928	0.006056	0.008974	0.004560	0.015904	0.009274	0.017928	0.006056	0.008974	0.004560	0.015904	0.009274	0.017928	0.006056	0.008974	0.004560	0.015904	0.009274	1	1	0	0.00324662509	0	0	0.020925	0.004580	0.006981	0.006289	0.023346	0.016693	0.024087	0.006050	0.008797	0.007238	0.021885	0.013531	0.008108	0.001282	0.005319	0.006258	0.002903	0.000000	0.045952	0.023991	0.026033	0.028742	0.044755	0.033407
3	0.01199313913	0.00399795657	0.00123153209	0.00399795657	0.00764268243	0.00099296761	0.007562	0.009786	0.005597	0.003271	0.007754	0.008937	0.007562	0.009786	0.005597	0.003271	0.007754	0.008937	0.007562	0.009786	0.005597	0.003271	0.007754	0.008937	1	5	1.76300323187664e-05	0.00497603906666667	0.00354298510975645	0.843806318107855	0.022412	0.008995	0.006622	0.004569	0.017903	0.011519	0.022940	0.008643	0.006158	0.006165	0.015151	0.016689	0.018003	0.007752	0.000000	0.001274	0.022331	0.001116	0.044826	0.028702	0.021758	0.026518	0.037147	0.037145
2	0.00300723364	0.00300723364	0.00300723364	0.00300723364	0.00300723364	0.00300723364	0.013358	0.003635	0.008191	0.003652	0.012080	0.008037	0.013358	0.003635	0.008191	0.003652	0.012080	0.008037	0.013358	0.003635	0.008191	0.003652	0.012080	0.008037	1	1	0	0.00300723364	0	0	0.021768	0.005143	0.003850	0.004970	0.026920	0.005296	0.026381	0.004322	0.005278	0.006433	0.025252	0.006315	0.000230	0.007572	0.002969	0.005267	0.001041	0.002460	0.048131	0.020264	0.020137	0.027091	0.048133	0.022759
106	0.00291155380	0.00016144684	0.00291155380	0.00016144684	0.00016144684	0.00016144684	0.016972	0.008903	0.011639	0.007268	0.014593	0.010311	0.016972	0.008903	0.011639	0.007268	0.014593	0.010311	0.016972	0.008903	0.011639	0.007268	0.014593	0.010311	1	2	2.01682354438412e-06	0.00107814916	0.00187063499115848	1.31721025272225	0.018184	0.001348	0.008341	0.001958	0.008331	0.007547	0.024087	0.003457	0.012316	0.004825	0.010522	0.008119	0.003476	0.000000	0.004955	0.000966	0.000000	0.000141	0.045952	0.018119	0.030844	0.023449	0.030904	0.025824
38	0.00570459809	0.00236692266	0.00558633291	0.00558633291	0.00236692266	0.00558633291	0.017056	0.008600	0.006305	0.002537	0.011875	0.006774	0.017056	0.008600	0.006305	0.002537	0.011875	0.006774	0.017056	0.008600	0.006305	0.002537	0.011875	0.006774	1	3	2.81699095524277e-06	0.00453290702333333	0.000621453504504324	0.370267773985059	0.037922	0.003744	0.010266	0.004150	0.012910	0.008781	0.035557	0.008643	0.012316	0.004825	0.010101	0.011727	0.016754	0.000106	0.020449	0.005512	0.012204	0.022864	0.056066	0.028702	0.030844	0.023449	0.030275	0.031079
166	0.00556658819	0.00038810464	0.00284192100	0.00556658819	0.00556658819	0.00284192100	0.006144	0.005105	0.001121	0.005979	0.007725	0.009712	0.006144	0.005105	0.001121	0.005979	0.007725	0.009712	0.006144	0.005105	0.001121	0.005979	0.007725	0.009712	1	3	4.5678457622548e-06	0.00379528520166667	0.00120355797246775	0.563133415469342	0.022500	0.002708	0.006853	0.007299	0.016929	0.006233	0.024087	0.004322	0.007917	0.009114	0.016834	0.008119	0.023950	0.000363	0.020951	0.002916	0.010849	0.000000	0.045952	0.020264	0.024688	0.032274	0.039181	0.025824
3	0.02476098940	0.00076986231	0.00674801482	0.00076986231	0.00679425423	0.01935517254	0.011715	0.003709	0.007204	0.003940	0.006032	0.004445	0.011715	0.003709	0.007204	0.003940	0.006032	0.004445	0.011715	0.003709	0.007204	0.003940	0.006032	0.004445	1	5	9.93083998709298e-05	0.00986635926833333	0.0100653541159469	1.01003417025779	0.039609	0.006571	0.010189	0.003425	0.012609	0.009432	0.032116	0.006050	0.010556	0.003753	0.012626	0.014884	0.051073	0.000000	0.010335	0.000000	0.009722	0.031252	0.053217	0.023991	0.028537	0.020672	0.033879	0.035056
123	0.00283884554	0.00400253309	0.00283884554	0.00283884554	0.01168224656	0.00400253309	0.012432	0.010462	0.007799	0.004473	0.007715	0.004745	0.012432	0.010462	0.007799	0.004473	0.007715	0.004745	0.012432	0.010462	0.007799	0.004473	0.007715	0.004745	1	3	1.2023274501612e-05	0.00470064156	0.00255779436660812	0.73765662165089	0.028425	0.004842	0.003003	0.009027	0.018029	0.006705	0.029822	0.010372	0.003519	0.007238	0.015151	0.007668	0.002125	0.000972	0.004079	0.004817	0.026916	0.013212	0.051238	0.031460	0.016431	0.028742	0.037147	0.025093
2	0.00598238905	0.00598238905	0.00598238905	0.00598238905	0.00598238905	0.00598238905	0.022193	0.004281	0.003139	0.004719	0.005244	0.009325	0.022193	0.004281	0.003139	0.004719	0.005244	0.009325	0.022193	0.004281	0.003139	0.004719	0.005244	0.009325	1	1	0	0.00598238905	0	0	0.022212	0.006082	0.004492	0.008868	0.008618	0.005328	0.025234	0.004322	0.007037	0.007238	0.011784	0.006315	0.010152	0.006989	0.001347	0.010974	0.004757	0.010654	0.047053	0.020264	0.023269	0.028742	0.032721	0.022759
9	0.00780822352	0.00008914758	0.00676887634	0.00676887634	0.00799218763	0.00776305784	0.020954	0.004113	0.007518	0.004462	0.001727	0.006057	0.020954	0.004113	0.007518	0.004462	0.001727	0.006057	0.020954	0.004113	0.007518	0.004462	0.001727	0.006057	1	5	9.24624232469551e-06	0.006198394875	0.00149171559914461	0.490572721761765	0.021768	0.002748	0.012756	0.007725	0.009462	0.010883	0.035557	0.005186	0.011436	0.006165	0.007576	0.009923	0.008672	0.000000	0.006616	0.008043	0.013466	0.007369	0.056066	0.022204	0.029712	0.026518	0.026195	0.028569
8	0.00431295486	0.00941432665	0.00277135963	0.01196484488	0.00620831746	0.01196484488	0.016515	0.002508	0.006073	0.003264	0.012019	0.012031	0.016515	0.002508	0.006073	0.003264	0.012019	0.012031	0.016515	0.002508	0.006073	0.003264	0.012019	0.012031	1	5	1.54547260152217e-05	0.00777277472666667	0.00198831518456336	0.505771757015755	0.032086	0.005189	0.008316	0.011681	0.013583	0.013086	0.029822	0.005186	0.008797	0.009918	0.015572	0.015336	0.008626	0.007160	0.001229	0.022584	0.007890	0.022180	0.051238	0.022204	0.026033	0.033677	0.037665	0.035589
5	0.00938409070	0.00842028065	0.00974132398	0.00097152060	0.00938409070	0.00886102846	0.007962	0.008488	0.003394	0.002746	0.013308	0.009739	0.007962	0.008488	0.003394	0.002746	0.013308	0.009739	0.007962	0.008488	0.003394	0.002746	0.013308	0.009739	1	5	1.13851698879974e-05	0.007793722515	0.00146081283572583	0.432937114707588	0.027205	0.006321	0.006340	0.003213	0.021986	0.005741	0.021793	0.006915	0.010556	0.003753	0.021043	0.010825	0.025936	0.003766	0.012474	0.001102	0.029812	0.010509	0.043672	0.025655	0.028537	0.020672	0.043872	0.029850
1	0.01742164800	0.00363323862	0.00183757753	0.00005258689	0.01850797100	0.00228123404	0.011664	0.004284	0.009826	0.006556	0.001788	0.010696	0.011664	0.004284	0.009826	0.006556	0.001788	0.010696	0.011664	0.004284	0.009826	0.006556	0.001788	0.010696	1	6	6.98123717204901e-05	0.00728904268	0.00957771476795497	1.14629316549369	0.034083	0.008232	0.004338	0.009036	0.023896	0.007033	0.027528	0.005186	0.004398	0.007774	0.013047	0.008570	0.019241	0.006288	0.000273	0.000000	0.045705	0.003929	0.049187	0.022204	0.018377	0.029793	0.034445	0.026537
