divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,1,1,2,3	0.007	0.00936871590404	0:0.01384508784[&age_median=0.01384508784,age_mean=0.0139672981886,age_n=7,age_range={0.00036228747,0.03341494574},age_hpdi_95={0.00036228747,0.03341494574},age_qi_95={0.0007181015265,0.03179139374}],1:0.00228433274[&age_median=0.00228433274,age_mean=0.00265625099714,age_n=7,age_range={0.00023358144,0.0087696759},age_hpdi_95={0.00023358144,0.0087696759},age_qi_95={0.000233606028,0.007968661662}],2:0.00856164214[&age_median=0.00856164214,age_mean=0.00884812851143,age_n=7,age_range={0.00222382685,0.02117149499},age_hpdi_95={0.00222382685,0.02117149499},age_qi_95={0.002504231765,0.0196600338365}],3:0.00554758254[&age_median=0.00554758254,age_mean=0.00593630501,age_n=7,age_range={0.00013695169,0.01445995098},age_hpdi_95={0.00013695169,0.01445995098},age_qi_95={0.000513315223,0.0136708479855}]
0,1,1,2,0,2	0.007	0.00908388774689	0:0.00842576939[&age_median=0.00842576939,age_mean=0.00873884972,age_n=7,age_range={0.00345262572,0.01349687725},age_hpdi_95={0.00345262572,0.01349687725},age_qi_95={0.0038209667385,0.013392302782}],1:0.00667593081[&age_median=0.00667593081,age_mean=0.00527926634571,age_n=7,age_range={0.00056436979,0.00979263306},age_hpdi_95={0.00056436979,0.00979263306},age_qi_95={0.000754896124,0.0095124580665}],2:0.00179615649[&age_median=0.00179615649,age_mean=0.00314743596286,age_n=7,age_range={0.00100758048,0.00597116893},age_hpdi_95={0.00100758048,0.00597116893},age_qi_95={0.001027928151,0.005933713807}]
0,1,2,2,1,3	0.007	0.00735891423383	0:0.01274162075[&age_median=0.01274162075,age_mean=0.0138203141214,age_n=7,age_range={0.00701792588,0.03075176707},age_hpdi_95={0.00701792588,0.03075176707},age_qi_95={0.0070700981315,0.028198076788}],1:0.0051926849[&age_median=0.0051926849,age_mean=0.00576900351714,age_n=7,age_range={0.00094810478,0.01237531042},age_hpdi_95={0.00094810478,0.01237531042},age_qi_95={0.0012369464135,0.011830545289}],2:0.00243634896[&age_median=0.00243634896,age_mean=0.00324669489143,age_n=7,age_range={0.00030020066,0.00791219801},age_hpdi_95={0.00030020066,0.00791219801},age_qi_95={0.000311043089,0.007822342322}],3:0.00658229745[&age_median=0.00658229745,age_mean=0.00723621575143,age_n=7,age_range={0.00126274923,0.01121119409},age_hpdi_95={0.00126274923,0.01121119409},age_qi_95={0.0020198102925,0.0110669104865}]
0,1,2,1,3,3	0.006	0.0085845493291	0:0.013717849825[&age_median=0.013717849825,age_mean=0.01554238664,age_n=6,age_range={0.00556323456,0.02548959504},age_hpdi_95={0.00556323456,0.02548959504},age_qi_95={0.0061820059475,0.0253349437763}],1:0.00158625863[&age_median=0.00158625863,age_mean=0.00189184664833,age_n=6,age_range={9.339527e-05,0.00448798937},age_hpdi_95={9.339527e-05,0.00448798937},age_qi_95={0.000193806965,0.00426455184375}],2:0.0031505763[&age_median=0.0031505763,age_mean=0.00468948840333,age_n=6,age_range={0.00017306963,0.01429014153},age_hpdi_95={0.00017306963,0.01429014153},age_qi_95={0.00020806855375,0.0133688120438}],3:0.00643123683[&age_median=0.00643123683,age_mean=0.00623876397333,age_n=6,age_range={0.00117979056,0.01095293911},age_hpdi_95={0.00117979056,0.01095293911},age_qi_95={0.00131076923125,0.0108600417938}]
0,0,1,0,1,0	0.006	0.00832346467408	0:0.006717503245[&age_median=0.006717503245,age_mean=0.00595199030333,age_n=6,age_range={0.00274810743,0.00825091691},age_hpdi_95={0.00274810743,0.00825091691},age_qi_95={0.0028113643775,0.00822252079375}],1:0.00708550219[&age_median=0.00708550219,age_mean=0.00839306378333,age_n=6,age_range={0.00061062116,0.01746216743},age_hpdi_95={0.00061062116,0.01746216743},age_qi_95={0.0007520461225,0.01732596761}]
0,1,2,3,1,3	0.006	0.00807068911492	0:0.008886077665[&age_median=0.008886077665,age_mean=0.00998187711667,age_n=6,age_range={0.0039741859,0.01627673491},age_hpdi_95={0.0039741859,0.01627673491},age_qi_95={0.00430418677,0.0161488922587}],1:0.00292128864[&age_median=0.00292128864,age_mean=0.00276266645833,age_n=6,age_range={0.000113895,0.00473842717},age_hpdi_95={0.000113895,0.00473842717},age_qi_95={0.00034153783,0.00463938148125}],2:0.00553988111[&age_median=0.00553988111,age_mean=0.00703272416167,age_n=6,age_range={0.00152765297,0.01305425812},age_hpdi_95={0.00152765297,0.01305425812},age_qi_95={0.00186090437125,0.01296510179}],3:0.002891081105[&age_median=0.002891081105,age_mean=0.00294265863333,age_n=6,age_range={0.00041480861,0.00663869294},age_hpdi_95={0.00041480861,0.00663869294},age_qi_95={0.00046421101625,0.006310138845}]
0,1,2,3,0,1	0.006	0.0065391923772	0:0.01617207257[&age_median=0.01617207257,age_mean=0.0170364210867,age_n=6,age_range={0.00575836304,0.02934220504},age_hpdi_95={0.00575836304,0.02934220504},age_qi_95={0.0062495497025,0.02881017403}],1:0.0036879158[&age_median=0.0036879158,age_mean=0.00565770673667,age_n=6,age_range={0.00041171494,0.01419088938},age_hpdi_95={0.00041171494,0.01419088938},age_qi_95={0.0004378026775,0.013835451665}],2:0.00751313565[&age_median=0.00751313565,age_mean=0.00886057009,age_n=6,age_range={0.00292982685,0.01913189498},age_hpdi_95={0.00292982685,0.01913189498},age_qi_95={0.00301205215875,0.0183013828688}],3:0.00456711146[&age_median=0.00456711146,age_mean=0.00650978457667,age_n=6,age_range={0.00135690393,0.0144260137},age_hpdi_95={0.00135690393,0.0144260137},age_qi_95={0.00142842456375,0.0141493242262}]
0,1,2,3,3,3	0.006	0.00763265026951	0:0.02298386205[&age_median=0.02298386205,age_mean=0.0268328059267,age_n=6,age_range={0.00602220014,0.05442336735},age_hpdi_95={0.00602220014,0.05442336735},age_qi_95={0.00702915483625,0.0526836597138}],1:0.00714390514[&age_median=0.00714390514,age_mean=0.006136642925,age_n=6,age_range={0.0008337174,0.01067558869},age_hpdi_95={0.0008337174,0.01067558869},age_qi_95={0.001009988455,0.0104384970212}],2:0.009113069005[&age_median=0.009113069005,age_mean=0.008364457665,age_n=6,age_range={0.00030068135,0.01491999685},age_hpdi_95={0.00030068135,0.01491999685},age_qi_95={0.0005664195125,0.014844165135}],3:0.00376154549[&age_median=0.00376154549,age_mean=0.00389624412667,age_n=6,age_range={0.00078744651,0.00673591806},age_hpdi_95={0.00078744651,0.00673591806},age_qi_95={0.00100024009125,0.00662408005875}]
0,1,2,2,1,2	0.006	0.00741050537518	0:0.011645081615[&age_median=0.011645081615,age_mean=0.0121920863483,age_n=6,age_range={0.00570459809,0.02215252975},age_hpdi_95={0.00570459809,0.02215252975},age_qi_95={0.0060489862925,0.021076653945}],1:0.00514392777[&age_median=0.00514392777,age_mean=0.00619034736333,age_n=6,age_range={0.00222035675,0.01191150292},age_hpdi_95={0.00222035675,0.01191150292},age_qi_95={0.00223867748875,0.0117169958438}],2:0.001866482465[&age_median=0.001866482465,age_mean=0.002440955205,age_n=6,age_range={9.173342e-05,0.00558633291},age_hpdi_95={9.173342e-05,0.00558633291},age_qi_95={0.0001941717425,0.0054284737925}]
0,1,2,2,3,2	0.005	0.00720253461633	0:0.00922195108[&age_median=0.00922195108,age_mean=0.009629077198,age_n=5,age_range={0.00082829653,0.02076429133},age_hpdi_95={0.00082829653,0.02076429133},age_qi_95={0.001054293831,0.020112119948}],1:0.00436223117[&age_median=0.00436223117,age_mean=0.005606675758,age_n=5,age_range={0.00065493626,0.0146084069},age_hpdi_95={0.00065493626,0.0146084069},age_qi_95={0.000813547254,0.013764242036}],2:0.0038282065[&age_median=0.0038282065,age_mean=0.004617031508,age_n=5,age_range={7.21706e-05,0.01109976816},age_hpdi_95={7.21706e-05,0.01109976816},age_qi_95={0.000410328795,0.010452917317}],3:0.01154321682[&age_median=0.01154321682,age_mean=0.010889302628,age_n=5,age_range={0.00084794711,0.02641461843},age_hpdi_95={0.00084794711,0.02641461843},age_qi_95={0.000905482032,0.025194900032}]
0,1,0,2,1,2	0.005	0.00585466368195	0:0.00645601608[&age_median=0.00645601608,age_mean=0.009303513408,age_n=5,age_range={0.00254259107,0.02427417479},age_hpdi_95={0.00254259107,0.02427417479},age_qi_95={0.002740752019,0.022718815765}],1:0.00587658108[&age_median=0.00587658108,age_mean=0.005923782858,age_n=5,age_range={0.00130303405,0.01057303711},age_hpdi_95={0.00130303405,0.01057303711},age_qi_95={0.001493291107,0.010381799142}],2:0.0037033443[&age_median=0.0037033443,age_mean=0.003982873182,age_n=5,age_range={0.00031490227,0.00632719181},age_hpdi_95={0.00031490227,0.00632719181},age_qi_95={0.000618851245,0.00631592618}]
0,1,2,3,2,0	0.005	0.00686354262706	0:0.01048457198[&age_median=0.01048457198,age_mean=0.0095684965,age_n=5,age_range={0.00405236525,0.01398693684},age_hpdi_95={0.00405236525,0.01398693684},age_qi_95={0.004382489865,0.013784742859}],1:0.005516806[&age_median=0.005516806,age_mean=0.005589525068,age_n=5,age_range={0.00141719028,0.0112439169},age_hpdi_95={0.00141719028,0.0112439169},age_qi_95={0.001500567513,0.010871400165}],2:0.00815578977[&age_median=0.00815578977,age_mean=0.010349562482,age_n=5,age_range={0.00477191035,0.01788941793},age_hpdi_95={0.00477191035,0.01788941793},age_qi_95={0.005040635133,0.017447629755}],3:0.00449505391[&age_median=0.00449505391,age_mean=0.004099120514,age_n=5,age_range={0.00075114077,0.00766485947},age_hpdi_95={0.00075114077,0.00766485947},age_qi_95={0.000924333796,0.007408521262}]
0,1,1,0,0,2	0.005	0.00670384980106	0:0.00374219116[&age_median=0.00374219116,age_mean=0.005196077302,age_n=5,age_range={0.00150936396,0.01131857132},age_hpdi_95={0.00150936396,0.01131857132},age_qi_95={0.001514130112,0.010972037647}],1:0.00299074459[&age_median=0.00299074459,age_mean=0.002605835108,age_n=5,age_range={0.00084882115,0.00454616078},age_hpdi_95={0.00084882115,0.00454616078},age_qi_95={0.000916149009,0.00440367963}],2:0.00742646168[&age_median=0.00742646168,age_mean=0.008793418368,age_n=5,age_range={0.00046183551,0.01696000196},age_hpdi_95={0.00046183551,0.01696000196},age_qi_95={0.000981537108,0.016609995884}]
0,1,1,2,1,2	0.005	0.0065626212462	0:0.01555971009[&age_median=0.01555971009,age_mean=0.017651383154,age_n=5,age_range={0.00599275099,0.03169295987},age_hpdi_95={0.00599275099,0.03169295987},age_qi_95={0.006156967932,0.031261321324}],1:0.00306186803[&age_median=0.00306186803,age_mean=0.003175725314,age_n=5,age_range={0.00117099556,0.00560829412},age_hpdi_95={0.00117099556,0.00560829412},age_qi_95={0.001175982056,0.005529125542}],2:0.0053872136[&age_median=0.0053872136,age_mean=0.006063822866,age_n=5,age_range={0.00303954659,0.00944540875},age_hpdi_95={0.00303954659,0.00944540875},age_qi_95={0.003192745298,0.009288409047}]
0,1,1,2,1,3	0.005	0.00537411285996	0:0.01524589759[&age_median=0.01524589759,age_mean=0.018341938514,age_n=5,age_range={0.00205521389,0.02988122386},age_hpdi_95={0.00205521389,0.02988122386},age_qi_95={0.003374018522,0.029821511176}],1:0.00285987656[&age_median=0.00285987656,age_mean=0.003866408938,age_n=5,age_range={0.00043368143,0.00810044331},age_hpdi_95={0.00043368143,0.00810044331},age_qi_95={0.000641878027,0.007832638578}],2:0.00318417117[&age_median=0.00318417117,age_mean=0.003209178208,age_n=5,age_range={1.864326e-05,0.00643271429},age_hpdi_95={1.864326e-05,0.00643271429},age_qi_95={4.0413798e-05,0.006406844229}],3:0.00724240671[&age_median=0.00724240671,age_mean=0.006303916228,age_n=5,age_range={0.00231820635,0.0090308155},age_hpdi_95={0.00231820635,0.0090308155},age_qi_95={0.002516959992,0.008989974931}]
0,0,1,0,1,1	0.005	0.00635027169813	0:0.00466288725[&age_median=0.00466288725,age_mean=0.004366155104,age_n=5,age_range={0.00060730389,0.00746291466},age_hpdi_95={0.00060730389,0.00746291466},age_qi_95={0.000711603642,0.007461360025}],1:0.00685505931[&age_median=0.00685505931,age_mean=0.005881846296,age_n=5,age_range={0.00157679157,0.00969075535},age_hpdi_95={0.00157679157,0.00969075535},age_qi_95={0.001656888515,0.009612566238}]
0,1,2,1,2,1	0.005	0.00625762527942	0:0.01696405955[&age_median=0.01696405955,age_mean=0.017148684898,age_n=5,age_range={0.00655382391,0.02850296855},age_hpdi_95={0.00655382391,0.02850296855},age_qi_95={0.007043388055,0.027879982407}],1:0.00177616173[&age_median=0.00177616173,age_mean=0.001653298194,age_n=5,age_range={9.802469e-05,0.00430920931},age_hpdi_95={9.802469e-05,0.00430920931},age_qi_95={0.000113446079,0.004061374045}],2:0.00466033886[&age_median=0.00466033886,age_mean=0.00633769053,age_n=5,age_range={0.00179608244,0.01371279234},age_hpdi_95={0.00179608244,0.01371279234},age_qi_95={0.002024720775,0.013085190428}]
0,1,2,3,1,0	0.005	0.00515399135215	0:0.00918517637[&age_median=0.00918517637,age_mean=0.008736733308,age_n=5,age_range={0.00137478447,0.01910995764},age_hpdi_95={0.00137478447,0.01910995764},age_qi_95={0.001713730763,0.018123911942}],1:0.0023935004[&age_median=0.0023935004,age_mean=0.004894510208,age_n=5,age_range={5.32714e-06,0.01567502935},age_hpdi_95={5.32714e-06,0.01567502935},age_qi_95={0.000156874089,0.014595316167}],2:0.0037773191[&age_median=0.0037773191,age_mean=0.00338102103,age_n=5,age_range={0.00046891627,0.00543273185},age_hpdi_95={0.00046891627,0.00543273185},age_qi_95={0.000751641367,0.005282455734}],3:0.0042933342[&age_median=0.0042933342,age_mean=0.004891651702,age_n=5,age_range={2.268367e-05,0.01316241544},age_hpdi_95={2.268367e-05,0.01316241544},age_qi_95={5.5068881e-05,0.012509502838}]
0,1,2,3,0,3	0.005	0.00612196972902	0:0.0136782751[&age_median=0.0136782751,age_mean=0.015004842844,age_n=5,age_range={0.00833119268,0.02471744908},age_hpdi_95={0.00833119268,0.02471744908},age_qi_95={0.008431996209,0.024141511111}],1:0.00438625708[&age_median=0.00438625708,age_mean=0.005243478572,age_n=5,age_range={0.00076995465,0.00909726672},age_hpdi_95={0.00076995465,0.00909726672},age_qi_95={0.001103667961,0.008973222713}],2:0.00244148[&age_median=0.00244148,age_mean=0.004933678268,age_n=5,age_range={0.00086807667,0.01611769765},age_hpdi_95={0.00086807667,0.01611769765},age_qi_95={0.000978405619,0.014832904971}],3:0.00926865816[&age_median=0.00926865816,age_mean=0.00757916947,age_n=5,age_range={0.00045519667,0.01542603873},age_hpdi_95={0.00045519667,0.01542603873},age_qi_95={0.000499057524,0.015068649715}]
0,1,2,3,0,2	0.005	0.0060618348207	0:0.01400099575[&age_median=0.01400099575,age_mean=0.01511109298,age_n=5,age_range={0.00757461653,0.02210832953},age_hpdi_95={0.00757461653,0.02210832953},age_qi_95={0.008004222255,0.021897581508}],1:0.00495757273[&age_median=0.00495757273,age_mean=0.004745123194,age_n=5,age_range={0.00130363881,0.00763035991},age_hpdi_95={0.00130363881,0.00763035991},age_qi_95={0.001455869783,0.007568133517}],2:0.00307469887[&age_median=0.00307469887,age_mean=0.004729571618,age_n=5,age_range={0.0009014539,0.01057886922},age_hpdi_95={0.0009014539,0.01057886922},age_qi_95={0.000914555896,0.010327018522}],3:0.00085189686[&age_median=0.00085189686,age_mean=0.00088638937,age_n=5,age_range={0.00026135076,0.00145651983},age_hpdi_95={0.00026135076,0.00145651983},age_qi_95={0.000281926265,0.001450375206}]
0,1,1,1,1,1	0.005	0.00600777181024	0:0.01153314583[&age_median=0.01153314583,age_mean=0.011033047684,age_n=5,age_range={0.00431426353,0.01452953205},age_hpdi_95={0.00431426353,0.01452953205},age_qi_95={0.004997264813,0.01444098091}],1:0.00171929452[&age_median=0.00171929452,age_mean=0.003003514572,age_n=5,age_range={0.00041248261,0.00950340397},age_hpdi_95={0.00041248261,0.00950340397},age_qi_95={0.000494805855,0.008767731243}]
0,1,1,1,1,0	0.005	0.00496755818693	0:0.00623869754[&age_median=0.00623869754,age_mean=0.00921530432,age_n=5,age_range={0.00562098943,0.0158020984},age_hpdi_95={0.00562098943,0.0158020984},age_qi_95={0.00562608969,0.01549616298}],1:0.00167795978[&age_median=0.00167795978,age_mean=0.00172496881,age_n=5,age_range={7.153822e-05,0.00404838923},age_hpdi_95={7.153822e-05,0.00404838923},age_qi_95={0.000112027858,0.003878602529}]
0,1,2,3,3,2	0.005	0.00591498458886	0:0.01742256433[&age_median=0.01742256433,age_mean=0.013964897122,age_n=5,age_range={0.00149214519,0.02388394343},age_hpdi_95={0.00149214519,0.02388394343},age_qi_95={0.00185847695,0.023682586074}],1:0.00291917671[&age_median=0.00291917671,age_mean=0.004062759854,age_n=5,age_range={2.256219e-05,0.00782063781},age_hpdi_95={2.256219e-05,0.00782063781},age_qi_95={0.000215994621,0.007798027635}],2:0.00754424511[&age_median=0.00754424511,age_mean=0.008734901682,age_n=5,age_range={0.0022524675,0.01760486358},age_hpdi_95={0.0022524675,0.01760486358},age_qi_95={0.002682241169,0.016816650025}],3:0.00464199706[&age_median=0.00464199706,age_mean=0.00492594216,age_n=5,age_range={8.734743e-05,0.01128074452},age_hpdi_95={8.734743e-05,0.01128074452},age_qi_95={0.000171099984,0.01092214495}]
0,1,2,2,2,1	0.005	0.00586325785975	0:0.00530791298[&age_median=0.00530791298,age_mean=0.004775478428,age_n=5,age_range={0.00065922591,0.00675640788},age_hpdi_95={0.00065922591,0.00675640788},age_qi_95={0.001069601111,0.006719853837}],1:0.00189177199[&age_median=0.00189177199,age_mean=0.00242672859,age_n=5,age_range={0.00072989804,0.00567593429},age_hpdi_95={0.00072989804,0.00567593429},age_qi_95={0.000756810111,0.005392042849}],2:0.00233757101[&age_median=0.00233757101,age_mean=0.002701309854,age_n=5,age_range={0.00056054622,0.00681329539},age_hpdi_95={0.00056054622,0.00681329539},age_qi_95={0.000563914385,0.006452056729}]
0,1,2,1,0,1	0.005	0.00580821618382	0:0.01985863203[&age_median=0.01985863203,age_mean=0.020551772522,age_n=5,age_range={0.00997911886,0.03473949538},age_hpdi_95={0.00997911886,0.03473949538},age_qi_95={0.010799572896,0.033265341554}],1:0.00035598966[&age_median=0.00035598966,age_mean=0.00216720025,age_n=5,age_range={5.182629e-05,0.00732229603},age_hpdi_95={5.182629e-05,0.00732229603},age_qi_95={6.359699e-05,0.006883702025}],2:0.0039086756[&age_median=0.0039086756,age_mean=0.006906713238,age_n=5,age_range={0.00115417656,0.01334892836},age_hpdi_95={0.00115417656,0.01334892836},age_qi_95={0.001403468305,0.01326150469}]
0,0,1,2,3,1	0.005	0.00479485241291	0:0.0051324678[&age_median=0.0051324678,age_mean=0.007601583166,age_n=5,age_range={0.00028748001,0.0149511082},age_hpdi_95={0.00028748001,0.0149511082},age_qi_95={0.000681698435,0.014796716936}],1:0.00394108694[&age_median=0.00394108694,age_mean=0.003451201478,age_n=5,age_range={0.00012052089,0.00515119525},age_hpdi_95={0.00012052089,0.00515119525},age_qi_95={0.000433942529,0.005114922428}],2:0.00390354259[&age_median=0.00390354259,age_mean=0.0040012293,age_n=5,age_range={0.00104890879,0.00809517088},age_hpdi_95={0.00104890879,0.00809517088},age_qi_95={0.001151416476,0.007774107651}],3:0.01447339215[&age_median=0.01447339215,age_mean=0.013294667496,age_n=5,age_range={0.0050746399,0.01845525041},age_hpdi_95={0.0050746399,0.01845525041},age_qi_95={0.005796090544,0.018227816237}]
0,1,2,1,2,3	0.005	0.00569495868781	0:0.01270569542[&age_median=0.01270569542,age_mean=0.016557295668,age_n=5,age_range={0.00757747569,0.02867279775},age_hpdi_95={0.00757747569,0.02867279775},age_qi_95={0.007980276206,0.028028020838}],1:0.00162101209[&age_median=0.00162101209,age_mean=0.002179413136,age_n=5,age_range={0.00028606465,0.00460756224},age_hpdi_95={0.00028606465,0.00460756224},age_qi_95={0.000407050498,0.004435456373}],2:0.00746085612[&age_median=0.00746085612,age_mean=0.009163673506,age_n=5,age_range={0.00299001199,0.02137401846},age_hpdi_95={0.00299001199,0.02137401846},age_qi_95={0.003106512696,0.020220462805}],3:0.01271193602[&age_median=0.01271193602,age_mean=0.011551057172,age_n=5,age_range={0.00296199621,0.01905528935},age_hpdi_95={0.00296199621,0.01905528935},age_qi_95={0.003197866376,0.018920297056}]
0,1,1,2,3,2	0.005	0.00562586803434	0:0.00664518769[&age_median=0.00664518769,age_mean=0.00760969407,age_n=5,age_range={0.00428861453,0.01257774512},age_hpdi_95={0.00428861453,0.01257774512},age_qi_95={0.004327822761,0.012305593225}],1:0.0029920796[&age_median=0.0029920796,age_mean=0.003913248742,age_n=5,age_range={0.00177210647,0.00821070315},age_hpdi_95={0.00177210647,0.00821070315},age_qi_95={0.001779931288,0.007863732819}],2:0.00283364803[&age_median=0.00283364803,age_mean=0.002826842012,age_n=5,age_range={1.825385e-05,0.00604639282},age_hpdi_95={1.825385e-05,0.00604639282},age_qi_95={0.000113147763,0.005868625776}],3:0.01233153891[&age_median=0.01233153891,age_mean=0.014375736652,age_n=5,age_range={0.00747156176,0.02189122199},age_hpdi_95={0.00747156176,0.02189122199},age_qi_95={0.007936572117,0.021508369318}]
0,1,2,3,1,1	0.005	0.00555222128459	0:0.01115303476[&age_median=0.01115303476,age_mean=0.01656842579,age_n=5,age_range={0.00489941261,0.03203469348},age_hpdi_95={0.00489941261,0.03203469348},age_qi_95={0.005223753266,0.031492441025}],1:0.00192933229[&age_median=0.00192933229,age_mean=0.003183771212,age_n=5,age_range={0.00157415331,0.00775576106},age_hpdi_95={0.00157415331,0.00775576106},age_qi_95={0.001594114038,0.007268769835}],2:0.00675737759[&age_median=0.00675737759,age_mean=0.007241275366,age_n=5,age_range={0.00130212204,0.01363558731},age_hpdi_95={0.00130212204,0.01363558731},age_qi_95={0.001360287295,0.013534780109}],3:0.00044645949[&age_median=0.00044645949,age_mean=0.0024383979,age_n=5,age_range={3.663957e-05,0.01042370868},age_hpdi_95={3.663957e-05,0.01042370868},age_qi_95={5.6989213e-05,0.009485842388}]
0,1,0,1,0,1	0.005	0.00456811317961	0:0.01292486259[&age_median=0.01292486259,age_mean=0.012859650326,age_n=5,age_range={0.00231445367,0.02310229482},age_hpdi_95={0.00231445367,0.02310229482},age_qi_95={0.002962514043,0.022508223653}],1:0.00240404452[&age_median=0.00240404452,age_mean=0.003138600592,age_n=5,age_range={0.00046907724,0.00860173414},age_hpdi_95={0.00046907724,0.00860173414},age_qi_95={0.000501246863,0.008084298085}]
0,1,2,1,3,0	0.004	0.00540958644133	0:0.01280969457[&age_median=0.01280969457,age_mean=0.01293855784,age_n=4,age_range={0.00838289677,0.01775194545},age_hpdi_95={0.00838289677,0.01775194545},age_qi_95={0.00847889426125,0.0176172889777}],1:0.00240295137[&age_median=0.00240295137,age_mean=0.0040952175475,age_n=4,age_range={0.00084488901,0.01073007844},age_hpdi_95={0.00084488901,0.01073007844},age_qi_95={0.0008962715415,0.0101710160552}],2:0.005248173995[&age_median=0.005248173995,age_mean=0.00455077998,age_n=4,age_range={0.00059304376,0.00711372817},age_hpdi_95={0.00059304376,0.00711372817},age_qi_95={0.00090733334875,0.00700865678575}],3:0.00528201027[&age_median=0.00528201027,age_mean=0.0123310496025,age_n=4,age_range={0.00195763719,0.03680254068},age_hpdi_95={0.00195763719,0.03680254068},age_qi_95={0.0021208319055,0.0345246341647}]
0,1,2,3,2,1	0.004	0.00533076997379	0:0.010968233415[&age_median=0.010968233415,age_mean=0.0130419203675,age_n=4,age_range={0.00370397471,0.02652723993},age_hpdi_95={0.00370397471,0.02652723993},age_qi_95={0.00397825746425,0.02563085109}],1:0.002901788455[&age_median=0.002901788455,age_mean=0.00303656033,age_n=4,age_range={0.00246053987,0.00388212454},age_hpdi_95={0.00246053987,0.00388212454},age_qi_95={0.00248718263975,0.00381505020775}],2:0.00684126104[&age_median=0.00684126104,age_mean=0.0068741974525,age_n=4,age_range={0.00513379493,0.0086804728},age_hpdi_95={0.00513379493,0.0086804728},age_qi_95={0.0052158193805,0.00858856742575}],3:0.004323254945[&age_median=0.004323254945,age_mean=0.0037910544575,age_n=4,age_range={0.00040694296,0.00611076498},age_hpdi_95={0.00040694296,0.00611076498},age_qi_95={0.00065777390425,0.006019594182}]
0,1,2,2,3,3	0.004	0.00525375091317	0:0.006161403145[&age_median=0.006161403145,age_mean=0.0067332664175,age_n=4,age_range={0.0040917268,0.01051853258},age_hpdi_95={0.0040917268,0.01051853258},age_qi_95={0.00416269983925,0.010276000559}],1:0.00296700528[&age_median=0.00296700528,age_mean=0.0035013228975,age_n=4,age_range={0.00073113795,0.00734014308},age_hpdi_95={0.00073113795,0.00734014308},age_qi_95={0.0008774404305,0.00703354531425}],2:0.003675061035[&age_median=0.003675061035,age_mean=0.0048122229375,age_n=4,age_range={0.00116214324,0.01073662644},age_hpdi_95={0.00116214324,0.01073662644},age_qi_95={0.001304035989,0.0102535851203}],3:0.010505500235[&age_median=0.010505500235,age_mean=0.0105794971875,age_n=4,age_range={0.00084329021,0.02046369807},age_hpdi_95={0.00084329021,0.02046369807},age_qi_95={0.0014585819705,0.0198262072237}]
0,1,2,3,2,2	0.004	0.00432194839272	0:0.02050518856[&age_median=0.02050518856,age_mean=0.0191156107575,age_n=4,age_range={0.00827360695,0.02717845896},age_hpdi_95={0.00827360695,0.02717845896},age_qi_95={0.0089397294175,0.0269292098332}],1:0.003687817295[&age_median=0.003687817295,age_mean=0.0044899319625,age_n=4,age_range={0.00069077419,0.00989331907},age_hpdi_95={0.00069077419,0.00989331907},age_qi_95={0.000900948586,0.00944251027375}],2:0.00658070529[&age_median=0.00658070529,age_mean=0.0070058118225,age_n=4,age_range={0.0009636826,0.01389815411},age_hpdi_95={0.0009636826,0.01389815411},age_qi_95={0.001368098824,0.0133662059262}],3:0.001849155795[&age_median=0.001849155795,age_mean=0.00197538699,age_n=4,age_range={0.00084665332,0.00335658305},age_hpdi_95={0.00084665332,0.00335658305},age_qi_95={0.0009138743995,0.003251492612}]
0,0,1,2,1,3	0.004	0.00512359535843	0:0.01192132822[&age_median=0.01192132822,age_mean=0.0100174751875,age_n=4,age_range={0.00102104074,0.01520620357},age_hpdi_95={0.00102104074,0.01520620357},age_qi_95={0.0017617731535,0.0150366270662}],1:0.00582100355[&age_median=0.00582100355,age_mean=0.005552357645,age_n=4,age_range={0.00419788694,0.00636953654},age_hpdi_95={0.00419788694,0.00636953654},age_qi_95={0.00428787839975,0.00636013885175}],2:0.00804997784[&age_median=0.00804997784,age_mean=0.0083811487175,age_n=4,age_range={0.00283468022,0.01458995897},age_hpdi_95={0.00283468022,0.01458995897},age_qi_95={0.003102373109,0.0142229148177}],3:0.008651676525[&age_median=0.008651676525,age_mean=0.00768234822,age_n=4,age_range={0.00316577632,0.01026026351},age_hpdi_95={0.00316577632,0.01026026351},age_qi_95={0.00350192395225,0.0102149143693}]
0,1,2,2,3,0	0.004	0.00506158134286	0:0.01062422523[&age_median=0.01062422523,age_mean=0.0108158695075,age_n=4,age_range={0.00603825162,0.01597677595},age_hpdi_95={0.00603825162,0.01597677595},age_qi_95={0.00635829688125,0.0155992374055}],1:0.00362223264[&age_median=0.00362223264,age_mean=0.0040980850475,age_n=4,age_range={0.00045511004,0.00869276487},age_hpdi_95={0.00045511004,0.00869276487},age_qi_95={0.00054898385675,0.008456135331}],2:0.00304856589[&age_median=0.00304856589,age_mean=0.004011753135,age_n=4,age_range={0.00041374008,0.00953614068},age_hpdi_95={0.00041374008,0.00953614068},age_qi_95={0.00058426246425,0.00907666212225}],3:0.011970532515[&age_median=0.011970532515,age_mean=0.0114320015825,age_n=4,age_range={0.00779927797,0.01398766333},age_hpdi_95={0.00779927797,0.01398766333},age_qi_95={0.008065751545,0.0138827490348}]
